numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,doubleaccount,doubleaccounts
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Norvège,6994,6994,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Danemark,1125,1125,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Prusse,779,779,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Villes anséatiques,80371,80371,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Meckl.Schw.,209,209,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Pays-Bas,1078,1078,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Belgique,5593,5593,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Angleterre,194,194,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Espagne,89,89,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Etats Sardes,7890,7890,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Suisse,59621,59621,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Allemagne,914,914,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Turquie,335,335,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Egypte,10,10,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Alger,5029,5029,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Etats barbares,578,578,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Etats-Unis,16547,16547,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Pérou,210,210,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Guadeloupe,40,40,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,324,Jus de réglisse,Martinique,143,143,,200317,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Ipécacuanha,Espagne,130,10,,43524,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Ipécacuanha,Etats Sardes,3172,244,,43524,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Ipécacuanha,Deux-Siciles,832,64,,43524,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Ipécacuanha,Etats romains,65,5,,43524,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Ipécacuanha,Egypte,91,7,,43524,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Ipécacuanha,Ile Maurice,156,12,,43524,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Ipécacuanha,Etats-Unis,36647,2819,,43524,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Ipécacuanha,Cuba et P.R.,442,34,,43524,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Ipécacuanha,Chili,182,14,,43524,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Ipécacuanha,Martinique,1807,139,,43524,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Danemark,295,59,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Villes anséatiques,4510,902,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Pays-Bas,9165,1833,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Belgique,670,134,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Angleterre,2490,498,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Espagne,5210,1042,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Autriche,185,37,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Etats Sardes,2540,508,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Toscane,1655,331,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Etats romains,855,171,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Suisse,2555,511,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Allemagne,13980,2796,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Grèce,605,121,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Turquie,6325,1265,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Alger,1095,219,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Etats-Unis,10070,2014,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Rhubarbe et Méchoacan,Martinique,225,45,,62430,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Russie,3273,1091,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Prusse,417,139,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Villes anséatiques,17070,5690,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Pays-Bas,204,68,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Angleterre,528,176,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Espagne,1065,355,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Autriche,12564,4188,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Etats Sardes,27345,9115,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Deux-Siciles,9192,3064,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Toscane,750,250,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Suisse,6015,2005,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Allemagne,1569,523,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Grèce,60,20,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Turquie,69,23,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Egypte,45,15,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Alger,2091,697,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Etats barbares,900,300,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Ile Maurice,102,34,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Guatemala,1821,607,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,R.de la Plata,30,10,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Guadeloupe,555,185,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Martinique,522,174,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Bourbon,240,80,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Salsepareille,Cayenne,708,236,,87135,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Villes anséatiques,2377.6,743,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Belgique,486.4,152,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Angleterre,86.4,27,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Espagne,560,175,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Autriche,4707.2,1471,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Etats Sardes,4400,1375,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Deux-Siciles,76.8,24,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Toscane,2537.6,793,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Etats romains,579.2,181,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Allemagne,4022.4,1257,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Turquie,371.2,116,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Alger,16,5,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Ile Maurice,592,185,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Cuba et P.R.,192,60,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Brésil,435.2,136,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Venezuela,99.2,31,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Chili,80,25,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Guadeloupe,16,5,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Martinique,371.2,116,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,327,Jalap,Bourbon,102.4,32,,82109,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Iris de Florence,Danemark,2496.6,1387,,7771,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Iris de Florence,Belgique,327.6,182,,7771,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Iris de Florence,Espagne,963,535,,7771,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Iris de Florence,Etats Sardes,1054.8,586,,7771,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Iris de Florence,Toscane,1071,595,,7771,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Iris de Florence,Suisse,772.2,429,,7771,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Iris de Florence,Turquie,57.6,32,,7771,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Iris de Florence,Alger,563.4,313,,7771,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Iris de Florence,Etats-Unis,446.4,248,,7771,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Iris de Florence,Martinique,18,10,,7771,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Réglisse,Danemark,176.4,441,,148554,Kilo,,,,0.4,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Réglisse,Prusse,22,55,,148554,Kilo,,,,0.4,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Réglisse,Villes anséatiques,2946.8,7367,,148554,Kilo,,,,0.4,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Réglisse,Pays-Bas,24953.2,62383,,148554,Kilo,,,,0.4,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Réglisse,Belgique,82821.2,207053,,148554,Kilo,,,,0.4,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Réglisse,Angleterre,490.8,1227,,148554,Kilo,,,,0.4,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Exportations,,,328,Réglisse,Espagne,841.6,2104,,148554,Kilo,,,,0.4,,,,
