numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,remarks,doubleaccounts
206,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cannes ; à main,Hollande,6400,640,6400,livres,,0
207,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Canons ; de fer,Flandre,3600,24,13071,en nombre,,0
208,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Canons ; de fer,Gènes,8175,54500,13071,livres,,0
209,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Canons ; de fer,Italie,1296,8100,13071,livres,,0
210,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cantarides,Italie,29375,5875,41675,livres,,0
211,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cantarides,Naples,4200,1400,41675,livres,,0
212,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cantarides,Savoye,8100,2700,41675,livres,,0
213,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Capres,Allemagne,1018,2037,13118,livres,,0
214,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Capres,Espagne,12100,24200,13118,livres,,0
215,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cardes ; à carder,Hollande,7665,3650,7665,livres,,0
216,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Carosses,Flandre,3000,,3000,,,0
217,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Carreaux ; de terre,Allemagne,23595,94361,23595,livres,,0
218,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Carré,Isles,2392,299,2392,livres,,0
219,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cartons,Angleterre,1043,695,1043,livres,,0
220,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cascarilles,Espagne,4125,2750,4125,livres,,0
221,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cauris,Isles,5000,5500,5000,livres,,0
222,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cendre ; casseaux,Hollande,25866,64.66,48591,leths,,0
223,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cendre ; casseaux,Nord,22725,50.5,48591,leths,,0
224,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cendre ; commune,Savoye,4317,1439,4317,sacs,,0
225,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,19,Cendre ; de chaux,Flandre,10200,170,10200,chars,,0
226,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cendre ; gravelée,Allemagne,81531,207697,85431,livres,,0
227,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cendre ; gravelée,Flandre,3900,7800,85431,livres,,0
228,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cendre ; potasse,Allemagne,80118,213940,215413,livres,,0
229,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cendre ; potasse,Flandre,65971,162690,215413,livres,,0
230,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cendre ; potasse,Hollande,12955,38523,215413,livres,,0
231,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cendre ; potasse,Italie,52019,693595,215413,livres,,0
232,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cendre ; potasse,Nord,4350,14500,215413,livres,,0
233,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cendre ; vedasse,Flandre,11907,76050,11907,livres,,0
234,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cercles ; à tonneaux,Allemagne,6810,272400,69742,en nombre,,0
235,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cercles ; à tonneaux,Flandre,4646,123900,69742,en nombre,,0
236,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cercles ; à tonneaux,Gènes,37473,36673,69742,paquets,,0
237,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cercles ; à tonneaux,Hollande,1250,50,69742,milliers,,0
238,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cercles ; à tonneaux,Italie,4121,5488,69742,paquets,,0
239,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Cercles ; à tonneaux,Naples,15442,17072,69742,paquets,,0
240,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chaises ; à commodité,Hollande,1170,195,1170,en nombre,,0
241,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chandelle,Allemagne,1802,23606,35882,livres,,0
242,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chandelle,Savoye,34080,60142,35882,livres,,0
243,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; cru,Allemagne,24000,80000,1917789,livres,,0
244,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; cru,Gènes,98316,327720,1917789,livres,,0
245,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; cru,Hollande,44542,159082,1917789,livres,,0
246,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; cru,Italie,24486,106505,1917789,livres,,0
247,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; cru,Naples,5640,28200,1917789,livres,,0
248,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; cru,Nord,294268,784800,1917789,livres,,0
249,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; cru,Russie,1373298,3653122,1917789,livres,,0
250,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; cru,Savoye,17719,59066,1917789,livres,,0
251,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; cru,Suède,6840,18000,1917789,livres,,0
252,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; cru,Venise,28680,95600,1917789,livres,,0
253,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; en masse,Allemagne,5371,17905,17171,livres,,0
254,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; en masse,Nord,11800,29500,17171,livres,,0
255,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; en rames,Espagne,13200,44000,596554,livres,,0
256,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; en rames,Hollande,127158,358150,596554,livres,,0
257,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; en rames,Russie,456196,1205305,596554,livres,,0
258,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; peigné,Allemagne,111640,157733,468026,livres,,0
259,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; peigné,Gènes,111909,186515,468026,livres,,0
260,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; peigné,Hollande,8324,20810,468026,livres,,0
261,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; peigné,Italie,71940,179850,468026,livres,,0
262,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; peigné,Naples,26600,44334,468026,livres,,0
263,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; peigné,Russie,4544,11360,468026,livres,,0
264,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; peigné,Savoye,10369,19541,468026,livres,,0
265,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,21,Chanvre ; peigné,Venise,122700,245400,468026,livres,,0
266,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chevaux,Allemagne,306510,2115,584990,en nombre,,0
267,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chevaux,Angleterre,122700,181,584990,en nombre,,0
268,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chevaux,Espagne,2100,7,584990,en nombre,,0
269,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chevaux,Flandre,1030,12,584990,en nombre,,0
270,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chevaux,Hollande,100200,168,584990,en nombre,,0
271,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chevaux,Savoye,27500,241,584990,en nombre,,0
272,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chevaux,Suisse,24950,145,584990,en nombre,,0
273,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chevrons ; de bois,Danemark,1200,400,8440,en nombre,,0
274,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chevrons ; de bois,Savoye,7240,1406,8440,charges,,0
275,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chiens,Angleterre,1300,130,1300,en nombre,,0
276,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chocolat,Espagne,5475,2646,22393,livres,,0
277,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chocolat,Italie,16918,8459,22393,livres,,0
278,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chèvres,Allemagne,1405,281,2565,en nombre,,0
279,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Chèvres,Savoye,1160,116,2565,en nombre,,0
280,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Cinabre,Hollande,2760,660,2760,livres,,0
281,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Cire ; blanche,Hollande,6310,3155,6310,livres,,0
282,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Cire ; jaune,Allemagne,2530,1265,1507528,livres,,0
283,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Cire ; jaune,Etats-Unis,3452,1726,1507528,livres,,0
284,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Cire ; jaune,Flandre,15020,10080,1507528,livres,,0
285,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Cire ; jaune,Hollande,151930,77990,1507528,livres,,0
286,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Cire ; jaune,Isles,3304,1652,1507528,livres,,0
287,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Cire ; jaune,Levant,583634,389061,1507528,livres,,0
288,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Cire ; jaune,Nord,745858,373729,1507528,livres,,0
289,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Cire ; jaune,Savoye,1800,1200,1507528,livres,,0
290,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Citrons et oranges,Espagne,115576,4490,1187097,milliers,,0
291,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Citrons et oranges,Flandre,49086,662,1187097,milliers,,0
292,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Citrons et oranges,Gènes,313571,3135710,1187097,livres,,0
293,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Citrons et oranges,Hollande,1849,37,1187097,milliers,,0
294,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,24,Citrons et oranges,Italie,158855,6354,1187097,milliers,,0
295,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Citrons et oranges,Portugal,192432,9621.5,1187097,caisses,,0
296,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Citrons et oranges,Savoye,355728,7110,1187097,milliers,,0
297,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Civadilles,Espagne,2250,1500,2250,livres,,0
298,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Clous ; de fer,Allemagne,3153,12467,49063,livres,,0
299,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Clous ; de fer,Espagne,1233,4932,49063,livres,,0
300,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Clous ; de fer,Flandre,7043,27874,49063,livres,,0
301,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Clous ; de fer,Hollande,37634,142499,49063,livres,,0
302,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Cochenille,Espagne,2710404,142295,2945757,livres,,0
303,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Cochenille,Flandre,146352,6098,2945757,livres,,0
304,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Cochenille,Hollande,89001,4887,2945757,livres,,0
305,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Cocons ; de soye,Italie,9500,1900,26500,livres,,0
306,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Cocons ; de soye,Levant,8000,8000,26500,livres,,0
307,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Cocons ; de soye,Savoye,9000,6000,26500,livres,,0
308,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Cocos,Portugal,75755,303020,75755,en nombre,,0
309,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Colle ; de poisson,Allemagne,28000,5600,332381,livres,,0
310,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Colle ; de poisson,Flandre,9425,1885,332381,livres,,0
311,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Colle ; de poisson,Hollande,280531,56296,332381,livres,,0
312,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Colle ; de poisson,Nord,1550,310,332381,livres,,0
313,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Colle ; de poisson,Russie,12875,2575,332381,livres,,0
314,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Colle ; forte,Flandre,9596,17650,95560,livres,,0
315,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,26,Colle ; forte,Hollande,85964,170144,95560,livres,,0
