,Entré par,Source,,,Page,Année,Export/Export,Nom Marchandise,Direction,Pays/Région,Quantité,Unité de poids/quantité,Prix unitaire en  Lt (décimale),Valeur transcrite,Différence,Remarques
1146,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Gomme arabique,Marseille,Levant,"450,00",livres,"0,5000","225,000","0,00",
1147,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Gomme commune,Marseille,Levant,"112,00",livres,"0,1000","11,000","-0,20",
1148,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Grabeau de cochenille,Marseille,Levant,"742,00",livres,"6,0000","4 452,000","0,00",
1149,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Grabeau d'indigo,Marseille,Levant,"37 221,00",livres,"3,0000","111 663,000","0,00",
1150,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Graine d'aspic,Marseille,Levant,"2 900,00",livres,"0,2500","725,000","0,00",
1151,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Harangs blancs,Marseille,Levant,"50,00",barils,"21,0000","1 050,000","0,00",
1152,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Huille d'olive,Marseille,Levant,"15 776,00",livres,"0,4000","6 310,000","-0,40",
1153,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Jambons,Marseille,Levant,"370,00",livres,"0,3000","111,000","0,00",
1154,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Indienne,Marseille,Levant,"2 080,00",livres,"1,5000","3 120,000","0,00",
1155,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Indigo,Marseille,Levant,"385 149,00",livres,"5,0000","1 925 745,000","0,00",
1156,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Laine filée,Marseille,Levant,"60,00",livres,"2,0000","120,000","0,00",
1157,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Laine lavée,Marseille,Levant,"250,00",livres,"0,7500","3 750,000","3 562,50",erreur entre livres et sols
1158,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Laine de Segovie,Marseille,Levant,"91 244,00",livres,"1,6000","1 459 904,000","1 313 913,60",erreur de virgule
1159,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Lards,Marseille,Levant,"150,00",livres,"0,4000","60,000","0,00",
1160,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Legumes,Marseille,Levant,"5 327,00",livres,"0,1500","799,000","-0,05",
1161,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Librairies,Marseille,Levant,"1 225,00",livres,"2,0000","2 450,000","0,00",
1162,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Liege,Marseille,Levant,"2 487,00",livres,"1,0000","2 487,000","0,00",
1163,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Limes d'acier,Marseille,Levant,"180,00",douzaines,"10,0000","1 800,000","0,00",
1164,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Liqueurs,Marseille,Levant,"42 070,00",livres,"1,0000","42 070,000","0,00",
1165,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Lustres,Marseille,Levant,"400,00",livres,"1,5000","600,000","0,00",
1166,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Manne,Marseille,Levant,"165,00",livres,"1,7500","288,000","-0,75",
1167,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Marbre ouvré,Marseille,Levant,"10 850,00",livres,"0,1000","1 085,000","0,00",
1168,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Marchandises melées,Marseille,Levant,"1,00",valeur,"18375,0000","18 375,000","0,00",
1169,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Matelats,Marseille,Levant,"1,00",valeur,"2000,0000","2 000,000","0,00",
1170,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Maugrebine,Marseille,Levant,"18,00",pièces,"8,0000","144,000","0,00",
1171,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Mercerie,Marseille,Levant,"19 161,00",livres,"3,5000","57 060,000","-10 003,50",erreur de calcul 
1172,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Miel,Marseille,Levant,"39 100,00",livres,"0,3000","11 730,000","0,00",
1173,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Miny,Marseille,Levant,"2 100,00",livres,"0,2000","420,000","0,00",
1174,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Modes,Marseille,Levant,"221,00",livres,"50,0000","11 050,000","0,00",
1175,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Morue seche,Marseille,Levant,"44 790,00",livres,"0,3000","13 437,000","0,00",
1176,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Mouchoirs de cotton,Marseille,Levant,"75,00",pièces,"8,0000","600,000","0,00",
1177,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Muscades,Marseille,Levant,"2 709,00",livres,"9,0000","24 381,000","0,00",
1178,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Nipes de femmes,Marseille,Levant,"400,00",livres,"10,0000","4 000,000","0,00",
1179,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Noisettes,Marseille,Levant,"1 200,00",livres,"0,1000","120,000","0,00",
1180,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Oignons de fleurs,Marseille,Levant,"1 300,00",livres,"0,6000","780,000","0,00",
1181,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Olives,Marseille,Levant,"3 234,00",livres,"0,1000","323,000","-0,40",
1182,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Ouates,Marseille,Levant,"100,00",livres,"1,0000","100,000","0,00",
1183,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Papier blanc,Marseille,Levant,"113 092,00",rames,"6,0000","678 552,000","0,00",
1184,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Peaux de chamois,Marseille,Levant,"1 612,00",livres,"0,2000","322,000","-0,40",
1185,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Peaux de veau tannées,Marseille,Levant,"3 616,00",livres,"1,2500","4 518,000","-2,00",
1186,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Pelleterie aprettée,Marseille,Levant,"1 950,00",livres,"10,0000","19 500,000","0,00",
1187,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Peignes de buis,Marseille,Levant,"77 190,00",livres,"1,5000","115 785,000","0,00",
1188,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Pierres a eguiser,Marseille,Levant,"58,00",en nombre,"0,5000","29,000","0,00",
1189,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Pierres a fusils,Marseille,Levant,"20 800,00",livres,"0,1000","2 080,000","0,00",
1190,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Planches de sapin,Marseille,Levant,"52,00",douzaines,"9,0000","468,000","0,00",
1191,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Plomb en grenaille,Marseille,Levant,"889 380,00",livres,"0,2000","117 876,000","-60 000,00",erreur de calcul 
1192,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Plomb en saumon,Marseille,Levant,"853 565,00",livres,"0,1500","128 034,000","-0,75",
1193,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Poil de chevre,Marseille,Levant,"36,00",livres,"3,0000","108,000","0,00",
1194,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Poisson salé,Marseille,Levant,"4 842,00",livres,"0,2500","1 210,000","-0,50",
1195,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Poivre,Marseille,Levant,"246 396,00",livres,"1,0000","246 396,000","0,00",
1196,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Poivre geroflé,Marseille,Levant,"2 030,00",livres,"0,6000","1 218,000","0,00",
1197,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Poix raisine,Marseille,Levant,"4 990,00",livres,"0,1000","499,000","0,00",
1198,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Pomade,Marseille,Levant,"100,00",livres,"3,0000","300,000","0,00",
1199,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Poudre a poudrer,Marseille,Levant,"3 775,00",livres,"0,2000","755,000","0,00",
1200,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Poutargues,Marseille,Levant,"1 250,00",livres,"1,0000","1 250,000","0,00",
1201,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Pruneaux,Marseille,Levant,"6 976,00",livres,"0,2000","1 395,000","-0,20",
1202,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Quincaille de fer et acier,Marseille,Levant,"26 666,00",livres,"1,0000","26 666,000","0,00",
1203,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Quinquina,Marseille,Levant,"145,00",livres,"2,5000","362,000","-0,50",
1204,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Raisin sec,Marseille,Levant,"500,00",livres,"0,1500","75,000","0,00",
1205,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Rhubarbes,Marseille,Levant,"380,00",livres,"8,0000","3 040,000","0,00",
1206,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Ris,Marseille,Levant,"2 660,00",livres,"0,1500","399,000","0,00",
1207,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Rocou,Marseille,Levant,"5 431,00",livres,"0,2000","1 068,000","-18,20",erreur écriture
1208,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Ruban de soye,Marseille,Levant,"12,00",livres,"60,0000","720,000","0,00",
1209,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,36,1764,Exports,Saffran ,Marseille,Levant,"120,00",livres,"20,0000","2 400,000","0,00",
1210,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Saffranon,Marseille,Levant,"990,00",livres,"0,7500","742,000","-0,50",
1211,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Salsepareille,Marseille,Levant,"530,00",livres,"2,0000","1 060,000","0,00",
1212,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Satin,Marseille,Levant,"115,00",livres,"15,0000","1 725,000","0,00",
1213,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Saucissons,Marseille,Levant,"559,00",livres,"1,2000","670,000","-0,80",
1214,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Saumon salé,Marseille,Levant,"14 000,00",livres,"0,2500","3 500,000","0,00",
1215,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Savon,Marseille,Levant,"7 330,00",livres,"0,2500","1 832,000","-0,50",
1216,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Savonnettes,Marseille,Levant,"640,00",livres,"2,0000","1 280,000","0,00",
1217,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Sel armoniac,Marseille,Levant,"430,00",livres,"1,5000","645,000","0,00",
1218,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Sel de saturne,Marseille,Levant,"334,00",livres,"2,0000","668,000","0,00",
1219,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Sel d'ypsum,Marseille,Levant,"556,00",livres,"0,2500","139,000","0,00",
1220,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Sené,Marseille,Levant,"150,00",livres,"1,5000","225,000","0,00",
1221,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Sirop de capilaire,Marseille,Levant,"33 575,00",livres,"1,0000","33 575,000","0,00",
1222,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Sirop melasse,Marseille,Levant,"185 650,00",livres,"0,3000","55 695,000","0,00",
1223,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,37,1764,Exports,Souffre,Marseille,Levant,"57 795,00",livres,"0,2500","14 448,000","-0,75",
