Data entry by,Source,Objet général,Year,Exports-Imports,Sheet,Marchandises,Pays,Quantité,Leur valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Total,Remarks
Fatima zahra,AN F12 242,Objet général,1775,Exports,140,Toile ; id; blanche,Espagne,212642.00,2102365.00,3658290.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,140,Toile ; id; blanche,Geneve,2791.00,27910.00,3658290.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,140,Toile ; id; blanche,Italie,6780.00,34300.00,3658290.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,140,Toile ; id; blanche,Naples,120.00,600.00,3658290.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,140,Toile ; id; blanche,genes,1300.00,6500.00,3658290.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,140,Toile ; id; blanche,Portugal,15782.00,157820.00,3658290.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,140,Toile ; id; blanche,Savoye,12075.00,60375.00,3658290.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,140,Toile ; id; blanche,Suede,230.00,1150.00,3658290.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,140,Toile ; id; blanche,Suisse,217.00,2170.00,3658290.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,140,Toile ; id; blanche,Isles,126287.00,1262870.00,3658290.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; cholet,Espagne,14634.00,54877.00,786800.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; cholet,Flandre,840.00,3150.00,786800.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; cholet,Hollande,138.00,1380.00,786800.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; cholet,Isles,66871.00,668706.00,786800.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; cholet,guinée,15650.00,58687.00,786800.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; fine,Angleterre,554.00,2770.00,15601488.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id;de flandre,Geneve,1400.00,7000.00,15601488.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de Laval,Espagne,95244.00,380979.00,568149.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de Laval,Isles,28235.00,187170.00,568149.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; ouvrée,Espagne,1457.00,10199.00,15601488.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de Rouen,guinée,24153.00,241530.00,15601488.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; Royale,Isles,1215.00,12150.00,15601488.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Allemagne,25855.00,723940.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Angleterre,425.00,11900.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Espagne,86315.00,2356245.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Geneve,325.00,9100.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Hollande,5480.00,153440.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Italie,9315.00,260820.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Naples,1445.00,40460.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Genes,495.00,13860.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Portugal,6270.00,175560.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,russie,230.00,6440.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Savoye,1340.00,37520.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Suisse,1260.00,35280.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de V.Quenun,Isles,13430.00,375730.00,4200295.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de Valenciennes,Allemagne,15588.00,62352.00,4408956.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de Valenciennes,Angleterre,173318.00,693272.00,4408956.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de Valenciennes,Espagne,25086.00,100344.00,4408956.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de Valenciennes,Flandre,876000.00,3504000.00,4408956.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de Valenciennes,Hollande,5275.00,21100.00,4408956.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de Valenciennes,Italie,3369.00,13476.00,4408956.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; id; de Valenciennes,russie,3603.00,14412.00,4408956.00,15601488.00,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; linge de table,Espagne,1089.00,4356.00,351553.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; linge de table,Levant,5065.00,20260.00,351553.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; linge de table,Savoye,1025.00,4100.00,351553.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; linge de table,Suisse,760.00,3040.00,351553.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; linge de table,Isles,79949.00,319797.00,351553.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; peinte,Angleterre,750.00,3750.00,1933229.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; peinte,Espagne,3300.00,19000.00,1933229.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; peinte,Flandre,235.00,1645.00,1933229.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; peinte,Italie,30806.00,154030.00,1933229.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; peinte,Naples,8151.00,40755.00,1933229.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; peinte,genes,22252.00,111260.00,1933229.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; peinte,Levant,9779.00,48895.00,1933229.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; peinte,Portugal,435.00,2175.00,1933229.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; peinte,Savoye,10289.00,51445.00,1933229.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; peinte,Isles,55405.00,277025.00,1933229.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,142,Toile ; peinte,guinée,244650.00,1223249.00,1933229.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; Polounoise,Isles,1204.00,6020.00,,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; rayée,Isles,480.00,1920.00,,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Allemagne,128043.00,601137.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Angleterre,4152.00,8304.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Danemark,485.00,2425.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Espagne,23313.00,116080.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Flandre,26075.00,130375.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Geneve,14003.00,70015.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Hollande,10751.00,53755.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Italie,51580.00,240986.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Naples,8061.00,28213.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Genes,2435.00,8522.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Savoye,86732.00,431625.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Suisse,11759.00,61766.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Isles,55337.00,221349.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; ramoise,Guinée,2600.00,5200.00,1979752.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; teinte,Espagne,1635.00,6500.00,,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; à voile,Isles,500.00,1250.00,28650.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toile ; à voile,Guinée,11260.00,27400.00,28650.00,,42673538.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Tournesol,Hollande,7760.00,1552.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toutenague,Hollande,248355.00,163914.00,,,174667.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Toutenague,nord,16050.00,10753.00,,,174667.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Tuffaux,Isles,57280.00,14320.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Tuiles,Allemagne,89050.00,2226.00,,,33897.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Tuiles,Isles,2224050.00,31671.00,,,33897.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Vaches,Allemagne,1844.00,88886.00,,,165754.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Vaches,Angleterre,304.00,18240.00,,,165754.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Vaches,Savoye,254.00,15790.00,,,165754.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Vaches,Suisse,912.00,42838.00,,,165754.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Vans à vanner,Savoye,1104.00,2209.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Veaux,Allemagne,1992.00,29390.00,,,38951.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Veaux,Savoye,311.00,4665.00,,,38951.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,144,Veaux,Suisse,408.00,4896.00,,,38951.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verd distilé,Savoye,530.00,2385.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verdet,Angleterre,7400.00,6000.00,,,297720.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verdet,Espagne,70148.00,63315.00,,,297720.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verdet,Hollande,34400.00,30636.00,,,297720.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verdet,Italie,54070.00,54950.00,,,297720.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verdet,Naples,6924.00,6924.00,,,297720.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verdet,Genes,26021.00,26021.00,,,297720.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verdet,Venise,6740.00,6740.00,,,297720.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verdet,Levant,31479.00,31479.00,,,297720.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verdet,Nord,20834.00,10199.00,,,297720.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verdet,Savoye,23116.00,23116.00,,,297720.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verdet,suede,47540.00,38340.00,,,297720.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Vermichel,Isles,25600.00,6400.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Vermillon,Levant,9323.00,46615.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; blancs,Flandre,8768.00,17536.00,,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; communs,Allemagne,18693.00,17613.00,166511.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; communs,Flandre,12000.00,12000.00,166511.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; communs,Italie,70700.00,70700.00,166511.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; communs,Isles,38643.00,38643.00,166511.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; communs,Guinée,1855.00,1855.00,166511.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; communs,indes,25700.00,25700.00,166511.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; en tables,nord,106.00,3816.00,,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; à vitres,Danemark,29.00,1015.00,298648.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; à vitres,Espagne,11212.00,6096.00,298648.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; à vitres,Flandre,16308.00,10465.00,298648.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; à vitres,Hollande,242367.00,242367.00,298648.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; à vitres,nord,553.00,19355.00,298648.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; à vitres,Portugal,12300.00,12300.00,298648.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; à vitres,Russie,5860.00,5860.00,298648.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,146,Verres ; à vitres,suede,34.00,1190.00,298648.00,,486511.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; d'Amont,Flandre,1955.00,488812.00,1080562.00,,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; d'Amont,Hollande,2168.00,542000.00,1080562.00,,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; d'Amont,nord,199.00,49750.00,1080562.00,,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; d'Aunagne,indes,7616.00,3808.00,,,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; de Bergerac,Isles,43.00,2580.00,,,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; de Bordeaux,Angleterre,4097.00,409697.00,1661876.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; de Bordeaux,Danemark,10.00,1000.00,1661876.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; de Bordeaux,Espagne,16.00,1600.00,1661876.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; de Bordeaux,Isles,2132.00,213200.00,1661876.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; de Bordeaux,Guinée,398.00,157475.00,1661876.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; de Bordeaux,indes,2209.00,878904.00,1661876.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de haut,Angleterre,191.00,57400.00,5338823.00,19658676.00,26272927.00,le total devrait être 5338523
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de haut,Danemark,358.00,89562.00,5338823.00,19658676.00,26272927.00,5338523
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de haut,Espagne,119.00,29937.00,5338823.00,19658676.00,26272927.00,5338523
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de haut,Flandre,69.00,17375.00,5338823.00,19658676.00,26272927.00,5338523
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de haut,Hollande,13384.00,3346000.00,5338823.00,19658676.00,26272927.00,5338523
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de haut,nord,3176.00,794062.00,5338823.00,19658676.00,26272927.00,5338523
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de haut,Russie,538.00,134562.00,5338823.00,19658676.00,26272927.00,5338523
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de haut,suede,316.00,79000.00,5338823.00,19658676.00,26272927.00,5338523
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de haut,Isles,3073.00,768250.00,5338823.00,19658676.00,26272927.00,5338523
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de haut,Guinée,89.00,22375.00,5338823.00,19658676.00,26272927.00,5338523
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de Ville,Angleterre,1409.00,845400.00,12658277.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de Ville,Danemark,1182.00,354750.00,12658277.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de Ville,Espagne,541.00,162375.00,12658277.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de Ville,Flandre,489.00,146700.00,12658277.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de Ville,Hollande,10674.00,3202200.00,12658277.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de Ville,nord,13425.00,4027650.00,12658277.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de Ville,Russie,1181.00,354300.00,12658277.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de Ville,suede,1032.00,309600.00,12658277.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de Ville,Isles,10497.00,3155037.00,12658277.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de Ville,Guinée,320.00,96925.00,12658277.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; Idem ; de Ville,indes,3340.00,3340.00,12658277.00,19658676.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; de Bougogne,Angleterre,198.00,74625.00,106250.00,614560.00,26272927.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,148,Vin ; de Bougogne,Danemark,3.00,1125.00,106250.00,614560.00,26272927.00,
