numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,remarks,prix_unitaire
4040,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Tapsels,Guinée,0,2615,Pièces,,26
4041,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Tapisserie de papier peint,Guinée,0,100,Livres,,"0,9"
4042,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Toile de Bretagne,Guinée,0,8104,Livres,,"3,5"
4043,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Toile de Cholet,Guinée,0,1892,Livres,,"3,5"
4044,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Toile Gingas,Guinée,0,270,Pièces,,17
4045,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Toile Gingas,Guinée,0,280,Livres,,"1,25"
4046,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Toile platille,Guinée,0,35672,Pièces,,"6,5"
4047,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Toile a voile,Guinée,0,610,Livres,,1
4048,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Tramail,Guinée,0,1,nombre,,6
4049,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Velours cramoisi,Guinée,0,8,Livres,,60
4050,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Verres communs,Guinée,0,130,Livres,,1
4051,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Verres communs ; goblets,Guinée,0,77,En nombre,,"0,1"
4052,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Verrerie,Guinée,0,50,Livres,,"0,4"
4053,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin d'amont,Guinée,0,41,Bariques,,25
4054,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin d'amont,Guinée,0,200,Bouteilles,,"0,375"
4055,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin d'aubagne,Guinée,0,2,Bariques,,70
4056,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin ; de Bordeaux,Guinée,0,9,Bariques,,80
4057,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin ; de Bordeaux,Guinée,0,30,Bouteilles,,"0,5"
4058,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin ; de Bordeaux ; de blaie,Guinée,0,3,Bariques,,70
4059,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin ; de Bordeaux ; de haut,Guinée,0,9,Bariques,,70
4060,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin ; de Bordeaux ; de ville,Guinée,0,"37,75",Tonneaux,,240
4061,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin ; de Bordeaux ; de ville,Guinée,0,14,Tierçons,,40
4062,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin de Cahors,Guinée,0,6,bariques,,80
4063,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin de Champagne,Guinée,0,1050,Bouteilles,,2
4064,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin ; d'Espagne,Guinée,0,90,Bouteilles,,1
4065,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin ; de Malaga,Guinée,0,15,Bouteilles,,"0,75"
4066,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin de Gaillac,Guinée,0,9,Bariques,,100
4067,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin Hors,Guinée,0,2,Tonneaux,,320
4068,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin de Languedoc,Guinée,0,2,Bariques,,50
4069,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,18,Vin de Liqueurs,Guinée,0,147,bariques,,150
4070,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Vin de Montreuil,Guinée,0,"3,25",Tonneaux,,100
4071,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Vin Muscat,Guinée,0,1,Bariques,,200
4072,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Vin Muscat,Guinée,0,980,Bouteilles,,"1,25"
4073,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Vin Nantois,Guinée,0,"40,5",Tonneaux,,100
4074,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Vin de Quercy,Guinée,0,"10,75",Tonneaux,,300
4075,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Vin de sainte Foi,Guinée,0,13,Bariques,,75
4076,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Vinaigre,Guinée,0,17,Quarts,,10
4077,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Acier,Isles françoises de l'Amérique,0,2830,Livres,,"0,25"
4078,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Acons démontés,Isles françoises de l'Amérique,0,15,En nombre,,300
4079,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Alambics d'étain,Isles françoises de l'Amérique,0,5900,Livres,,"1,5"
4080,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Alphabets,Isles françoises de l'Amérique,0,200,En nombre,,"0,025"
4081,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Amandes,Isles françoises de l'Amérique,0,100,Livres,,"0,4"
4082,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Anchois,Isles françoises de l'Amérique,0,12,Pots,,"0,75"
4083,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Andouilles,Isles françoises de l'Amérique,0,615,Livres,,"0,5"
4084,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Angelique,Isles françoises de l'Amérique,0,10,Livres,,"1,5"
4085,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Ajustements,Isles françoises de l'Amérique,0,2,Caisses,,500
4086,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Arçons de selle,Isles françoises de l'Amérique,0,17,En nombre,,1
4087,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Ardoises,Isles françoises de l'Amérique,0,1497600,En nombre,,"0,02"
4088,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Argenterie,Isles françoises de l'Amérique,0,326,marcs,,57
4089,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Argenterie,Isles françoises de l'Amérique,1300,,,,
4090,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Argenterie vieille,Isles françoises de l'Amérique,0,12,Couverts,,24
4091,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Armes ; blanches ; sabres,Isles françoises de l'Amérique,0,225,Livres,,3
4092,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Armes ; blanches ; diverses,Isles françoises de l'Amérique,0,1563,Livres,,3
4093,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Armes ; a feu,Isles françoises de l'Amérique,0,2,En nombre,,12
4094,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Armes ; a feu,Isles françoises de l'Amérique,0,618,Livres,,3
4095,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Armes ; a feu,Isles françoises de l'Amérique,25,,,,
4096,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Armoires,Isles françoises de l'Amérique,0,8,En nombre,,50
4097,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Arrosoirs,Isles françoises de l'Amérique,0,12,Livres,,4
4098,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Artichaux,Isles françoises de l'Amérique,0,128,Ancres,,6
4099,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,19,Artichaux,Isles françoises de l'Amérique,0,2,Quarts,,18
4100,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Avoine,Isles françoises de l'Amérique,0,50,Bariques,,9
4101,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Balances,Isles françoises de l'Amérique,0,3,En nombre,,6
4102,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Baquets de rechange,Isles françoises de l'Amérique,0,16,En nombre,,"0,25"
4103,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Barres a negres,Isles françoises de l'Amérique,0,374,Livres,,"0,25"
4104,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bas de coton,Isles françoises de l'Amérique,0,2322,En nombre,,3
4105,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bas de fil,Isles françoises de l'Amérique,0,1182,Paires,,2
4106,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bas de fil,Isles françoises de l'Amérique,0,3979,Livres,,4
4107,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bas de soye,Isles françoises de l'Amérique,0,"396,06",Livres,,40
4108,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Batons de cap,Isles françoises de l'Amérique,0,18,paquets,,1
4109,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Baudriers,Isles françoises de l'Amérique,0,12,En nombre,,4
4110,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Baudriers,Isles françoises de l'Amérique,0,130,Livres,,"0,8"
4111,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Baume de vie,Isles françoises de l'Amérique,0,30,Bouteilles,,3
4112,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Baume de vie,Isles françoises de l'Amérique,0,270,Livres,,10
4113,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Baume de vie,Isles françoises de l'Amérique,17211,,,,
4114,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bazin,Isles françoises de l'Amérique,0,764,Livres,,"2,5"
4115,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bœuf salé,Isles françoises de l'Amérique,0,6987,Barils,,40
4116,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bœuf salé,Isles françoises de l'Amérique,0,375,Tierçons,,70
4117,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bœuf salé,Isles françoises de l'Amérique,0,29400,Livres,,"0,25"
4118,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Beure,Isles françoises de l'Amérique,0,40,bariques,,36
4119,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Beure,Isles françoises de l'Amérique,0,115715,Livres,,"0,35"
4120,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bidets,Isles françoises de l'Amérique,720,,,,
4121,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Biere,Isles françoises de l'Amérique,0,696,Bariques,,20
4122,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Biere,Isles françoises de l'Amérique,0,21,Tierçons,,15
4123,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Biere,Isles françoises de l'Amérique,0,15,Dame jannes,,8
4124,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Biere,Isles françoises de l'Amérique,0,2600,Bouteilles,,"0,35"
4125,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bijouterie,Isles françoises de l'Amérique,200,,,,
4126,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Billard,Isles françoises de l'Amérique,0,1,nombre,,400
4127,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Blanc d'Espagne,Isles françoises de l'Amérique,0,1200,Livres,,"0,025"
4128,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bleu,Isles françoises de l'Amérique,0,10,Livres,,"0,8"
4129,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Boëtes de fer blanc,Isles françoises de l'Amérique,0,40,En nombre,,"0,6"
4130,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bois bordages,Isles françoises de l'Amérique,0,30,En nombre,,6
4131,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bois de gayac,Isles françoises de l'Amérique,0,24632,Livres,,"0,05"
4132,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bois doré,Isles françoises de l'Amérique,0,60,Livres,,"0,6"
4133,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bois merrain a bariques douelles,Isles françoises de l'Amérique,0,31100,En nombre,,"0,14"
4134,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,20,Bois merrain a pipes douelles,Isles françoises de l'Amérique,0,13793,En nombre,,"0,2"
4135,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bottes neuves,Isles françoises de l'Amérique,0,40,paires,,15
4136,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bottines,Isles françoises de l'Amérique,0,11,Paires,,12
4137,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Boucauds Vuides,Isles françoises de l'Amérique,0,5,En nombre,lire baucauds vuide,6
4138,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bouchons de liege,Isles françoises de l'Amérique,0,32110,En nombre,,"0,015"
4139,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Boules de métal blanc,Isles françoises de l'Amérique,0,24,Pièces,,"0,5"
4140,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bougie jaune,Isles françoises de l'Amérique,0,675,Livres,,"1,75"
4141,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bougie blanche,Isles françoises de l'Amérique,0,3345,Livres,,"2,25"
4142,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bougran,Isles françoises de l'Amérique,0,30,Livres,,1
4143,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Boulets de canon,Isles françoises de l'Amérique,0,400,Livres,,"0,6"
4144,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bouquets de fleurs artificielles,Isles françoises de l'Amérique,0,15,Livres,,"0,6"
4145,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bourses a cheveux,Isles françoises de l'Amérique,0,24,En nombre,,"1,5"
4146,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bouteilles de verre,Isles françoises de l'Amérique,0,8900,Livres,,"0,2"
4147,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Boutons de cuivre doré,Isles françoises de l'Amérique,0,29,Douzaines,,2
4148,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Boutons d'or,Isles françoises de l'Amérique,0,26,Douzaines,,4
4149,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Boutons d'or,Isles françoises de l'Amérique,0,"7,06",Livres,7 livres 1 once,120
4150,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Boutons or et argent,Isles françoises de l'Amérique,0,24,Livres,,80
4151,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Boutons de fil,Isles françoises de l'Amérique,0,257,Grosses,,"1,5"
4152,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Brancard,Isles françoises de l'Amérique,0,1,nombre,,50
4153,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bray gras,Isles françoises de l'Amérique,0,125,barils,,25
4154,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bray sec,Isles françoises de l'Amérique,0,800,Livres,,"0,06"
4155,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Brandebourg de soye,Isles françoises de l'Amérique,0,6,Douzaines,,4
4156,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Briques,Isles françoises de l'Amérique,0,128100,En nombre,,"0,014"
4157,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Brouettes outillées,Isles françoises de l'Amérique,0,219,En nombre,,4
4158,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Buffets,Isles françoises de l'Amérique,0,1,nombre,,60
4159,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Bureaux d'acajou,Isles françoises de l'Amérique,0,8,En nombre,,60
4160,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Burats,Isles françoises de l'Amérique,0,265,Aunes,,5
4161,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Cabarets,Isles françoises de l'Amérique,0,56,En nombre,,10
4162,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Cabriolets,Isles françoises de l'Amérique,0,6,En nombre,,300
4163,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Cabriolet velours de Prusse,Isles françoises de l'Amérique,0,1,nombre,,350
4164,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Cabriolets,Isles françoises de l'Amérique,250,,,,
4165,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Cabrouets,Isles françoises de l'Amérique,0,5,En nombre,,110
4166,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Cadres petits avec leur verre,Isles françoises de l'Amérique,0,20,nombre,,"1,5"
4167,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Callemande,Isles françoises de l'Amérique,0,496,Aunes,,3
4168,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,21,Callemande,Isles françoises de l'Amérique,0,160,Livres,,"2,5"
4169,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Camelot de laine,Isles françoises de l'Amérique,0,1460,Livres,,3
4170,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Camelot de laine,Isles françoises de l'Amérique,0,887,Aunes,,"2,5"
4171,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Camelot de soye,Isles françoises de l'Amérique,0,350,Aunes,,4
4172,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Canapé,Isles françoises de l'Amérique,0,2,En nombre,,48
4173,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Capres,Isles françoises de l'Amérique,0,12,Flacons,,"1,2"
4174,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Carreaux de terre,Isles françoises de l'Amérique,0,1728325,En nombre,,"0,016"
4175,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Carreaux de terre,Isles françoises de l'Amérique,400,,,,
4176,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Cartes a jouer,Isles françoises de l'Amérique,0,"5,5",Grosses,,18
4177,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Cartes a jouer,Isles françoises de l'Amérique,0,748,Livres,,"1,5"
4178,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Cartes géographiques,Isles françoises de l'Amérique,0,15,En nombre,,3
4179,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Cartes marines,Isles françoises de l'Amérique,0,2,Livres,,3
4180,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Caves de 6 flacons,Isles françoises de l'Amérique,0,168,En nombre,,6
4181,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Ceinturons de soye,Isles françoises de l'Amérique,0,5,Livres,,40
4182,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Cercles ; a bobillons,Isles françoises de l'Amérique,0,15,Fournitures,,2
4183,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Cercles ; a bobillons,Isles françoises de l'Amérique,0,27,paquets,,"0,35"
4184,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Cercles ; a bariques,Isles françoises de l'Amérique,0,"2396,5",Fournitures,,6
4185,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Cercles ; a bariques,Isles françoises de l'Amérique,0,9250,paquets,,1
4186,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Cercles ; a bariques,Isles françoises de l'Amérique,0,47500,En nombre,,"0,0095"
4187,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1764,Exports,Nantes,22,Cercles ; a pipes,Isles françoises de l'Amérique,0,6050,En nombre,,"0,015"
