"numerodeligne","dataentryby","source","sourcepath","sourcetype","sheet","year","exportsimports","marchandises","direction","pays","quantity","quantity_unit","value","prix_unitaire","Remarques"
3962,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",92,1750,"Imports","Laine en soie","Rouen","Espagne",7625,"livres",,"2,5",
3963,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",100,1733,"Imports","papier bleu en rame","Rouen","hollande",119,"rames",,"2,5",
3964,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",100,1734,"Imports","papier bleu en rame","Rouen","hollande",53,"rames",,"2,5",
3965,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",100,1735,"Imports","papier bleu en rame","Rouen","hollande",41,"rames",,"2,5",
3966,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",100,1736,"Imports","papier bleu en rame","Rouen","hollande",98,"rames",,"2,5",
3967,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",91,1728,"Imports","Papier en rame","Rouen","hollande",348,"rames",,"2,5",
3968,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",91,1731,"Imports","Papier en rame","Rouen","hollande",687,"rames",,"2,5",
3969,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",91,1731,"Imports","Papier en rame","Rouen","angleterre",2,"rames",,"2,5",
3970,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",91,1733,"Imports","Papier en rame","Rouen","hollande",667,"rames",,"2,5",
3971,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",91,1733,"Imports","Papier en rame","Rouen","angleterre",6,"rames",,"2,5",
3972,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",93,1755,"Imports","Papier en rame","Rouen","hollande",7744,"rames",,"2,5",
3973,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",93,1764,"Imports","Papier en rame","Rouen","hollande",11587,"rames",,"2,5",
3974,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",93,1766,"Imports","Papier en rame","Rouen","hollande",9214,"rames",,"2,5",
3975,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1773,"Exports","Papier peint","Rouen","Danemark",560,"livres",,"2,5",
3976,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1773,"Exports","Papier peint","Rouen","Espagne",7671,"livres",,"2,5",
3977,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1773,"Exports","Papier peint","Rouen","Hollande",1971,"livres",,"2,5",
3978,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1773,"Exports","Papier peint","Rouen","Russie",850,"livres",,"2,5",
3979,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1773,"Exports","Papier peint","Rouen","Isles",400,"livres",,"2,5",
3980,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1775,"Exports","Papier peint","Rouen","Russie",3205,"livres",,"2,5",
3981,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1775,"Exports","Papier peint","Rouen","Espagne",15544,"livres",,"2,5",
3982,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1775,"Exports","Papier peint","Rouen","Hollande",295,"livres",,"2,5",
3983,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1775,"Exports","Papier peint","Rouen","Nord",1500,"livres",,"2,5",
3984,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1775,"Exports","Papier peint","Rouen","Portugal",1480,"livres",,"2,5",
3985,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1775,"Exports","Papier peint","Rouen","Isles",3970,"livres",,"2,5",
3986,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1733,"Imports","Quincuina","Rouen","hollande",461,"livres",,"2,5",
3987,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1734,"Imports","Quincuina","Rouen","hollande",905,"livres",,"2,5",
3988,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1734,"Imports","Quincuina","Rouen","hollande",6567,"livres",,"2,5",
3989,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1735,"Imports","Quincuina","Rouen","hollande",475,"livres",,"2,5",
3990,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1735,"Imports","Quincuina","Rouen","hollande",3615,"livres",,"2,5",
3991,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1736,"Imports","quinquinir","Rouen","hollande",1050,"livres",,"2,5",
3992,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1733,"Imports","ruban de fil","Rouen","hollande",40130,"livres",,"2,5",
3993,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1734,"Imports","ruban de fil","Rouen","hollande",46520,"livres",,"2,5",
3994,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1736,"Imports","ruban de fil","Rouen","hollande",66275,"livres",,"2,5",
3995,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1735,"Imports","ruban de fil en valeur","Rouen","hollande",40534,"livres",,"2,5",
3996,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1736,"Imports","ruban de fil en valeur","Rouen","hollande",1038,"livres",,"2,5",
3997,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",160,1750,"Exports","Vin ; Champagne","Rouen","Isles Françaises",6420,"bouteilles",,"2,5",
3998,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1773,"Exports","Vin Champagne","Rouen","Isles Françaises",612,"bouteilles",,"2,5",
3999,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",109,1768,"Exports","Vin de graves","Rouen","Allemagne Lorraine et pays de Liège",150,"bouteilles",,"2,5",
4000,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",52,1728,"Imports","Indigo","Rouen","Hollande",15844,"livres",,"2,6",
4001,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",134,1731,"Exports","Indigo","Rouen","Nord",1905,"livres",,"2,6",
4002,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",126,1731,"Exports","Indigo","Rouen","Hollande",365,"livres",,"2,6",
4003,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",52,1731,"Imports","Indigo","Rouen","Hollande",10475,"livres",,"2,6",
4004,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",52,1731,"Imports","Indigo","Rouen","Ile français d'amérique",4085,"livres",,"2,6",
4005,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",134,1733,"Exports","Indigo","Rouen","Nord",16670,"livres",,"2,6",
4006,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",126,1733,"Exports","Indigo","Rouen","Hollande",225,"livres",,"2,6",
4007,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",52,1733,"Imports","Indigo","Rouen","Hollande",10696,"livres",,"2,6",
4008,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",52,1733,"Imports","Indigo","Rouen","Espagne",4330,"livres",,"2,6",
4009,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",52,1734,"Imports","Indigo","Rouen","Hollande",5936,"livres",,"2,6",
4010,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",52,1734,"Imports","Indigo","Rouen","Ile français d'amérique",8820,"livres",,"2,6",
4011,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",52,1734,"Imports","Indigo","Rouen","Espagne",1275,"livres",,"2,6",
4012,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",52,1734,"Imports","Indigo","Rouen","Portugal",90,"livres",,"2,6",
4013,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",102,1733,"Imports","esprit vitriol","Rouen","hollande",50,"livres",,"2,75",
4014,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",102,1734,"Imports","esprit vitriol","Rouen","hollande",940,"livres",,"2,75",
4015,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",102,1735,"Imports","esprit vitriol","Rouen","hollande",410,"livres",,"2,75",
4016,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",102,1736,"Imports","esprit vitriol","Rouen","hollande",575,"livres",,"2,75",
4017,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",91,1728,"Imports","Laine","Rouen","Espagne",623122,"livres",,"2,75",
4018,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",91,1731,"Imports","Laine","Rouen","Espagne",618700,"livres",,"2,75",
4019,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1733,"Imports","laine d'Espagne","Rouen","hollande",3750,"livres",,"2,75",
4020,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",99,1736,"Imports","laine d'Espagne","Rouen","hollande",2625,"livres",,"2,75",
4021,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",92,1750,"Imports","Laine d'Espagne","Rouen","Espagne",1741378,"livres",,"2,75",
4022,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",93,1763,"Imports","Laine d'Espagne","Rouen","hollande",600,"livres",,"2,75",
4023,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",93,1763,"Imports","Laine d'Espagne","Rouen","Portugal",3075,"livres",,"2,75",
4024,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",93,1766,"Imports","Laine d'Espagne","Rouen","hollande",25390,"livres",,"2,75",
4025,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",94,1768,"Imports","Laine d'Espagne","Rouen","Portugal",7825,"livres",,"2,75",
4026,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",94,1770,"Imports","Laine d'Espagne","Rouen","Portugal",15465,"livres",,"2,75",
4027,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",94,1773,"Imports","Laine d'Espagne","Rouen","Portugal",4320,"livres",,"2,75",
4028,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1733,"Imports","Chocolat","Rouen","Hollande",12,"livres",,3,
4029,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1733,"Imports","Chocolat","Rouen","Espagne",410,"livres",,3,
4030,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1733,"Imports","Chocolat","Rouen","Ile français d'amérique",30,"livres",,3,
4031,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1733,"Imports","Chocolat","Rouen","hollande",12,"livres",,3,
4032,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1734,"Imports","Chocolat","Rouen","Hollande",17,"livres",,3,
4033,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1734,"Imports","Chocolat","Rouen","Espagne",292,"livres",,3,
4034,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1734,"Imports","Chocolat","Rouen","Ile français d'amérique",75,"livres",,3,
4035,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1734,"Imports","Chocolat","Rouen","Portugal",10,"livres",,3,
4036,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1734,"Imports","Chocolat","Rouen","hollande",17,"livres",,3,
4037,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1735,"Imports","Chocolat","Rouen","Hollande",80,"livres",,3,
4038,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1735,"Imports","Chocolat","Rouen","Espagne",110,"livres",,3,
4039,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1735,"Imports","Chocolat","Rouen","Ile français d'amérique",13,"livres",,3,
4040,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1735,"Imports","Chocolat","Rouen","hollande",80,"livres",,3,
4041,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1736,"Imports","Chocolat","Rouen","Espagne",772,"livres",,3,
4042,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1736,"Imports","Chocolat","Rouen","Portugal",200,"livres",,3,
4043,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1736,"Imports","Chocolat","Rouen","hollande",5,"livres",,3,
4044,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1737,"Imports","Chocolat","Rouen","Hollande",10,"livres",,3,
4045,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1737,"Imports","Chocolat","Rouen","Espagne",235,"livres",,3,
4046,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1737,"Imports","Chocolat","Rouen","Ile français d'amérique",4,"livres",,3,
4047,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1737,"Imports","Chocolat","Rouen","Portugal",294,"livres",,3,
4048,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1739,"Imports","Chocolat","Rouen","Hollande",32,"livres",,3,
4049,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1739,"Imports","Chocolat","Rouen","Espagne",639,"livres",,3,
4050,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1739,"Imports","Chocolat","Rouen","Ile français d'amérique",54,"livres",,3,
4051,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1740,"Imports","Chocolat","Rouen","Espagne",584,"livres",,3,
4052,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1740,"Imports","Chocolat","Rouen","Portugal",30,"livres",,3,
4053,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1741,"Imports","Chocolat","Rouen","Hollande",7,"livres",,3,
4054,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1741,"Imports","Chocolat","Rouen","Espagne",747,"livres",,3,
4055,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1741,"Imports","Chocolat","Rouen","Portugal",23,"livres",,3,
4056,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1741,"Imports","Chocolat","Rouen","Ile français d'amérique",6,"livres",,3,
4057,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1742,"Imports","Chocolat","Rouen","Hollande",30,"livres",,3,
4058,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1742,"Imports","Chocolat","Rouen","Espagne",272,"livres",,3,
4059,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1743,"Imports","Chocolat","Rouen","Hollande",8,"livres",,3,
4060,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1743,"Imports","Chocolat","Rouen","Espagne",365,"livres",,3,
4061,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1743,"Imports","Chocolat","Rouen","Portugal",172,"livres",,3,
4062,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1744,"Imports","Chocolat","Rouen","Espagne",69,"livres",,3,
4063,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1744,"Imports","Chocolat","Rouen","Portugal",178,"livres",,3,
4064,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1745,"Imports","Chocolat","Rouen","Hollande",32,"livres",,3,
4065,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1745,"Imports","Chocolat","Rouen","Espagne",19,"livres",,3,
4066,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1746,"Imports","Chocolat","Rouen","Portugal",4,"livres",,3,
4067,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1747,"Imports","Chocolat","Rouen","Hollande",53,"livres",,3,
4068,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1747,"Imports","Chocolat","Rouen","Espagne",95,"livres",,3,
4069,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1747,"Imports","Chocolat","Rouen","Portugal",84,"livres",,3,
4070,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1749,"Imports","Chocolat","Rouen","Hollande",665,"livres",,3,
4071,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1749,"Imports","Chocolat","Rouen","Espagne",320,"livres",,3,
4072,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1749,"Imports","Chocolat","Rouen","Portugal",37,"livres",,3,
4073,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1749,"Imports","Chocolat","Rouen","Ile français d'amérique",28,"livres",,3,
4074,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1749,"Imports","Chocolat","Rouen","Hollande",202,"livres",,3,
4075,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1749,"Imports","Chocolat","Rouen","Espagne",6,"livres",,3,
4076,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1749,"Imports","Chocolat","Rouen","Portugal",55,"livres",,3,
4077,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1754,"Imports","Chocolat","Rouen","Hollande",12,"livres",,3,
4078,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",57,1754,"Imports","Chocolat","Rouen","Portugal",1264,"livres",,3,
4079,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",58,1755,"Imports","Chocolat","Rouen","Hollande",6,"livres",,3,
4080,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",58,1755,"Imports","Chocolat","Rouen","Espagne",550,"livres",,3,
