numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,remarks,DoubleAccounts
1905,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quincaille ; de fer et acier,Hollande,22432,684815,,599633,,,0
1906,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quincaille ; de fer et acier,Italie,42628,684815,,599633,,,0
1907,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quincaille ; de fer et acier,Naples,21702,684815,,599633,,,0
1908,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quincaille ; de fer et acier,Genes,39030,684815,,599633,,,0
1909,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quincaille ; de fer et acier,Levant,40926,684815,,599633,,,0
1910,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quincaille ; de fer et acier,Savoye,4950,684815,,599633,,,0
1911,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quincaille ; de fer et acier,Suede,9350,684815,,599633,,,0
1912,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quincaille ; de fer et acier,Isles,209143,684815,,599633,,,0
1913,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quincaille ; de fer et acier,Guinée,8191,684815,,599633,,,0
1914,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quinquina,Hollande,1500,23004,,,,,0
1915,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quinquina,Naples,1350,23004,,,,,0
1916,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quinquina,Genes,17970,23004,,,,,0
1917,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Quinquina,Savoye,2184,23004,,,,,0
1918,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Raves ; de morüe,Espagne,5183,5183,,,,,0
1919,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Reglisse,Flandre,3595,6150,,,,,0
1920,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Reglisse,Hollande,1320,6150,,,,,0
1921,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,64,Reglisse,Suede,1235,6150,,,,,0
1922,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rhubarbe,Espagne,3500,20152,,,,,0
1923,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rhubarbe,Italie,2030,20152,,,,,0
1924,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rhubarbe,Genes,9340,20152,,,,,0
1925,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rhubarbe,Nord,1890,20152,,,,,0
1926,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rhubarbe,Savoye,3392,20152,,,,,0
1927,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Ris,Danemark,1045,220730,,,,,0
1928,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Ris,Espagne,43725,220730,,,,,0
1929,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Ris,Italie,18294,220730,,,,,0
1930,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Ris,Genes,45990,220730,,,,,0
1931,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Ris,Isles,7426,220730,,,,,0
1932,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Ris,Guinée,104250,220730,,,,,0
1933,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Angleterre,8195,362404,,,,,0
1934,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Espagne,34852,362404,,,,,0
1935,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Flandre,23890,362404,,,,,0
1936,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Hollande,90302,362404,,,,,0
1937,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Italie,53142,362404,,,,,0
1938,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Naples,11245,362404,,,,,0
1939,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Genes,75765,362404,,,,,0
1940,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Venise,29465,362404,,,,,0
1941,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Levant,1712,362404,,,,,0
1942,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Nord,12638,362404,,,,,0
1943,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Suede,14698,362404,,,,,0
1944,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rocou,Isles,6500,362404,,,,,0
1945,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rognure ; de drap,Allemagne,1981,1981,,,,,0
1946,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rotins,Nord,4960,4960,,,,,0
1947,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Roües ; diverses,Nord,15640,15640,,,,,0
1948,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rubans ; or et argent,Allemagne,1222,1306103,,100702,,,0
1949,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rubans ; or et argent,Espagne,51960,1306103,,100702,,,0
1950,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rubans ; or et argent,Italie,46080,1306103,,100702,,,0
1951,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rubans ; or et argent,Savoye,1440,1306103,,100702,,,0
1952,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rubans ; de fil,Espagne,8256,1306103,,14061,,,0
1953,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,66,Rubans ; de fil,Isles,5805,1306103,,14061,,,0
1954,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Allemagne,169012,1306103,,,,,0
1955,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Angleterre,9747,1306103,,,,,0
1956,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Danemark,1550,1306103,,,,,0
1957,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Espagne,588836,1306103,,,,,0
1958,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Flandre,41742,1306103,,,,,0
1959,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Geneve,3900,1306103,,,,,0
1960,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Hollande,77190,1306103,,,,,0
1961,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Italie,140004,1306103,,,,,0
1962,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Naples,33720,1306103,,,,,0
1963,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Genes,6240,1306103,,,,,0
1964,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Levant,8160,1306103,,,,,0
1965,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Portugal,59875,1306103,,,,,0
1966,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Russie,2043,1306103,,,,,0
1967,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Savoye,14280,1306103,,,,,0
1968,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Suede,4352,1306103,,,,,0
1969,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Suisse,16464,1306103,,,,,0
1970,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Rubans ; de soye,Isles,14225,1306103,,,,,0
1971,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Sacs,Isles,1668,1668,,,,,0
1972,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Saffran,Allemagne,141081,243042,,,,,0
1973,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Saffran,Flandre,19400,243042,,,,,0
1974,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Saffran,Hollande,6610,243042,,,,,0
1975,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Saffran,Nord,5250,243042,,,,,0
1976,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Saffran,Savoye,11040,243042,,,,,0
1977,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Saffran,Suisse,59661,243042,,,,,0
1978,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Saffranum,Espagne,6588,20550,,,,,0
1979,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Saffranum,Hollande,3804,20550,,,,,0
1980,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Saffranum,Nord,8591,20550,,,,,0
1981,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Saffranum,Suede,1567,20550,,,,,0
1982,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,67,Salsepareille,Levant,30784,30784,,,,,0
1983,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Sardines ; salées,Espagne,1008,3758,,,,,0
1984,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Sardines ; salées,Italie,2750,3758,,,,,0
1985,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Saucissons,Espagne,7477,7477,,,,,0
1986,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Saumon ; frais,Espagne,1675,78056,,1675,,,0
1987,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Saumon ; salé,Italie,13380,78056,,76381,,,0
1988,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Saumon ; salé,Isles,63001,78056,,76381,,,0
1989,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; blanc,Angleterre,1431,692793,,1431,,,0
1990,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Allemagne,8216,692793,,691362,,,0
1991,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Angleterre,80997,692793,,691362,,,0
1992,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Espagne,66198,692793,,691362,,,0
1993,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Hollande,311762,692793,,691362,,,0
1994,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Indes,7613,692793,,691362,,,0
1995,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Italie,26441,692793,,691362,,,0
1996,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Genes,19553,692793,,691362,,,0
1997,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Nord,30496,692793,,691362,,,0
1998,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Savoye,13857,692793,,691362,,,0
1999,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Suede,8267,692793,,691362,,,0
2000,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Suisse,10415,692793,,691362,,,0
2001,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savon ; marbré,Isles,107547,692793,,691362,,,0
2002,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savonettes,Flandre,2025,7424,,,,,0
2003,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savonettes,Genes,1484,7424,,,,,0
2004,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Savonettes,Savoye,3915,7424,,,,,0
2005,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Sel,Angleterre,112824,747916,,,,,0
2006,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Sel,Danemark,76944,747916,,,,,0
2007,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,68,Sel,Hollande,8966,747916,,,,,0
2008,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sel,Nord,237498,747916,,,,,0
2009,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sel,Suede,64596,747916,,,,,0
2010,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sel,Isles,247088,747916,,,,,0
2011,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sel ; armoniac,Italie,1332,6149,,,,,0
2012,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sel ; armoniac,Nord,2557,6149,,,,,0
2013,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sel ; armoniac,Suede,2260,6149,,,,,0
2014,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Selles ; de cheval,Allemagne,3420,26266,,,,,0
2015,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Selles ; de cheval,Isles,22846,26266,,,,,0
2016,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Semen ; contra,Genes,1200,1200,,,,,0
2017,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Semoule,Genes,9400,11879,,,,,0
2018,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Semoule,Savoye,2479,11879,,,,,0
2019,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sené,Allemagne,1201,4171,,,,,0
2020,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sené,Savoye,1782,4171,,,,,0
2021,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sené,Suisse,1188,4171,,,,,0
2022,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Seringues,Isles,5625,5625,,,,,0
2023,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; de capitaine,Angleterre,7546,511134,,85350,,,0
2024,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; de capitaine,Espagne,9030,511134,,85350,,,0
2025,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; de capitaine,Hollande,1400,511134,,85350,,,0
2026,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; de capitaine,Italie,3975,511134,,85350,,,0
2027,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; de capitaine,Naples,4195,511134,,85350,,,0
2028,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; de capitaine,Genes,14385,511134,,85350,,,0
2029,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; de capitaine,Levant,34444,511134,,85350,,,0
2030,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; de capitaine,Savoye,10375,511134,,85350,,,0
2031,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; melasse,Espagne,2500,511134,,425784,,,0
2032,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; melasse,Flandre,44635,511134,,425784,,,0
2033,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; melasse,Hollande,8735,511134,,425784,,,0
2034,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,69,Sirop ; melasse,Italie,21456,511134,,425784,,,0
