numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,remarks,doubleaccounts
115,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,6,Bas ; de fil et coton,Suisse,17124,766,307877,douzaines,,0
116,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,6,Bas ; de fil et coton,Venise,3250,650,307877,livres,,0
117,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Bas ; de soye,Gènes,13480,337,17480,livres,,0
118,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Bas ; de soye,Naples,4000,100,17480,livres,,0
119,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Baume,Gènes,4200,700,8925,livres,,0
120,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Baume,Savoye,4725,525,8925,livres,,0
121,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Bazannes ; tannées,Levant,7400,14800,7400,livres,,0
122,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Benjoin,Hollande,5600,2530,5600,livres,,0
123,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Beufs ; en vie,Allemagne,100480,933,314200,en nombre,,0
124,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Beufs ; en vie,Flandre,36900,236,314200,en nombre,,0
125,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Beufs ; en vie,Genève,2400,20,314200,en nombre,,0
126,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Beufs ; en vie,Savoye,76320,636,314200,en nombre,,0
127,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Beufs ; en vie,Suisse,98100,1088,314200,en nombre,,0
128,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Beufs ; fumé,Nord,2742,3822,2742,livres,,0
129,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Beufs ; salé,Angleterre,2895535,17634225,2898535,livres,Unités de compte : équivalent à 24828 Barrils,0
130,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,7,Beufs ; salé,Italie,3000,15000,2898535,livres,,0
131,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Beurre,Angleterre,2354901,4540170,2804551,livres,,0
132,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Beurre,Flandre,27575,46688,2804551,livres,,0
133,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Beurre,Hollande,403889,810271,2804551,livres,,0
134,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Beurre,Savoye,18186,40362,2804551,livres,,0
135,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bijouterie,Flandre,19650,393,19650,livres,,0
136,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bière,Hollande,186139,5436,186139,barriques,qui est le mot à mettre en toutes lettres dans la colonne.,0
137,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Blanc ; de baleine,Flandre,1140,570,1140,livres,,0
138,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Blanc ; de plomb,Hollande,2482,9930,2482,livres,,0
139,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; froment,Danemark,46000,460000,9448553,livres,,0
140,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; froment,Espagne,187350,6245,9448553,charges,,0
141,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; froment,Gènes,144048,6002,9448553,charges,,0
142,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; froment,Hollande,1926283,19036849,9448553,livres,,0
143,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; froment,Italie,201612,1982200,9448553,livres,,0
144,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; froment,Levant,3794400,158100,9448553,charges,,0
145,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; froment,Naples,1061616,44234,9448553,charges,,0
146,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; froment,Nord,1537100,15203506,9448553,livres,,0
147,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; froment,Russie,403944,4039440,9448553,livres,,0
148,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; froment,Savoye,108480,2712,9448553,charges,,0
149,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; froment,Suède,37720,377200,9448553,livres,,0
150,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; seigle,Danemark,29700,396000,1515304,livres,,0
151,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; seigle,Hollande,238149,3953654,1515304,livres,,0
152,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; seigle,Italie,30800,308000,1515304,livres,,0
153,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; seigle,Nord,1125185,13210282,1515304,livres,,0
154,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bled ; seigle,Russie,91470,1040946,1515304,livres,,0
155,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bleu ; commun,Allemagne,24480,8160,24480,livres,,0
156,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bleu ; de Prusse,Allemagne,12050,2410,24262,livres,,0
157,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Bleu ; de Prusse,Flandre,12212,1221,24262,livres,,0
158,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,8,Boëtes ; de bois,Allemagne,1140,19,1140,chars,,0
159,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; bardages,Hollande,13500,900,98220,pieds,,0
160,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; bardages,Russie,84720,14120,98220,en nombre,,0
161,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; bourdillons,Nord,76200,635,76200,cents,,0
162,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; d'acajou,Angleterre,1370,137,22684,pièces,,0
163,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; d'acajou,Isles,21314,214585,22684,livres,,0
164,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; d'ébenne,Indes,3348,27900,3348,livres,,0
165,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de brezil,Isles,33249,78325,93505,livres,,0
166,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de brezil,Portugal,60256,301280,93505,livres,,0
167,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de buis,Hollande,3988,26590,3988,livres,,0
168,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de campêche,Angleterre,168664,1128150,297023,livres,,0
169,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de campêche,Espagne,27892,222480,297023,livres,,0
170,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de campêche,Hollande,35950,270230,297023,livres,,0
171,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de campêche,Isles,64517,556568,297023,livres,,0
172,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de chesne,Gènes,2384,192,4184,pièces,,0
173,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de chesne,Suède,1800,300,4184,morceaux,,0
174,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de construction,Angleterre,3600,300,10720,pièces,,0
175,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de construction,Levant,2140,214,10720,pièces,,0
176,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de construction,Naples,1200,120,10720,pièces,,0
177,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de construction,Nord,3780,530,10720,pièces,,0
178,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de fernambourg,Hollande,3194,8561,54201,livres,,0
179,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de fernambourg,Portugal,51007,145735,54201,livres,,0
180,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; de gayac,Angleterre,1600,16000,1600,livres,,0
181,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; des Isles,Isles,5347,10695,5347,livres,,0
182,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; en barres,Danemark,1420,710,5504,en nombre,,0
183,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; en barres,Gènes,4084,4084,5504,en nombre,,0
184,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; fustel,Italie,4919,98385,16707,livres,,0
185,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; fustel,Savoye,11788,131445,16707,livres,,0
186,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; jaune,Angleterre,2688,26880,9465,livres,,0
187,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; jaune,Espagne,1510,15100,9465,livres,,0
188,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; jaune,Flandre,1497,14975,9465,livres,,0
189,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; jaune,Hollande,3770,29800,9465,livres,,0
190,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; merrain,Allemagne,8943,89437,426515,en nombre,,0
191,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; merrain,Angleterre,5645,56450,426515,en nombre,,0
192,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; merrain,Danemark,40327,403270,426515,en nombre,,0
193,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; merrain,Gènes,25290,5058,426515,tonneaux,,0
194,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; merrain,Hollande,107242,269865,426515,douelles,,0
195,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; merrain,Italie,14850,148500,426515,livres,,0
196,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; merrain,Naples,65750,13150,426515,tonneaux,,0
197,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; pour cribles,Gènes,3952,26350,3952,livres,,0
198,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; à brûler,Allemagne,10458,261.5,35321,charretées,,0
199,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; à brûler,Gènes,12463,1661800,35321,livres,,0
200,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; à brûler,Italie,11320,1485600,35321,livres,,0
201,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; à brûler,Savoye,1080,45,35321,chars,,0
202,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,9,Bois ; à bâtir,Allemagne,35960,479.5,35960,charretées,,0
203,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; de Rhodes,Hollande,1638,,1638,,,0
204,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; de Sainte Marthe,Flandre,16875,54250,48941,livres,,0
205,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; de Sainte Marthe,Hollande,27451,108305,48941,livres,,0
206,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; de Sainte Marthe,Isles,4615,18460,48941,livres,,0
207,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; de noyer,Savoye,2612,32.5,2612,chars,,0
208,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; de palissandre,Portugal,2767,27675,2767,livres,,0
209,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; de roze,Portugal,26144,84184,26144,livres,,0
210,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; de santal,Hollande,17735,82591,17735,livres,,0
211,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; de sapan,Indes,1488,9920,1488,livres,,0
212,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; de violette,Isles,5066,25330,36118,livres,,0
213,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; de violette,Portugal,31052,140605,36118,livres,,0
214,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; merrain,Nord,79092,318680,426515,en nombre,,0
215,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; merrain,Russie,2914,29140,426515,pieds,,0
216,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; merrain,Savoye,1900,380,426515,tonneaux,,0
217,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; merrain,Suède,74562,745620,426515,en nombre,,0
218,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; ouvré,Allemagne,10643,171.5,12290,chars,,0
219,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; ouvré,Gènes,1647,3660,12290,livres,,0
220,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; rouge,Indes,3555,177784,3555,livres,,0
221,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; à teindre,Angleterre,19457,194570,101606,livres,,0
222,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; à teindre,Flandre,1833,16330,101606,livres,,0
223,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; à teindre,Hollande,66003,491921,101606,livres,,0
224,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; à teindre,Isles,1297,12970,101606,livres,,0
225,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bois ; à teindre,Portugal,13016,29825,101606,livres,,0
226,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bonnets ; de coton,Italie,3500,700,14405,livres,,0
227,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bonnets ; de coton,Naples,3100,620,14405,livres,,0
228,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bonnets ; de coton,Savoye,7805,1561,14405,livres,,0
229,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bonnets ; de fil,Suisse,4758,810,4758,douzaines,,0
230,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bonnets ; de laine,Espagne,4032,682,46032,douzaines,,0
231,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Bonnets ; de laine,Levant,42000,7000,46032,livres,,0
232,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,10,Borax,Flandre,2181,426,30394,livres,,0
