Numéro des lignes,Data entry by,Source,Year,Export-Imports,Sheet,Marchandises,,Pays,,Leur Valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Leur Valeur (sub-total 3),Total,Remarks
1077,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,53,Marchandises ; à l'estimation?,,Isles,,8 771,572 925,,,582 285,
1078,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,53,Marchandises ; de modes,,Italie,,5 360,9 360,,,582 285,
1079,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,53,Marchandises ; de modes,,Naples,,4 000,9 360,,,582 285,
1080,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,53,Mastic,,Levant,,,,,,6 240,
1081,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,53,Mats ; divers,,Danemark,,179 239,,,,263 744,
1082,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,53,Mats ; divers,,Hollande,,14 495,,,,263 744,
1083,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,53,Mats ; divers,,Nord,,6 800,,,,263 744,
1084,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,53,Mats ; divers,,Russie,,43 670,,,,263 744,
1085,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,53,Mats ; divers,,Suède,,19 540,,,,263 744,
1086,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,53,Matelats ; de laine,,Allemagne,,,,,,1 126,
1087,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Allemagne,,583 557,,,,1 840 710,Last digit was cut off
1088,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Espagne,,18 134,,,,1 840 710,Last digit was cut off
1089,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Flandre,,188 179,,,,1 840 710,Last digit was cut off
1090,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Hollande,,314 786,,,,1 840 710,Last digit was cut off
1091,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Italie,,45 786,,,,1 840 710,Last digit was cut off
1092,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Naples,,23 415,,,,1 840 710,Last digit was cut off
1093,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Genes,,41 639,,,,1 840 710,Last digit was cut off
1094,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Venise,,105 000,,,,1 840 710,Last digit was cut off
1095,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Levant,,2 695,,,,1 840 710,Last digit was cut off
1096,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Nord,,479 014,,,,1 840 710,Last digit was cut off
1097,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Portugal,,1 050,,,,1 840 710,Last digit was cut off
1098,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Savoye,,21 852,,,,1 840 710,Last digit was cut off
1099,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mercerie,,Suisse,,15 603,,,,1 840 710,Last digit was cut off
1100,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Meubles,,Allemagne,,6 511,,,,17 929,
1101,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Meubles,,Flandre,,11 418,,,,17 929,
1102,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Meules ; à éguiser,,Allemagne,,1 506,34 896,,,37 596,last digit was cut off
1103,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Meules ; à éguiser,,Angleterre,,25 192,34 896,,,37 596,last digit was cut off
1104,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Meules ; à éguiser,,Espagne,,8 198,34 896,,,37 596,last digit was cut off
1105,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Meules ; à moulin,,Angleterre,,2 700,,,,37 596,last digit was cut off
1106,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Miel,,Flandre,,,,,,1 664,
1107,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mine ; de fer,,Espagne,,5 250,,,,140 005,
1108,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mine ; de plomb,,Allemagne,,1 895,134 755,,,140 005,
1109,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mine ; de plomb,,Flandre,,103 092,134 755,,,140 005,
1110,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mine ; de plomb,,Hollande,,29 768,134 755,,,140 005,
1111,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Minyum,,Hollande,,,,,,1 648,
1112,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,54,Mirobolans,,Italie,,,,,,1 130,
1113,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Mortiers ; de marbre,,Genes,,,,,,1 561,
1114,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Morüe,,Danemark,,31 291,,,,4 137 686,
1115,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Morüe,,Espagne,,1 861,,,,4 137 686,
1116,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Morüe,,Flandre,,9 000,,,,4 137 686,
1117,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Morüe,,Hollande,,177 017,,,,4 137 686,
1118,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Morüe,,Isles,,3 918 517,,,,4 137 686,
1119,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Mouchoirs ; de coton,,Naples,,16 344,54 984,,,471 544,
1120,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Mouchoirs ; de coton,,Levant,,33 840,54 984,,,471 544,
1121,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Mouchoirs ; de coton,,Savoye,,4 800,54 984,,,471 544,
1122,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Mouchoirs ; de Romald,,Hollande,,1 500,,,,471 544,
1123,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Mouchoirs ; de soye,,Espagne,,410 620,415 060,,,471 544,
1124,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Mouchoirs ; de soye,,Genes,,1 320,415 060,,,471 544,
1125,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,55,Mouchoirs ; de soye,,Levant,,3 120,415 060,,,471 544,
1126,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Moulins ; à caffé,,Hollande,,19 369,,,,20 569,
1127,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Moulins ; à sucre,,Hollande,,1 200,,,,20 569,
1128,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Mousseline,,Hollande,,3 200,,,,26 080,Last digit was cut off
1129,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Mousseline,,Levant,,22 880,,,,26 080,
1130,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Moutons,,Allemagne,,168 094,,,,249 439,
1131,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Moutons,,Flandre,,18 930,,,,249 439,
1132,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Moutons,,Savoye,,62 415,,,,249 439,
1133,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Mules et mulets,,Espagne,,9 500,,,,2 810,
1134,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Mules et mulets,,Savoye,,18 600,,,,2 810,
1135,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Musc,,Hollande,,,,,,30 000,Last digit was cut off
1136,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Muscades,,Hollande,,,,,,73 490,Last digit was cut off
1137,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Nacres de perles,,Hollande,,3 042,,,,6 869,Last digit was cut off
1138,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Nacres de perles,,Nord,,3 827,,,,6 869,Last digit was cut off
1139,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Nattes,,Espagne,,1 170,,,,18 523,Last digit was cut off
1140,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Nattes,,Hollande,,15 791,,,,18 523,Last digit was cut off
1141,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Nattes,,Nord,,1 562,,,,18 523,Last digit was cut off
1142,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Noir de fumée,,Allemagne,,21 348,,,,37 561,
1143,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Noir de fumée,,Hollande,,2 641,,,,37 561,
1144,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Noir de fumée,,Nord,,13 572,,,,37 561,
1145,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Ocre,,Flandre,,4 436,,,,5 524,
1146,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,56,Ocre,,Hollande,,1 088,,,,5 524,
1147,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Oignons de fleurs,,Espagne,,,,,,17 250,
1148,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Olives,,Espagne,,13 983,,,,17 963,
1149,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Olives,,Savoye,,3 980,,,,17 963,
1150,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Opium,,Savoye,,,,,,2 076,
1151,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Or et argent ; faux,,Allemagne,,,,,,185 430,
1152,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Orge ; en grains,,Allemagne,,1 000,120 190,,,121 533,
1153,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Orge ; en grains,,Espagne,,6 000,120 190,,,121 533,
1154,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Orge ; en grains,,Flandre,,1 494,120 190,,,121 533,
1155,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Orge ; en grains,,Hollande,,1 080,120 190,,,121 533,
1156,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Orge ; en grains,,Levant,,87 816,120 190,,,121 533,
1157,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Orge ; en grains,,Suède,,22 800,120 190,,,121 533,
1158,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Orge ; mondé,,Hollande,,1 343,,,,121 533,
1159,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Orpiment,,Levant,,,,,,2 403,
1160,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Orpin,,Hollande,,,,,,2 381,
1161,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Pains ; d'epice,,Flandre,,5 827,,,,6 924,
1162,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Pains ; de navette,,Allemagne,,1 097,,,,6 924,
1163,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Paniers ; de caudré,,Allemagne,,1 133,,,,31 913,
1164,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,57,Paniers ; d'ozier,,Genes,,30 780,,,,31 913,
1165,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Papier ; blanc,,Flandre,,5 701,111 100,,,132 488,
1166,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Papier ; blanc,,Hollande,,62 103,111 100,,,132 488,
1167,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Papier ; blanc,,Genes,,6 192,111 100,,,132 488,
1168,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Papier ; blanc,,Savoye,,37 104,111 100,,,132 488,
1169,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Papier ; d'eventails,,Hollande,,1 308,,,,132 488,
1170,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Papier ; à lettre,,Hollande,,1 419,,,,132 488,
1171,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Papier ; peint,,Allemagne,,1 050,10 357,,,132 488,
1172,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Papier ; peint,,Flandre,,1 908,10 357,,,132 488,
1173,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Papier ; peint,,Hollande,,6 306,10 357,,,132 488,
1174,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Papier ; peint,,Nord,,1 093,10 357,,,132 488,
1175,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Papier ; à sucre,,Hollande,,8 304,,,,132 488,
1176,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Parapluyes,,Espagne,,4 800,,,,15 925,
1177,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Parapluyes,,Genes,,11 125,,,,15 925,
1178,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Pastel,,Italie,,,,,,42 100,
1179,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Pastilles,,Venise,,,,,,1 200,
1180,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,58,Pâte d'amande,,Genes,,,,,,9 951,
1181,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; d'agneaux,,Espagne,,25 986,48 786,,,681 154,
1182,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; d'agneaux,,Levant,,22 800,48 786,,,681 154,
1183,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de castor,,Espagne,,2 800,16 850,,,681 154,
1184,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de castor,,Flandre,,13 000,16 850,,,681 154,
1185,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de castor,,Savoye,,1 050,16 850,,,681 154,
1186,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de cerf,,Espagne,,75 417,,,,681 154,
1187,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de chagrin,,Espagne,,3 436,5 011,,,681 154,
1188,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de chagrin,,Genes,,1 575,5 011,,,681 154,
1189,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de chamois,,Espagne,,5 520,,,,681 154,
1190,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de chevre ; aprestées,,Angleterre,,5 742,,125 694,,681 154,
1191,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de chevre ; en poil,,Espagne,,19 055,119 952,125 694,,681 154,
1192,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de chevre ; en poil,,Italie,,4 605,119 952,125 694,,681 154,
1193,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de chevre ; en poil,,Naples,,28 695,119 952,125 694,,681 154,
1194,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de chevre ; en poil,,Genes,,16 907,119 952,125 694,,681 154,
1195,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de chevre ; en poil,,Levant,,2 448,119 952,125 694,,681 154,
1196,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de chevre ; en poil,,Savoye,,43 776,119 952,125 694,,681 154,
1197,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de chevre ; en poil,,Suisse,,4 466,119 952,125 694,,681 154,
1198,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de cignes,,Hollande,,2 148,,,,681 154,
1199,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de fouines,,Espagne,,1 358,,,,681 154,
1200,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; d'hermine,,Hollande,,15 000,,,,681 154,
1201,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de lapin,,Italie,,15 750,28 628,,,681 154,
1202,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de lapin,,Naples,,1 308,28 628,,,681 154,
1203,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de lapin,,Genes,,2 450,28 628,,,681 154,
1204,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de lapin,,Levant,,6 000,28 628,,,681 154,
1205,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de lapin,,Nord,,3 120,28 628,,,681 154,
1206,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de lievre,,Espagne,,1 215,155 413,,,681 154,
1207,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de lievre,,Italie,,93 066,155 413,,,681 154,
1208,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de lievre,,Naples,,9 675,155 413,,,681 154,
1209,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de lievre,,Genes,,5 340,155 413,,,681 154,
1210,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de lievre,,Levant,,39 000,155 413,,,681 154,
1211,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de lievre,,Nord,,7 117,155 413,,,681 154,
1212,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de loup ; de bois,,Flandre,,2 225,6 327,25 487,,681 154,
1213,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de loup ; de bois,,Hollande,,4 102,6 327,25 487,,681 154,
1214,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de loup ; cervier,,Flandre,,1 926,19 160,25 487,,681 154,
1215,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de loup ; cervier,,Hollande,,13 094,19 160,25 487,,681 154,
1216,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,59,Peaux ; de loup ; cervier,,Nord,,4 140,19 160,25 487,,681 154,
1217,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de loutre,,Espagne,,2 130,,,,681 154,
1218,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de maroquin,,Venise,,3 000,12 550,,,681 154,
1219,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de maroquin,,Levant,,9 550,12 550,,,681 154,
1220,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de martre,,Angleterre,,4 740,,,,681 154,
1221,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de mouton ; aprestées,,Genes,,3 102,,9 155,,681 154,
1222,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de mouton ; en laine,,Espagne,,4 668,6 053,9 155,,681 154,
1223,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de mouton ; en laine,,Savoye,,1 385,,9 155,,681 154,
1224,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; d'ours,,Flandre,,2 655,36 530,,,681 154,
1225,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; d'ours,,Hollande,,33 875,36 530,,,681 154,
1226,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de petit gris,,Hollande,,1 290,10 135,,,681 154,
1227,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de petit gris,,Nord,,1 375,10 135,,,681 154,
1228,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de petit gris,,Suède,,7 470,10 135,,,681 154,
1229,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de renard,,Espagne,,1 280,,,,681 154,
1230,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de tigres,,Espagne,,12 546,17 516,,,681 154,
1231,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de tigres,,Hollande,,4 970,17 516,,,681 154,
1232,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de veau en poil,,Danemark,,1 805,40 663,,,681 154,
1233,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de veau en poil,,Hollande,,3 975,40 663,,,681 154,
1234,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de veau en poil,,Savoye,,33 875,40 663,,,681 154,
1235,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,60,Peaux ; de veau en poil,,Suisse,,1 008,40 663,,,681 154,
1236,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Peaux ; pelleterie ; aprestée,,Allemagne,,21 945,30 568,41 143,,681 154,
1237,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Peaux ; pelleterie ; aprestée,,Flandre,,1 854,30 568,41 143,,681 154,
1238,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Peaux ; pelleterie ; aprestée,,Hollande,,6 769,30 568,41 143,,681 154,
1239,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Peaux ; pelleterie ; crüe,,Flandre,,2 821,10 575,41 143,,681 154,
1240,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Peaux ; pelleterie ; crüe,,Hollande,,5 089,10 575,41 143,,681 154,
1241,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Peaux ; pelleterie ; crüe,,Savoye,,2 665,10 575,41 143,,681 154,
1242,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Peignes ; de buis,,Flandre,,1 200,6 800,,,15 300,
1243,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Peignes ; de buis,,Venise,,5 600,6 800,,,15 300,
1244,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Peignes ; d'yvoire,,Genes,,4 000,8 500,,,15 300,
1245,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Peignes ; d'yvoire,,Portugal,,4 500,8 500,,,15 300,
1246,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Pelles ; de bois,,Allemagne,,,,,,6 820,
1247,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Perches ,,Danemark,,,,,,1 200,
1248,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Pierres ; de bas de meule?,,Levant,,2 900,,,,70 255,
1249,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Pierres ; à bâtir,,Allemagne,,39 790,,,,70 255,
1250,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Pierres ; bleues?,,Allemagne,,15 030,,,,70 255,
1251,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Pierres ; codes,,Genes,,7 049,,,,70 255,
1252,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Pierres ; à eguiser,,Allemagne,,2 830,,,,70 255,
1253,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Pierres ; d'èmery,,Flandre,,1 452,,,,70 255,
1254,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,61,Pierres ; ponce,,Italie,,1 204,,,,70 255,
1255,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Pignons ; d'épine,,Espagne,,,,,,2 660,Last digit was cut off
1256,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Piment,,Flandre,,34 889,,,,74 413,
1257,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Piment,,Hollande,,37 842,,,,74 413,
1258,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Piment,,Nord,,1 682,,,,74 413,
1259,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Pinçeaux,,Hollande,,,,,,1 144,Last digit was cut off
1260,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Pipes ; à fumer,,Hollande,,,,,,27 268,
1261,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Pistaches,,Italie,,1 722,,,,7 154,
1262,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Pistaches,,Genes,,5 432,,,,7 154,
1263,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Planches ; de chesne,,Allemagne,,365 142,391 224,,,1 656 757,
1264,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Planches ; de chesne,,Hollande,,19 882,391 224,,,1 656 757,
1265,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Planches ; de chesne,,Nord,,1 160,391 224,,,1 656 757,
1266,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Planches ; de chesne,,Russie,,5 040,391 224,,,1 656 757,
1267,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,62,Planches ; de Prusse,,Hollande,,7 012,,,,1 656 757,
