Numéro de ligne,Data entry by,Source,Year,Export-Import,Sheet,Marchandises,,,,,Pays,,Quantité,,Leur valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Leur Valeur (sub-total 3),Total,Remarks,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; à éguiser,,,,,Flandre,,14 125,,1 412,4 707,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; à éguiser,,,,,Hollande,,20 420,,2 042,4 707,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; d'emeri,,,,,Hollande,,8 505,,1 818,,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; à fusils,,,,,Genes,,9 500,,1 900,32 500,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; à fusils,,,,,Levant,,150 300,,30 600,32 500,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Pignons,,,,,Espagne,,50 284,,11 869,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Piment,,,,,Flandre,,41 295,,20 647,,,,65 981,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Piment,,,,,Hollande,,62 003,,31 007,,,,65 981,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Piment,,,,,Nord,,7 155,,3 577,,,,65 981,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Piment,,,,,Savoye,,10 750,,10 750,,,,65 981,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Pipes à fumer,,,,,Hollande,,16 805,,57 401,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Pistaches,,,,,Italie,,1 585,,1 427,,,,22 564,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Pistaches,,,,,Naples,,12 025,,12 025,,,,22 564,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Pistaches,,,,,Genes,,12 150,,9 112,,,,22 564,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de chesne,,,,,Allemagne,,339 577,,679 154,822 083,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de chesne,,,,,Hollande,,63 589,,126 590,822 083,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de chesne,,,,,Suede,,2 377,,16 339,822 083,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de Prusse,,,,,Nord,,3 590,,10 770,,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de sapin,,,,,Allemagne,,436 678,,320 986,5 568 230,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de sapin,,,,,Angleterre,,2 503,,2 503,5 568 230,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de sapin,,,,,Danemark,,1 678 456,,1 678 456,5 568 230,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de sapin,,,,,Espagne,,17 675,,17 675,5 568 230,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de sapin,,,,,Hollande,,1 169 469,,1 169 469,5 568 230,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de sapin,,,,,Genes,,824,,7 416,5 568 230,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de sapin,,,,,Levant,,290,,2 610,5 568 230,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de sapin,,,,,Nord,,1 699 520,,1 699 520,5 568 230,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de sapin,,,,,Russie,,34 354,,34 354,5 568 230,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de sapin,,,,,Savoye,,795,,7 155,5 568 230,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Planches ; de sapin,,,,,Suede,,628 086,,628 086,5 568 230,,,6 401 083,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Plantes ; de fleurs,,,,,Genes,,11 850,,5 925,,,,5 925,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Platre,,,,,Savoye,,309 030,,61 806,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Plocq,,,,,Angleterre,,25 660,,1 283,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Plomb ; en grenailles,,,,,Hollande,,71 795,,16 371,20 143,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Plomb ; en grenailles,,,,,Nord,,12 575,,3 772,20 143,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Plomb ; en planches,,,,,Espagne,,14 350,,3 587,7 462,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Plomb ; en planches,,,,,Hollande,,15 500,,3 875,7 462,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,59,Plomb ; en rouleaux,,,,,Nord,,9 104,,2 776,,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plomb ; en saumon,,,,,Allemagne,,4 235,,1 009,1 798 413,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plomb ; en saumon,,,,,Angleterre,,4 156 958,,833 023,1 798 413,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plomb ; en saumon,,,,,Espagne,,631 070,,126 213,1 798 413,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plomb ; en saumon,,,,,Flandre,,821 869,,164 373,1 798 413,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plomb ; en saumon,,,,,Hollande,,2 113 558,,427 281,1 798 413,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plomb ; en saumon,,,,,Nord,,1 183 050,,236 610,1 798 413,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plomb ; en saumon,,,,,Savoye,,49 520,,9 904,1 798 413,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plomb ; en tables,,,,,Flandre,,15 054,,4 516,54 752,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plomb ; en tables,,,,,Hollande,,72 087,,21 626,54 752,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plomb ; en tables,,,,,Nord,,95 367,,28 610,54 752,,,1 883 546,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; d'autruche ; crue,,,,,Allemagne,,125,,3 750,13 545,13 545,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; d'autruche ; crue,,,,,Italie,,1 265,,6 325,13 545,13 545,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; d'autruche ; crue,,,,,Levant,,694,,3 470,13 545,13 545,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; à écrire,,,,,Hollande,,9 823,,17 671,98 192,,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; à écrire,,,,,Italie,,600,,3 000,98 192,,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; à écrire,,,,,Nord,,51 681,,77 521,98 192,,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; d'edredon,,,,,Flandre,,205,,1 230,12 029,,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; d'edredon,,,,,Hollande,,,,3 132,12 029,,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; d'edredon,,,,,Nord,,,,7 667,12 029,,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; à lit,,,,,Hollande,,10 703,,12 843,88 094,,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; à lit,,,,,Italie,,1 065,,1 065,88 094,,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; à lit,,,,,Naples,,7 400,,7 400,88 094,,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; à lit,,,,,Nord,,55 655,,66 786,88 094,,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Plumes ; à volans,,,,,Hollande,,1 680,,1 680,,,,213 540,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Poil ; de castor,,,,,Angleterre,,180,,2 700,4 340,,,95 509,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Poil ; de castor,,,,,Hollande,,164,,1 640,4 340,,,95 509,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Poil ; de lapin,,,,,Naples,,1 200,,3 600,,,,95 509,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Poil ; de sanglier,,,,,Hollande,,25 790,,20 632,87 569,,,95 509,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Poil ; de sanglier,,,,,Russie,,83 672,,66 937,87 569,,,95 509,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Poisson ; frais,,,,,Allemagne,,2 675,,1 337,10 608,,,133 331,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Poisson ; frais,,,,,Savoye,,"92,75",,9 271,10 608,,,133 331,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Poisson ; de mer,,,,,Flandre,,1 467,,30 223,,,,133 331,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Poisson ; salé,,,,,Espagne,,283 640,,70 910,92 500,,,133 331,,
780,Fatima zahra,IIHS-122G,1774,Imports,60,Poisson ; salé,,,,,Savoye,,730,,21 590,92 500,,,133 331,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poivre,,,,,Angleterre,,24 500,,36 750,,,,2 958 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poivre,,,,,Espagne,,66 800,,73 480,,,,2 958 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poivre,,,,,Flandre,,126 195,,157 743,,,,2 958 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poivre,,,,,Hollande,,1 966 450,,2 353 542,,,,2 958 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poivre,,,,,Nord,,25 800,,36 120,,,,2 958 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poivre,,,,,Savoye,,154 025,,154 025,,,,2 958 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poivre,,,,,Suede,,6 000,,6 000,,,,2 958 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poivre,,,,,Indes,,100 311,,140 435,,,,2 958 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poix raisin,,,,,Allemagne,,4 710,,1 250,,,,4 545,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poix raisin,,,,,Espagne,,25 046,,2 059,,,,4 545,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poix raisin,,,,,Geneve,,8 240,,1 236,,,,4 545,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Pomade,,,,,Italie,,562,,1 188,,,,3 454,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Pomade,,,,,Savoye,,1 511,,2 266,,,,3 454,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Poncire,,,,,Savoye,,260,,2 600,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcs ; gras,,,,,Allemagne,,3 681,,154 350,240 588,,,259 268,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcs ; gras,,,,,Espagne,,154,,9 190,240 588,,,259 268,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcs ; gras,,,,,Flandre,,1 832,,56 916,240 588,,,259 268,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcs ; gras,,,,,Savoye,,299,,11 960,240 588,,,259 268,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcs ; gras,,,,,Suisse ,,227,,8 172,240 588,,,259 268,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcs ; porcelets,,,,,Allemagne,,372,,3 820,18 680,,,259 268,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcs ; porcelets,,,,,Flandre,,1 486,,14 860,18 680,,,259 268,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcelaine,,,,,Allemagne,,2 687,,20 120,,,,418 842,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcelaine,,,,,Angleterre,,500,,2 500,,,,418 842,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcelaine,,,,,Danemark,,2 600,,13 000,,,,418 842,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcelaine,,,,,Flandre,,844,,4 222,,,,418 842,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcelaine,,,,,Italie,,200,,1 000,,,,418 842,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcelaine,,,,,Genes,,300,,1 500,,,,418 842,,
780,Fatima zahra,IIHS-122G,1774,Imports,61,Porcelaine,,,,,Levant,,300,,1 000,,,,418 842,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Porcelaine,,,,,Indes,,1 502,,375 500,,,,418 842,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Potin,,,,,Allemagne,,196 050,,29 407,,,,56 467,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Potin,,,,,Hollande,,33 825,,27 060,,,,56 467,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Potterie ; de grek,,,,,Allemagne,,10 730,,3 050,8 135,,,40 169,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Potterie ; de grek,,,,,Hollande,,27 216,,5 085,8 135,,,40 169,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Potterie ; de terre,,,,,Allemagne,,2 628,,7 885,32 034,,,40 169,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Potterie ; de terre,,,,,Italie,,196 010,,14 700,32 034,,,40 169,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Potterie ; de terre,,,,,Genes,,78 220,,7 822,32 034,,,40 169,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Potterie ; de terre,,,,,Savoye,,32 550,,1 627,32 034,,,40 169,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Poudre ; à canon,,,,,Hollande,,58 400,,35 055,54 272,,,59 011,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Poudre ; à canon,,,,,Nord,,32 030,,19 217,54 272,,,59 011,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Poudre ; à poudrer,,,,,Allemagne,,14 520,,4 739,,,,59 011,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Poutargues,,,,,Savoye,,2 620,,3 930,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Poutres,,,,,Danemark,,1 550,,3 245,,,,22 345,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Poutres,,,,,Nord,,231,,4 620,,,,22 345,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Poutres,,,,,Russie,,104,,2 240,,,,22 345,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Poutres,,,,,Suede,,612,,12 240,,,,22 345,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Precipité,,,,,Hollande,,343,,1 715,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,62,Prohibé,,,,,Indes,,57 325,,1 031 850,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de cuivre,,,,,Allemagne,,7 451,,13 359,32 059,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de cuivre,,,,,Flandre,,738,,1 845,32 059,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de cuivre,,,,,Hollande,,5 775,,11 926,32 059,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de cuivre,,,,,Nord,,2 195,,4 929,32 059,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer,,,,,Allemagne,,300 998,,184 435,436 673,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer,,,,,Espagne,,4 160,,4 160,436 673,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer,,,,,Flandre,,76 705,,52 195,436 673,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer,,,,,Hollande,,283 919,,177 707,436 673,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer,,,,,Nord,,19 151,,12 189,436 673,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer,,,,,Suisse ,,9 979,,5 987,436 673,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer et acier,,,,,Allemagne,,10 729,,10 729,156 631,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer et acier,,,,,Hollande,,118 912,,118 912,156 631,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer et acier,,,,,Genes,,5 721,,5 421,156 631,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer et acier,,,,,Venise,,2 150,,2 150,156 631,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer et acier,,,,,Nord,,3 025,,3 025,156 631,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quincaille ; de fer et acier,,,,,Savoye,,16 394,,16 394,156 631,,,625 363,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quinquina,,,,,Espagne,,"15 904,50",,31 844,,,,35 144,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Quinquina,,,,,Hollande,,550,,3 300,,,,35 144,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Racines d'atizart,,,,,Levant,,461 850,,138 555,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Raclures ; de cornes,,,,,Espagne,,9 885,,1 977,12 437,,,16 387,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Raclures ; de cornes,,,,,Naples,,43 500,,8 700,12 437,,,16 387,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Raclures ; de cornes,,,,,Levant,,8 800,,1 760,12 437,,,16 387,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Raclures ; de fer,,,,,Espagne,,316 000,,3 950,,,,16 387,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Ramures,,,,,Danemark,,789,,1 972,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Rapures d'yvoire,,,,,Portugal,,1 934,,1 934,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Rassade,,,,,Hollande,,13 585,,12 790,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,63,Reglisse,,,,,espagne,,243 050,,24 305,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Rhubarbe,,,,,Indes,,12 400,,40 300,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Ris,,,,,Angleterre,,636 808,,127 167,,,,1 646 143,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Ris,,,,,Flandre,,570 325,,114 065,,,,1 646 143,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Ris,,,,,Hollande,,474 726,,88 947,,,,1 646 143,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Ris,,,,,Italie,,21 725,,4 345,,,,1 646 143,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Ris,,,,,Genes,,41 220,,8 244,,,,1 646 143,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Ris,,,,,Levant,,5 940 800,,1 188 160,,,,1 646 143,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Ris,,,,,Savoye,,569 590,,113 838,,,,1 646 143,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Ris,,,,,Isles,,6 885,,1 377,,,,1 646 143,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Rocou,,,,,Isles,,270 878,,313 927,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Rognures ; de cartes,,,,,Genes,,8 800,,2 200,,,,2 200,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Rognes,,,,,Hollande,,"336,50",,15 142,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Rotins,,,,,Indes,,5 890,,88 350,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Rubans ; de fil,,,,,Allemagne,,545 763,,545 763,626 866,,,696 302,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Rubans ; de fil,,,,,Flandre,,13 117,,32 792,626 866,,,696 302,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Rubans ; de fil,,,,,Hollande,,12 078,,48 311,626 866,,,696 302,,
780,Fatima zahra,IIHS-122G,1774,Imports,64,Rubans ; de fil et laine,,,,,Hollande,,341,,1 336,,,,696 302,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Rubans ; de soye,,,,,Naples,,100,,6 000,68 100,,,696 302,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Rubans ; de soye,,,,,Savoye,,1 035,,62 100,68 100,,,696 302,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Sabots,,,,,Allemagne,,249,,12 440,,,,,manque dernier chiffre,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Saffran,,,,,Espagne,,237,,3 880,,,,27 790,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Saffran,,,,,Hollande,,757,,22 710,,,,27 790,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Saffran,,,,,Italie,,80,,1 200,,,,27 790,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Saffranon,,,,,Levant,,666 168,,499 620,,,,,manque dernier chiffre,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Salpetre,,,,,Indes,,2 080 810,,832 320,,,,,manque dernier chiffre,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Salsepareille,,,,,Hollande,,3 388,,8 368,,,,84 342,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Salsepareille,,,,,Italie,,2 250,,6 750,,,,84 342,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Salsepareille,,,,,Genes,,9 450,,28 350,,,,84 342,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Salsepareille,,,,,Venise,,2 596,,7 788,,,,84 342,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Salsepareille,,,,,Levant,,440,,1 320,,,,84 342,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Salsepareille,,,,,Portugal,,9 645,,19 742,,,,84 342,,
780,Fatima zahra,IIHS-122G,1774,Imports,65,Salsepareille,,,,,Isles,,4 008,,12 024,,,,84 342,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Sandarac,,,,,Hollande,,13 101,,12 390,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Sapins,,,,,Danemark,,19 931,,19 493,,,,20 497,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Sapins,,,,,Nord,,2 008,,1 004,,,,20 497,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Sardines salées,,,,,Espagne,,11 502,,92 016,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saucissons,,,,,Italie,,11 122,,13 346,,,,14 634,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saucissons,,,,,Savoye,,929,,1 288,,,,14 634,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saulx,,,,,Nord,,17 665,,10 659,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saumons ; frais,,,,,Flandre,,1 352,,21 632,,,,316 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saumons ; salés,,,,,Angleterre,,217 248,,108 624,294 463,,,316 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saumons ; salés,,,,,Espagne,,19 000,,4 750,294 463,,,316 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saumons ; salés,,,,,Hollande,,500 003,,175 000,294 463,,,316 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saumons ; salés,,,,,Suede,,15 226,,6 089,294 463,,,316 095,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saumoule,,,,,Naples,,18 000,,4 500,,,,7 004,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saumoule,,,,,Genes,,5 685,,1 137,,,,7 004,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saumoule,,,,,Savoye,,5 470,,1 367,,,,7 004,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Savon,,,,,Allemagne,,12 749,,6 954,,,,13 595,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Savon,,,,,Espagne,,16 373,,6 641,,,,13 595,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Saxafras,,,,,Hollande,,4 690,,1 172,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Scamonée,,,,,Levant,,2 760,,27 600,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Seaux de bois,,,,,Allemagne,,162,,1 944,,,,5 163,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Seaux de bois,,,,,Hollande,,1 322,,1 983,,,,5 163,,
780,Fatima zahra,IIHS-122G,1774,Imports,66,Seaux de bois,,,,,Savoye,,103,,1 236,,,,5 163,,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Sel,,,,,Angleterre,,109,,2 185,,,,5 105,,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Sel,,,,,Danemark,,146,,2 920,,,,5 105,,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Sel ; ammoniac,,,,,Levant,,54 550,,81 825,,,,283 645,,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Sel ; de samoine,,,,,Hollande,,,,18 755,,,,283 645,,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Sel ; de tamarin,,,,,Hollande,,2 270,,5 675,,,,283 645,,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Sel ; de tartre,,,,,Allemagne,,5 913,,177 390,,,,283 645,,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Semen contra,,,,,Hollande,,1 449,,4 227,,,,,manque le dernier chiffre,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Sené,,,,,Italie,,2 480,,3 720,,,,17 652,,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Sené,,,,,Levant,,2 355,,3 532,,,,17 652,,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Sené,,,,,Indes,,8 000,,10 400,,,,17 652,,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Sirop ; des Isles,,,,,Isles,,23 672,,12 458,,,,14 591,,
780,Fatima zahra,IIHS-122G,1774,Imports,68,Sirop ; melasse,,,,,Isles,,21 336,,2 133,,,,14 591,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soliveaux,,,,,Danemark,,842,,18 050,,,,39 813,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soliveaux,,,,,Nord,,1 212,,17 363,,,,39 813,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soliveaux,,,,,Suede,,176,,4 400,,,,39 813,,
