numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,DoubleAccounts
2103,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,72,Soye ; aprestée,Nord,31800,503493,355956,,,0
2104,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,72,Soye ; aprestée,Savoye,99960,503493,355956,,,0
2105,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,72,Soye ; aprestée,Suède,11740,503493,355956,,,0
2106,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,72,Soye ; à coudre,Allemagne,8728,503493,33537,,,0
2107,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,72,Soye ; à coudre,Espagne,4160,503493,33537,,,0
2108,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,72,Soye ; à coudre,Flandre,1729,503493,33537,,,0
2109,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,72,Soye ; à coudre,Italie,5680,503493,33537,,,0
2110,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,72,Soye ; à coudre,Suisse,13240,503493,33537,,,0
2111,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,72,Soye ; crüe,Flandre,,503493,,,No value for Flandre,0
2112,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Soye ; tapis,Angleterre,114000,503493,,,,0
2113,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Squine,Hollande,2425,2425,,,,0
2114,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Storax,Genes,1900,1900,,,,0
2115,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Angleterre,19436,3.98E7,2.43E7,,Grand total should be 38821261,0
2116,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Danemark,1689192,3.98E7,2.43E7,,,0
2117,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Espagne,1676244,3.98E7,2.43E7,,,0
2118,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Flandre,44946,3.98E7,2.43E7,,,0
2119,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Geneve,2173,3.98E7,2.43E7,,,0
2120,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Hollande,5374115,3.98E7,2.43E7,,,0
2121,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Italie,2081770,3.98E7,2.43E7,,,0
2122,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Naples,1840723,3.98E7,2.43E7,,,0
2123,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Genes,828929,3.98E7,2.43E7,,,0
2124,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Venise,972731,3.98E7,2.43E7,,,0
2125,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Levant,1284793,3.98E7,2.43E7,,,0
2126,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Nord,5718138,3.98E7,2.43E7,,,0
2127,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Savoye,502574,3.98E7,2.43E7,,,0
2128,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Suède,2275305,3.98E7,2.43E7,,,0
2129,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; blanc,Suisse,20474,3.98E7,2.43E7,,,0
2130,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Angleterre,5287,3.98E7,6144776,,Should be 5144776,0
2131,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Danemark,313493,3.98E7,6144776,,Should be 5144776,0
2132,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Espagne,30057,3.98E7,6144776,,Should be 5144776,0
2133,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Flandre,185749,3.98E7,6144776,,Should be 5144776,0
2134,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Hollande,1777772,3.98E7,6144776,,Should be 5144776,0
2135,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Italie,157834,3.98E7,6144776,,Should be 5144776,0
2136,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Naples,98485,3.98E7,6144776,,Should be 5144776,0
2137,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Venise,20587,3.98E7,6144776,,Should be 5144776,0
2138,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Levant,5862,3.98E7,6144776,,Should be 5144776,0
2139,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Nord,2324618,3.98E7,6144776,,Should be 5144776,0
2140,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Savoye,3508,3.98E7,6144776,,Should be 5144776,0
2141,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; brut,Suède,221524,3.98E7,6144776,,Should be 5144776,0
2142,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,73,Sucre ; cassonnade,Espagne,545070,3.98E7,,,,0
2143,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; mes???,Suisse,1770,3.98E7,,,,0
2144,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; en pain,Angleterre,1482,3.98E7,505908,,,0
2145,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; en pain,Espagne,13279,3.98E7,505908,,,0
2146,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; en pain,Geneve,5005,3.98E7,505908,,,0
2147,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; en pain,Italie,5321,3.98E7,505908,,,0
2148,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; en pain,Naples,7189,3.98E7,505908,,,0
2149,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; en pain,Genes,15039,3.98E7,505908,,,0
2150,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; en pain,Levant,235287,3.98E7,505908,,,0
2151,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; en pain,Savoye,18752,3.98E7,505908,,,0
2152,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; en pain,Suisse,202524,3.98E7,505908,,,0
2153,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; en pain,Isles,2030,3.98E7,505908,,,0
2154,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; terré,Angleterre,29796,3.98E7,8123549,,,0
2155,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; terré,Espagne,143828,3.98E7,8123549,,,0
2156,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; terré,Flandre,366381,3.98E7,8123549,,,0
2157,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; terré,Hollande,3133543,3.98E7,8123549,,,0
2158,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; terré,Italie,119724,3.98E7,8123549,,,0
2159,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; terré,Nord,3940653,3.98E7,8123549,,,0
2160,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; terré,Portugal,99837,3.98E7,8123549,,,0
2161,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; terré,Savoye,2462,3.98E7,8123549,,,0
2162,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; terré,Suède,54446,3.98E7,8123549,,,0
2163,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; terré,Suisse,231562,3.98E7,8123549,,,0
2164,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; terré,Guinée,1317,3.98E7,8123549,,,0
2165,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; teste,Hollande,14919,3.98E7,142161,,,0
2166,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; teste,Nord,127242,3.98E7,142161,,,0
2167,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; versoix,Italie,13686,3.98E7,26484,,,0
2168,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; versoix,Naples,11530,3.98E7,26484,,,0
2169,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sucre ; versoix,Savoye,1268,3.98E7,26484,,,0
2170,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Suif,Allemagne,1912,111132,,,,0
2171,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Suif,Flandre,81663,111132,,,,0
2172,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Suif,Isles,25619,111132,,,,0
2173,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Suif,Guinée,1938,111132,,,,0
2174,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sumac,Danemark,1871,17560,,,,0
2175,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sumac,Espagne,7028,17560,,,,0
2176,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sumac,Hollande,4735,17560,,,,0
2177,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,74,Sumac,Nord,3926,17560,,,,0
2178,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabac ; de cantine,Guinée,2413,998060,,,,0
2179,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabac ; de la Ferme,Espagne,1290,998060,919039,,,0
2180,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabac ; de la Ferme,Italie,251115,998060,919039,,,0
2181,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabac ; de la Ferme,Naples,42651,998060,919039,,,0
2182,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabac ; de la Ferme,Genes,573813,998060,919039,,,0
2183,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabac ; de la Ferme,Venise,1908,998060,919039,,,0
2184,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabac ; de la Ferme,Savoye,27063,998060,919039,,,0
2185,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabac ; de la Ferme,Isles,14137,998060,919039,,,0
2186,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabac ; de la Ferme,Guinée,7062,998060,919039,,,0
2187,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabac ; en feuilles,Flandre,76608,998060,,,,0
2188,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabatieres,Allemagne,1260,34821,,,,0
2189,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabatieres,Flandre,23036,34821,,,,0
2190,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabatieres,Naples,2000,34821,,,,0
2191,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabatieres,Levant,6000,34821,,,,0
2192,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tabatieres,Portugal,2525,34821,,,,0
2193,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tables ; de bois,Isles,1150,1150,,,,0
2194,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tableaux,Isles,3680,3680,,,,0
2195,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Taffia,Angleterre,2700,34422,,,,0
2196,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Taffia,Danemark,1200,34422,,,,0
2197,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Taffia,Hollande,22100,34422,,,,0
2198,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Taffia,Isles,3000,34422,,,,0
2199,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Taffia,Guinée,5422,34422,,,,0
2200,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tambours ; à sucre,Isles,59000,59000,,,,0
2201,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tapis,Allemagne,3600,6910,,,,0
2202,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,75,Tapis,Guinée,3310,6910,,,,0
2203,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; d'Aubusson,Italie,6500,156671,15690,,,0
2204,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; d'Aubusson,Savoye,7010,156671,15690,,,0
2205,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; d'Aubusson,Suisse,2180,156671,15690,,,0
2206,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; d'Auvergne,Allemagne,27065,156671,,,,0
2207,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; de Beauvais,Allemagne,1920,156671,,,,0
2208,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; des Gobelins,Allemagne,3000,156671,43800,,,0
2209,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; des Gobelins,Angleterre,6000,156671,43800,,,0
2210,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; des Gobelins,Russie,28800,156671,43800,,,0
2211,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; des Gobelins,Savoye,6000,156671,43800,,,0
2212,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; de moquette,Allemagne,6082,156671,1773,,,0
2213,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; de moquette,Espagne,2230,156671,1773,,,0
2214,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; de moquette,Hollande,2343,156671,1773,,,0
2215,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; de moquette,Savoye,1118,156671,1773,,,0
2216,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; de Roüen,Allemagne,5800,156671,54740,,,0
2217,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; de Roüen,Levant,9170,156671,54740,,,0
2218,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; de Roüen,Portugal,36462,156671,54740,,,0
2219,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; de Roüen,Suisse,3308,156671,54740,,,0
2220,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tapisserie ; tantisse,Allemagne,1683,156671,,,,0
2221,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tartre,Danemark,1940,27143,,,,0
2222,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tartre,Hollande,5023,27143,,,,0
2223,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tartre,Italie,2359,27143,,,,0
2224,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tartre,Levant,14029,27143,,,,0
2225,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Tartre,Suède,3792,27143,,,,0
2226,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Terebenthine,Hollande,2230,2230,,,,0
2227,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Terre ; glaise,Allemagne,1591,1591,,,,0
2228,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Thé,Angleterre,2938629,3105600,,,,0
2229,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,76,Thé,Danemark,70212,3105600,,,,0
