numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,quantit,quantity_unit,bureaux,doubleaccounts
989,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Marroquins,224,maroquins,Nantes,0
990,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Marroquins,368,maroquins,Poitou,0
991,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Marroquins,259,maroquins,Rethelois,0
992,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Marroquins,1992,maroquins,Rouen,0
993,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Marroquins,1026,maroquins,Tonne-Charente,0
994,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Marte ; commune et en pointe,64,martes,La Rochelle,0
995,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Marte ; commune et en pointe,111,martes,"Lyon, Valence et Bresse",0
996,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Marte ; commune et en pointe,803,martes,Paris,0
997,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Marte ; commune et en pointe,193,martes,Rouen,0
998,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Mollerons,7,pièces,Amiens et Soissons,0
999,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Mollerons,100,pièces,Caën par Mer,0
1000,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Mollerons,62,pièces,Convoy de Bordeaux,0
1001,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Mollerons,136,pièces,Rouen,0
1002,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; de Holande,257,barils,Amiens et Soissons,0
1003,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; de Holande,41,barils,Caën par Mer,0
1004,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; de Holande,7,barils,La Rochelle,0
1005,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; de Holande,1,barils,Rethelois,0
1006,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; de Holande,530,barils,Rouen,0
1007,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,983,mollus,Amiens et Soissons,0
1008,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,457096,mollus,Caën par Mer,0
1009,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,4033,mollus,Caën par Terre,0
1010,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,173980,mollus,Convoy de Bordeaux,0
1011,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,848875,mollus,La Rochelle,0
1012,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,808085,mollus,"Languedoc, Provence et Roussillon",0
1013,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,25,mollus,"Lyon, Valence et Bresse",0
1014,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,921403,mollus,Mayne et Anjou,0
1015,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,113000,mollus,Nantes,0
1016,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,6720,mollus,Poitou,0
1017,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,5330,mollus,Rouen,0
1018,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; seiche,227510,mollus,Tonne-Charente,0
1019,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,79063,mollus,Amiens et Soissons,0
1020,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,148,mollus,Bourges et Moulins,0
1021,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,51095,mollus,Caën par Mer,0
1022,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,7730,mollus,Caën par Terre,0
1023,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,176350,mollus,Convoy de Bordeaux,0
1024,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,253475,mollus,La Rochelle,0
1025,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,1900,mollus,"Languedoc, Provence et Roussillon",0
1026,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,382117,mollus,Mayne et Anjou,0
1027,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,1046068,mollus,Nantes,0
1028,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,111911,mollus,Poitou,0
1029,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,1481453,mollus,Rouen,0
1030,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moluë ; verre,174145,mollus,Tonne-Charente,0
1031,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moucades,1117,pièces,Amiens et Soissons,0
1032,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moucades,16,pièces,Nantes,0
1033,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moucades,293,pièces,Paris,0
1034,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moutons,750,moutons,Amiens et Soissons,0
1035,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moutons,20852,moutons,Chaalons et Troyes,0
1036,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moutons,9031,moutons,"Languedoc, Provence et Roussillon",0
1037,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moutons,30,moutons,Poitou,0
1038,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Moutons,14479,moutons,Rethelois,0
1039,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Mullets,2,mullets,Amiens et Soissons,0
1040,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Mullets,45,mullets,Bourges et Moulins,0
1041,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Mullets,68,mullets,Chaalons et Troyes,0
1042,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Mullets,48,mullets,"Languedoc, Provence et Roussillon",0
1043,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Mullets,81,mullets,Poitou,0
1044,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Panestons,45,pièces,Convoy de Bordeaux,0
1045,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Panestons,62,pièces,Rouen,0
1046,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevreaux,24,peaux,Chaalons et Troyes,0
1047,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Lapin,1327,livres,Amiens et Soissons,0
1048,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Lapin,248,livres,Bourges et Moulins,0
1049,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Lapin,179,livres,Caën par Terre,0
1050,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Lapin,16,livres,Chaalons et Troyes,0
1051,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Lapin,125,livres,Dijon et Chalons-sur_saone,0
1052,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Lapin,1032,livres,"Languedoc, Provence et Roussillon",0
1053,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Lapin,200,livres,Mayne et Anjou,0
1054,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Lapin,200,livres,Nantes,0
1055,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Lapin,52,livres,Rethelois,0
1056,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Lapin,61274,livres,Rouen,0
1057,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en laine,5858,peaux,Bourges et Moulins,0
1058,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en laine,70,peaux,Caën par Terre,0
1059,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en laine,167,peaux,Chaalons et Troyes,0
1060,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en laine,48,peaux,Dijon et Chalons-sur_saone,0
1061,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en laine,698,peaux,"Languedoc, Provence et Roussillon",0
1062,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en laine,518,peaux,"Lyon, Valence et Bresse",0
1063,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en laine,3174,peaux,Nantes,0
1064,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en laine,1313,peaux,Poitou,0
1065,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en laine,1,peaux,Rethelois,0
1066,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en laine,3056,peaux,Rouen,0
1067,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en laine,5550,peaux,Tonne-Charente,0
1068,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Aigneaux ; en Mesquis,29250,peaux,Poitou,0
1069,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Orignac,6564,peaux,La Rochelle,0
1070,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Orignac,58,peaux,Rouen,0
1071,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Ours,12,peaux,La Rochelle,0
1072,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; d'Ours,11,peaux,Rouen,0
1073,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Bufle,36,peaux,Amiens et Soissons,0
1074,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Bufle,30,peaux,Rouen,0
1075,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chagrin et Romagne,600,peaux,Amiens et Soissons,0
1076,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chagrin et Romagne,25,peaux,Caën par Mer,0
1077,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chagrin et Romagne,627,peaux,Chaalons et Troyes,0
1078,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chagrin et Romagne,2688,peaux,"Lyon, Valence et Bresse",0
1079,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chagrin et Romagne,32,peaux,Rouen,0
1080,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chamois,251,peaux,Amiens et Soissons,0
1081,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chamois,16,peaux,Bourges et Moulins,0
1082,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chamois,44,peaux,"Languedoc, Provence et Roussillon",0
1083,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chamois,96,peaux,"Lyon, Valence et Bresse",0
1084,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chamois,8304,peaux,Paris,0
1085,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chamois,31,peaux,Rethelois,0
1086,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Chevre ; à poil,99,peaux,Bourges et Moulins,0
1087,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Chevre ; à poil,11496,peaux,Caën par Mer,0
1088,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Chevre ; à poil,8,peaux,Caën par Terre,0
1089,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Chevre ; à poil,471,peaux,Chaalons et Troyes,0
1090,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Chevre ; à poil,2600,peaux,Dijon et Chalons-sur_saone,0
1091,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Chevre ; à poil,100,peaux,"Languedoc, Provence et Roussillon",0
1092,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Chevre ; à poil,10786,peaux,"Lyon, Valence et Bresse",0
1093,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Chevre ; à poil,144,peaux,Nantes,0
1094,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Chevre ; à poil,1204,peaux,Poitou,0
1095,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Chevre ; à poil,30,peaux,Rethelois,0
1096,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Chevre ; à poil,360,peaux,Tonne-Charente,0
1097,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevre ; aprestées,66,peaux,Caën par Mer,0
1098,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevre ; aprestées,1,peaux,Caën par Terre,0
1099,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevre ; aprestées,2165,peaux,Chaalons et Troyes,0
1100,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevre ; aprestées,742,peaux,Dijon et Chalons-sur_saone,0
1101,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevre ; aprestées,2508,peaux,La Rochelle,0
1102,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevre ; aprestées,216,peaux,"Languedoc, Provence et Roussillon",0
1103,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevre ; aprestées,3646,peaux,"Lyon, Valence et Bresse",0
1104,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevre ; aprestées,6,peaux,Mayne et Anjou,0
1105,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevre ; aprestées,15,peaux,Paris,0
1106,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevre ; aprestées,290,peaux,Poitou,0
1107,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Chevre ; aprestées,3173,peaux,Rouen,0
1108,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,3709,peaux,Amiens et Soissons,0
1109,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,8468,peaux,Bourges et Moulins,0
1110,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,118,peaux,Caën par Terre,0
1111,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,84,peaux,Convoy de Bordeaux,0
1112,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,328,peaux,Dijon et Chalons-sur_saone,0
1113,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,6130,peaux,La Rochelle,0
1114,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,10800,peaux,"Languedoc, Provence et Roussillon",0
1115,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,124,peaux,"Lyon, Valence et Bresse",0
1116,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,3754,peaux,Mayne et Anjou,0
1117,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,13591,peaux,Nantes,0
1118,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,27374,peaux,Poitou,0
1119,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,60,peaux,Rethelois,0
1120,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,1868,peaux,Rouen,0
1121,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton,4342,peaux,Tonne-Charente,0
1122,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton ; en mesquis,519,peaux,Amiens et Soissons,0
1123,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton ; en mesquis,12867,peaux,Bourges et Moulins,0
1124,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton ; en mesquis,106,peaux,Caën par Mer,0
1125,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton ; en mesquis,36,peaux,Caën par Terre,0
1126,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton ; en mesquis,350,peaux,Chaalons et Troyes,0
1127,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton ; en mesquis,24,peaux,"Lyon, Valence et Bresse",0
1128,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton ; en mesquis,37117,peaux,Mayne et Anjou,0
1129,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton ; en mesquis,88209,peaux,Poitou,0
1130,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Mouton ; en mesquis,48,peaux,Rethelois,0
1131,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Mouton ou Chamois,672,peaux,Bourges et Moulins,0
1132,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Mouton ou Chamois,2,peaux,Chaalons et Troyes,0
1133,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Mouton ou Chamois,6,peaux,La Rochelle,0
1134,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Mouton ou Chamois,2990,peaux,"Languedoc, Provence et Roussillon",0
1135,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Mouton ou Chamois,36,peaux,Rouen,0
1136,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Vaches ; aprestées,615,peaux,Amiens et Soissons,0
1137,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Vaches ; aprestées,295,peaux,Nantes,0
1138,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Vaches ; aprestées,30,peaux,Tonne-Charente,0
1139,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,83888,peaux,Amiens et Soissons,0
1140,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,24,peaux,Bourges et Moulins,0
1141,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,698,peaux,Caën par Mer,0
1142,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,923,peaux,Caën par Terre,0
1143,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,37,peaux,Chaalons et Troyes,0
1144,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,5640,peaux,Convoy de Bordeaux,0
1145,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,1556,peaux,La Rochelle,0
1146,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,2176,peaux,"Languedoc, Provence et Roussillon",0
1147,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,28,peaux,Mayne et Anjou,0
1148,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,428,peaux,Poitou,0
1149,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,15,peaux,Rethelois,0
1150,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; corroyées,29055,peaux,Rouen,0
1151,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Veau ; en Chamois,4430,peaux,Amiens et Soissons,0
1152,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Veau ; en Chamois,6,peaux,Chaalons et Troyes,0
1153,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Veau ; en Chamois,1859,peaux,"Lyon, Valence et Bresse",0
1154,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de Veau ; en Chamois,6,peaux,Rouen,0
1155,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,24,peaux,Amiens et Soissons,0
1156,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,4,peaux,Bourges et Moulins,0
1157,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,84,peaux,Caën par Mer,0
1158,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,65,peaux,Caën par Terre,0
1159,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,47,peaux,Chaalons et Troyes,0
1160,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,16,peaux,Dijon et Chalons-sur_saone,0
1161,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,10145,peaux,La Rochelle,0
1162,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,1374,peaux,"Languedoc, Provence et Roussillon",0
1163,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,89,peaux,Mayne et Anjou,0
1164,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,30,peaux,Nantes,0
1165,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,33,peaux,Poitou,0
1166,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,1,peaux,Rethelois,0
1167,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,11,Peaux ; de Veau ; tannées,1228,peaux,Rouen,0
1168,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de veaux ; à poil,649,peaux,Amiens et Soissons,0
1169,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de veaux ; à poil,260,peaux,Bayonne et Arzac,0
1170,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de veaux ; à poil,150,peaux,Bourges et Moulins,0
1171,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de veaux ; à poil,115,peaux,Caën par Mer,0
1172,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de veaux ; à poil,83,peaux,Caën par Terre,0
1173,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,10,Peaux ; de veaux ; à poil,38,peaux,Chaalons et Troyes,0
