numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,Prix unitaire / unité de compte Lt,Prix unitaire / unité de compte Sous,Prix unitaire / unité de compte Deniers,prix_unitaire,Valeur en Livres tournois,valeur en sous,valeur en denier,value,Valeur (Prix unitaire ,problem,remarks,Unverified
780,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,11,Fruits ; secs,Genes,"8,350.00",livres,,2,,0.1000000,835,,,835.00,835.00,0.00,,
781,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,11,Galles,Genes,"3,090.00",livres,0.6,,,0.5500000,1699,,,1699.00,"1,699.50",-0.50,,
782,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,11,Gaudron,Genes,"17,350.00",livres,,3,,0.1500000,2602,,,2602.00,"2,602.50",-0.50,,
783,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Gingembre,Genes,"1,329.00",livres,,4,,0.2000000,265,,,265.00,265.80,-0.80,,
784,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Glaces ; a miroirs,Genes,80.00,livres,20.0,,,20.0000000,1600,,,1600.00,"1,600.00",0.00,,
785,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Gomme ; adragan,Genes,927.00,livres,,30,,1.5000000,1390,,,1390.00,"1,390.50",-0.50,,
786,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Gomme ; arabique,Genes,800.00,livres,0.6,,,0.6000000,480,,,480.00,480.00,0.00,,
787,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Gomme ; de Barbarie,Genes,758.00,livres,0.5,,,0.4500000,341,,,341.00,341.10,-0.10,,
788,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Gomme ; de Sandarac,Genes,"1,860.00",livres,,20,,1.0000000,1860,,,1860.00,"1,860.00",0.00,,
789,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Grabeau ; d'encens,Genes,196.00,livres,10.0,,,10.0000000,1960,,,1960.00,"1,960.00",0.00,,
790,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Grabeau ; d'indigo,Genes,80.00,livres,3.0,,,3.0000000,240,,,240.00,240.00,0.00,,
791,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Graine ; de l ?,Genes,125.00,livres,0.4,,,0.4000000,50,,,50.00,50.00,0.00,,
792,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Graine ; de moutarde,Genes,360.00,livres,,5,,0.2500000,90,,,90.00,90.00,0.00,,
793,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Herbes ; vulnéraires,Genes,100.00,livres,,30,,1.5000000,150,,,150.00,150.00,0.00,,
794,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Huile ; d'olive,Genes,"3,502.00",livres,,8,,0.4000000,1400,,,1400.00,"1,400.80",-0.80,,
795,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Huile ; de poisson,Genes,"3,500.00",livres,,8,,0.4000000,1400,,,1400.00,"1,400.00",0.00,,
796,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Huile ; de senteur,Genes,23.00,livres,3.0,,,3.0000000,69,,,69.00,69.00,0.00,,
797,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Jais,Genes,100.00,livres,5.0,,,5.0000000,500,,,500.00,500.00,0.00,,
798,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Jambons,Genes,"1,500.00",livres,,10,,0.5000000,750,,,750.00,750.00,0.00,,
799,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Jarres,Genes,902.00,en nombre,5.0,,,5.0000000,4510,,,4510.00,"4,510.00",0.00,,
800,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Indiennes,Genes,"2,089.00",pièces,12.0,,,12.0000000,25068,,,25068.00,"25,068.00",0.00,,
801,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Indigo,Genes,"6,039.00",livres,5.0,,,5.0000000,30195,,,30195.00,"30,195.00",0.00,,
802,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Jus ; de citron,Genes,"6,000.00",livres,0.3,,,0.2500000,1500,,,1500.00,"1,500.00",0.00,,
803,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Jus ; de reglisse,Genes,383.00,livres,,5,,0.2500000,95,,,95.00,95.75,-0.75,,
804,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Laine ; lavée,Genes,"26,878.00",livres,,20,,1.0000000,26878,,,26878.00,"26,878.00",0.00,,
805,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Laine ; surge,Genes,"62,495.00",livres,,8,,0.4000000,24998,,,24998.00,"24,998.00",0.00,,
806,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Lard,Genes,"1,185.00",livres,,8,,0.4000000,474,,,474.00,474.00,0.00,,
807,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Legumes,Genes,"674,197.00",livres,,3,,0.1500000,101129,,,101129.00,"101,129.55",-0.55,,
808,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Librairies,Genes,"7,822.00",livres,,40,,2.0000000,15644,,,15644.00,"15,644.00",0.00,,
809,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Liqueurs,Genes,"10,675.00",livres,,20,,1.0000000,10675,,,10675.00,"10,675.00",0.00,,
810,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Lustres,Genes,"2,000.00",livres,,10,,0.5000000,1000,,,1000.00,"1,000.00",0.00,,
811,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Manne,Genes,462.00,livres,,30,,1.5000000,693,,,693.00,693.00,0.00,,
812,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Marbre ; brut,Genes,70.00,livres,,2,,0.1000000,7,,,7.00,7.00,0.00,,
813,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Marbre ; ouivré,Genes,"12,000.00",livres,,10,,0.5000000,6000,,,6000.00,"6,000.00",0.00,,
814,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Melons,Genes,2.00,douzaines,3.0,,,3.0000000,6,,,6.00,6.00,0.00,,
815,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Mercerie,Genes,1.00,valeur,1692.0,,,"1,692.0000000",1692,,,1692.00,"1,692.00",0.00,,
816,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Mercerie,Genes,"15,726.00",livres,3.0,10,,3.5000000,55041,,,55041.00,"55,041.00",0.00,,
817,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Millet ; gros,Genes,"7,048.00",charges,15.0,,,15.0000000,105720,,,105720.00,"105,720.00",0.00,,
818,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Millet ; ordinaire,Genes,"16,475.00",livres,,1,,0.0500000,823,,,823.00,823.75,-0.75,,
819,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Miny,Genes,400.00,livres,0.2,,,0.2000000,80,,,80.00,80.00,0.00,,
820,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Miroirs,Genes,"1,220.00",livres,20.0,,,20.0000000,2440,,,2440.00,"24,400.00","-21,960.00",erreur unité,
821,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Mirthe,Genes,260.00,livres,,25,,1.2500000,312,,,312.00,325.00,-13.00,,
822,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Modes,Genes,40.00,livres,50.0,,,50.0000000,2000,,,2000.00,"2,000.00",0.00,,
823,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Morue ; seche,Genes,"1,890,761.00",livres,,6,,0.3000000,567228,,,567228.00,"567,228.30",-0.30,,
824,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Mouchoirs ; de coton,Genes,584.00,pièces,18.0,,,18.0000000,10512,,,10512.00,"10,512.00",0.00,,
825,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Mousseline,Genes,125.00,livres,80.0,,,80.0000000,10000,,,10000.00,"10,000.00",0.00,,
826,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Noir ; de fumée,Genes,300.00,livres,,10,,0.5000000,150,,,150.00,150.00,0.00,,
827,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Noix,Genes,10.25,charges,9.0,,,9.0000000,90,,,90.00,92.25,-2.25,,
828,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Olives,Genes,"1,618.00",livres,,2,,0.1000000,161,,,161.00,161.80,-0.80,,
829,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Orge,Genes,"6,586.00",charges,15.0,,,15.0000000,98790,,,98790.00,"98,790.00",0.00,,
830,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Ozier,Genes,116.00,grosses,24.0,,,24.0000000,2784,,,2784.00,"2,784.00",0.00,,
831,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Papier ; blanc,Genes,215.00,rames,6.0,,,6.0000000,1290,,,1290.00,"1,290.00",0.00,,
832,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Parchemin,Genes,"1,420.00",livres,,30,,1.5000000,2130,,,2130.00,"2,130.00",0.00,,
833,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Peaux ; d'agneau,Genes,275.00,livres,,10,,0.5000000,137,,,137.00,137.50,-0.50,,
834,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Peaux ; blanches,Genes,546.00,livres,,20,,1.0000000,546,,,546.00,546.00,0.00,,
835,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Peaux ; de chamois,Genes,"1,735.00",livres,4.0,,,4.0000000,6940,,,6940.00,"6,940.00",0.00,,
836,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Peaux ; de marroquin,Genes,450.00,livres,,40,,2.0000000,900,,,900.00,900.00,0.00,,
837,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Peaux ; de mouton ; apretées,Genes,21.00,douzaines,12.0,,,12.0000000,252,,,252.00,252.00,0.00,,
838,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Peaux ; de mouton ; apretées,Genes,"1,971.00",livres,,20,,1.0000000,1971,,,1971.00,"1,971.00",0.00,,
839,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Peaux ; de veau ; tannées,Genes,"23,896.00",livres,,25,,1.2500000,29870,,,29870.00,"29,870.00",0.00,,
840,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Peignes ; de buis,Genes,"1,600.00",livres,,30,,1.5000000,2400,,,2400.00,"2,400.00",0.00,,
841,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Pelleterie ; apretée,Genes,858.00,livres,10.0,,,10.0000000,8580,,,8580.00,"8,580.00",0.00,,
842,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Pierres ; a eguiser,Genes,500.00,en nombre,,40,,2.0000000,1000,,,1000.00,"1,000.00",0.00,,
843,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Pierres ; a fusils,Genes,"2,600.00",livres,,5,,0.2500000,650,,,650.00,650.00,0.00,,
844,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Pierres ; noires,Genes,"4,382.00",livres,,20,,1.0000000,4382,,,4382.00,"4,382.00",0.00,,
845,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Pignons,Genes,"3,600.00",livres,,5,,0.2500000,900,,,900.00,900.00,0.00,,
846,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Pistaches,Genes,"3,500.00",livres,,30,,1.5000000,5250,,,5250.00,"5,250.00",0.00,,
847,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Planches ; de sapin,Genes,5.00,douzaines,12.0,,,12.0000000,60,,,60.00,60.00,0.00,,
848,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Plomb ; en grenaille,Genes,200.00,livres,,5,,0.2500000,50,,,50.00,50.00,0.00,,
849,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Poissons ; frits,Genes,190.00,barils,50.0,,,50.0000000,9500,,,9500.00,"9,500.00",0.00,,
850,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Poissons ; salés,Genes,"1,229.00",livres,,4,,0.2000000,245,,,245.00,245.80,-0.80,,
851,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Poivre,Genes,"22,515.00",livres,,30,,1.5000000,33772,,,33772.00,"33,772.50",-0.50,,
852,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Poix ; raisine,Genes,"2,320.00",livres,,2,,0.1000000,232,,,232.00,232.00,0.00,,
853,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Pomade,Genes,407.00,livres,3.0,,,3.0000000,1227,,,1227.00,"1,221.00",6.00,,
854,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Porcelaine,Genes,320.00,livres,5.0,,,5.0000000,1600,,,1600.00,"1,600.00",0.00,,
855,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Poterie ; terraille,Genes,50.00,charges,15.0,,,15.0000000,750,,,750.00,750.00,0.00,,
856,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,12,Poudre ; d'ailhaud,Genes,218.00,livres,150.0,,,150.0000000,32700,,,32700.00,"32,700.00",0.00,,
