numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks
2481,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne,Nord,23333,58.33,30420068,muids,146868,1802976,
2482,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne,Portugal,1666,4.25,30420068,muids,146868,1802976,
2483,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne,Russie,20066,49.66,30420068,muids,146868,1802976,
2484,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne,Suede,1500,3.25,30420068,muids,146868,1802976,
2485,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne,Indes,1820,6.0,30420068,pièces,146868,1802976,
2486,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Montagne,Allemagne,171750,1374.0,30420068,pièces,465879,1802976,
2487,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Montagne,Angleterre,1389,11.5,30420068,pièces,465879,1802976,
2488,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Montagne,Flandre,291240,2427.0,30420068,pièces,465879,1802976,
2489,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Montagne,Hollande,1500,12.0,30420068,pièces,465879,1802976,
2490,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Reims,Allemagne,335039,190673.0,30420068,bouteilles,494529,1802976,
2491,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Reims,Angleterre,82493,47196.0,30420068,bouteilles,494529,1802976,
2492,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Reims,Flandre,42802,42802.0,30420068,bouteilles,494529,1802976,
2493,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Reims,Geneve,1100,629.0,30420068,bouteilles,494529,1802976,
2494,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Reims,Hollande,17631,10175.0,30420068,bouteilles,494529,1802976,
2495,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Reims,Italie,5187,2964.0,30420068,bouteilles,494529,1802976,
2496,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Reims,Portugal,1050,600.0,30420068,bouteilles,494529,1802976,
2497,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Reims,Savoye,1414,888.0,30420068,bouteilles,494529,1802976,
2498,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de Reims,Suisse,7813,4465.0,30420068,bouteilles,494529,1802976,
2499,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de riviere,Allemagne,290820,1211.75,30420068,pièces,695700,1802976,
2500,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; de Champagne ; de riviere,Flandre,404880,1687.0,30420068,pièces,695700,1802976,
2501,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; d'Espagne,Guinée,10624,2656.0,30420068,pots,11794,79194,
2502,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; d'Espagne,Indes,1170,19.75,30420068,bouteilles,11794,79194,
2503,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; d'Espagne ; de Madères,Isles,67400,337.0,30420068,pipes,79194,,
2504,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,150,Vin ; étranger,Indes,47348,473.5,30420068,barriques,,,
2505,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; François,Danemark,54640,341.5,30420068,tonneaux,1142261,,
2506,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; François,Espagne,9921,,30420068,,1142261,,
2507,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; François,Flandre,423875,2354.75,30420068,tonneaux,1142261,,
2508,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; François,Hollande,102915,571.75,30420068,tonneaux,1142261,,
2509,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; François,Nord,483525,2686.25,30420068,tonneaux,1142261,,
2510,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; François,Isles,67385,67385.0,30420068,bouteilles,1142261,,
2511,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Gensac,Isles,9200,23.0,30420068,tonneaux,12380,,
2512,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Gensac,Indes,3180,13.25,30420068,tonneaux,12380,,
2513,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; jauge gros bard,Allemagne,32648,261.0,30420068,muids,,,
2514,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Langres,Allemagne,17660,147.17,30420068,muids,,,
2515,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Languedoc,Angleterre,255400,2554.0,30420068,muids,926100,,
2516,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Languedoc,Espagne,1300,13.0,30420068,muids,926100,,
2517,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Languedoc,Flandre,255400,2554.0,30420068,muids,926100,,
2518,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Languedoc,Hollande,355500,3555.0,30420068,muids,926100,,
2519,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Languedoc,Italie,58500,586.0,30420068,muids,926100,,
2520,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de la Rochelle,Isles,78120,651.0,30420068,tonneaux,152640,,
2521,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de la Rochelle,Guinée,74520,621.0,30420068,tonneaux,152640,,
2522,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de liqueur,Allemagne,2749,2749.0,30420068,bouteilles,40335,,
2523,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de liqueur,Angleterre,1800,900.0,30420068,bouteilles,40335,,
2524,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de liqueur,Isles,31822,15911.0,30420068,bouteilles,40335,,
2525,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de liqueur,Guinée,1534,5.0,30420068,muids,40335,,
2526,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de liqueur,Indes,2430,1215.0,30420068,pots,40335,,
2527,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Lyon,Savoye,20539,205390.0,30420068,livres,,,
2528,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Madères,Indes,99230,661.5,30420068,barriques,,,
2529,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; muscat,Hollande,16141,89.5,30420068,barriques,,,
2530,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; Nantais,Angleterre,1800,18.0,30420068,tonneaux,162675,,
2531,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; Nantais,Danemark,2625,26.25,30420068,tonneaux,162675,,
2532,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; Nantais,Flandre,131650,1316.5,30420068,tonneaux,162675,,
2533,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; Nantais,Hollande,2300,23.0,30420068,tonneaux,162675,,
2534,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; Nantais,Nord,17675,176.75,30420068,tonneaux,162675,,
2535,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; Nantais,Guinée,6625,66.25,30420068,tonneaux,162675,,
2536,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; ordinaire,Allemagne,5214,1738.0,30420068,veltes,535026,,
2537,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; ordinaire,Angleterre,24975,509.0,30420068,muids,535026,,
2538,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; ordinaire,Nord,1037,6.33,30420068,muids,535026,,
2539,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; ordinaire,Isles,124775,831.33,30420068,muids,535026,,
2540,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; ordinaire,Guinée,119325,795.5,30420068,muids,535026,,
2541,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; ordinaire,Indes,259700,2597.0,30420068,muids,535026,,
2542,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Provence,Angleterre,3927,326.0,30420068,millerolles,2357793,,
2543,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Provence,Espagne,4842,48420.0,30420068,livres,2357793,,
2544,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Provence,Hollande,50000,500000.0,30420068,livres,2357793,,
2545,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Provence,Italie,521548,43464.0,30420068,millerolles,2357793,,
2546,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Provence,Naples,5296,441.0,30420068,millerolles,2357793,,
2547,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Provence,Genes,187133,7792.5,30420068,charges,2357793,,
2548,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,152,Vin ; de Provence,Levant,168372,1683720.0,30420068,livres,2357793,,
2549,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Provence,Nord,24396,243960.0,30420068,livres,2357793,,
2550,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Provence,Russie,6336,528.0,30420068,millerolles,2357793,,
2551,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Provence,Savoye,179073,1790730.0,30420068,livres,2357793,,
2552,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Provence,Suede,9906,99060.0,30420068,livres,2357793,,
2553,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Provence,Isles,1026480,85540.0,30420068,millerolles,2357793,,
2554,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Provence,Indes,170484,14207.0,30420068,millerolles,2357793,,
2555,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Querée,Isles,3900,38.0,30420068,barriques,5100,,
2556,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Querée,Guinée,1200,2.0,30420068,tonneaux,5100,,
2557,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Ré,Danemark,1280,16.0,30420068,tonneaux,,,
2558,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Roussillon,Espagne,34755,347.5,30420068,muids,101165,,
2559,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Roussillon,Italie,66410,3320.5,30420068,charges,101165,,
2560,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vin ; de Ste foi,Isles,1600,4.0,30420068,tonneaux,,,
2561,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Angleterre,14071,140.75,110846,muids,,,
2562,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Danemark,5526,55.25,110846,muids,,,
2563,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Espagne,6072,607.0,110846,barils,,,
2564,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Flandre,2798,18.66,110846,tonneaux,,,
2565,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Hollande,33450,223.0,110846,tonneaux,,,
2566,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Italie,1930,193.0,110846,millerolles,,,
2567,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Genes,1096,109.5,110846,millerolles,,,
2568,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Nord,19832,248.33,110846,muids,,,
2569,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Russie,4855,32.75,110846,tonneaux,,,
2570,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Savoye,1540,154.0,110846,millerolles,,,
2571,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Suede,4957,33.75,110846,tonneaux,,,
2572,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Suisse,1360,34.0,110846,poinçons,,,
2573,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Isles,7995,56.0,110846,tonneaux,,,
2574,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Guinée,4075,51.0,110846,muids,,,
2575,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vinaigre,Indes,1289,51.0,110846,barriques,,,
2576,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vitriol,Espagne,1059,1186.0,3852,livres,,,
2577,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Vitriol,Savoye,2793,4656.0,3852,livres,,,
2578,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Volailles,Allemagne,4007,4007.0,28205,en nombre,,,
2579,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Volailles,Angleterre,20733,20733.0,28205,en nombre,,,
2580,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Volailles,Espagne,1221,1221.0,28205,en nombre,,,
2581,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Exports,154,Volailles,Savoye,2244,2685.0,28205,livres,,,
1,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,3,Acier,Allemagne,45329,130390.0,353137,livres,,,
2,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,3,Acier,Danemark,2789,7970.0,353137,livres,,,
3,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,3,Acier,Flandre,5909,16850.0,353137,livres,,,
4,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,3,Acier,Hollande,224308,624999.0,353137,livres,,,
5,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,3,Acier,Italie,2607,7450.0,353137,livres,,,
6,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,3,Acier,Genes,2408,6880.0,353137,livres,,,
7,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,3,Acier,Nord,21005,60019.0,353137,livres,,,
8,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,3,Acier,Suede,45717,128583.0,353137,livres,,,
