"numrodeligne","dataentryby","source","sourcepath","sourcetype","year","exportsimports","direction","sheet","marchandises","pays","value","quantit","quantity_unit","prix_unitaire","probleme","remarks","Droits totaux indiqués","doubleaccounts"
993,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Étain ; ouvré","Monde",25,0,"kg",0,,,3,
994,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Bismuth ou étain de glace","Monde",5003,1429,"kg","3,5",,,157,
995,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Zinc ; Calamine grillée (pulvérisée ou non)","Monde",149522,249203,"kg","0,6",,,274,
996,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Zinc ;  Métal ou lingots pour la refonte","Monde",466136,776894,"kg","0,6",,,9771,
997,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Zinc ; laminé","Monde",15692,17547,"kg","0,9",,,10385,
998,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Zinc ; ouvré","Monde",0,0,"kg",0,,,0,
999,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Antimoine cru et préparé","Monde",9434,4212,"kg","1,5",,,711,
1000,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Cobalt ; Minéral","Monde",0,0,"kg",0,,,0,
1001,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Cobalt ; Métal","Monde",2342,2342,"kg",1,,,481,
1002,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Cobalt ; grillé (safre)","Monde",2425,4849,"kg","0,5",,,293,
1003,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Cobalt ; vitrifié en poudre (azur)","Monde",155226,15226,"kg",1,,,56494,
1004,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Arsenic métallique","Monde",4885,3257,"kg","1,5",,,670,
1005,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Mercure natif","Monde",336901,49867,"kg","4,5",,,42286,
1006,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Manganèse","Monde",143963,359909,"kg","0,4",,,4312,
1007,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Graphite","Monde",42193,84387,"kg","0,55",,,5077,
1008,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Plombagine","Monde",198,397,"kg","0,5",,,24,
1009,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Acide ; benzoïque","Monde",208,13,"kg",16,,,18,
1010,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Acide ; sulfurique","Monde",3052,6105,"kg","0,5",,,3026,
1011,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Acide ; nitrique","Monde",493,274,"kg","1,8",,,296,
1012,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Acide ; muriatique","Monde",0,0,"kg",0,,,0,
1013,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Acide ; phosphorique","Monde",960,15,"kg",64,,,11,
1014,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Acide ; arsenieux","Monde",33531,30443,"kg","1,2",,,5525,
1015,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Acide ; tartrique","Monde",1431,159,"kg",9,,,122,
1016,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Acide ; citrique","Monde",16123,2015,"kg",8,,,1572,
1017,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Acide ; oxalique","Monde",71176,3558,"kg",20,,,2740,
1018,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Acide ; borique","Monde",6220,3110,"kg",2,,,64,
1019,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Acide ; succinique","Monde",8,2,"kg",4,,,3,
1020,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Alcalis ; Potasse","Monde",3502527,5837546,"kg","0,6",,,1243253,
1021,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Alcalis ; Perlasse et cendre gravelées","Monde",114850,176693,"kg","0,65",,,37278,
1022,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Alcalis ; Soude de toute sorte","Monde",420551,1201574,"kg","0,35",,,154614,
1023,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Alcalis ; Natrons","Monde",108675,543378,"kg","0,2",,,38852,
1024,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,16,"Alcalis ; Cendres de bois vives","Monde",3467,69348,"kg","0,05",,,839,
1025,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Plomb ; sulfuré, dit alquifoux ; Sable plombifère","Monde",0,0,"kg",0,,,0,
1026,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Plomb ; sulfuré, dit alquifoux ; en galène","Monde",20221,33761,"kg","0,6",,,91,
1027,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Plomb ; Métal brut","Monde",12697,1139,"kg","0,7",,,399,
1028,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Plomb ; battu ou laminé","Monde",34889,36728,"kg","0,95",,,125,
1029,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Plomb ; coulé en balles","Monde",0,0,"kg",0,,,0,
1030,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Plomb ; ouvré, de toute sorte","Monde",85429,63281,"kg","1,35",,,255,
1031,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Étain ; brut","Monde",6774,2945,"kg","2,3",,,62,
1032,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Étain ; battu ou laminé","Monde",758,303,"kg","2,5",,,3,
1033,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Étain ; ouvré","Monde",86144,21536,"kg",4,,,182,
1034,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Bismuth ou étain de glace","Monde",469,115,"kg",4,,,0,
1035,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Zinc ; Calamine grillée (pulvérisée ou non)","Monde",13,27,"kg","0,5",,,1,
1036,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Zinc ;  Métal ou lingots pour la refonte","Monde",811,1158,"kg","0,7",,,6,
1037,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Zinc ; laminé","Monde",70398,46934,"kg","1,5",,,120,
1038,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Zinc ; ouvré","Monde",387,258,"kg","1,5",,,0,
1039,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Antimoine cru et préparé","Monde",24696,14112,"kg","1,75",,,155,
1040,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Cobalt ; Minéral","Monde",792,1585,"kg","0,5",,,4,
1041,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Cobalt ; Métal","Monde",357,286,"kg","1,25",,,3,
1042,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Cobalt ; grillé (safre)","Monde",39,65,"kg","0,6",,,0,
1043,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Cobalt ; vitrifié en poudre (azur)","Monde",677,451,"kg","1,5",,,1,
1044,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Arsenic métallique","Monde",460,263,"kg","1,75",,,1,
1045,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Mercure natif","Monde",1767,285,"kg","6,2",,,1,
1046,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Manganèse","Monde",47822,95647,"kg","0,5",,,263,
1047,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Graphite","Monde",4032,6721,"kg","0,6",,,222,
1048,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Plombagine","Monde",0,0,"kg",0,,,0,
1049,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Acide ; benzoïque","Monde",0,0,"kg",0,,,0,
1050,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Acide ; sulfurique","Monde",193101,386208,"kg","0,5",,,93,
1051,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Acide ; nitrique","Monde",48570,26984,"kg","1,8",,,30,
1052,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Acide ; muriatique","Monde",3700,30839,"kg","0,12",,,85,
1053,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Acide ; phosphorique","Monde",44160,690,"kg",64,,,2,
1054,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Acide ; arsenieux","Monde",1995,1665,"kg","1,2",,,5,
1055,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Acide ; tartrique","Monde",88452,9828,"kg",9,,,216,
1056,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Acide ; citrique","Monde",288,32,"kg",9,,,0,
1057,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Acide ; oxalique","Monde",21076,958,"kg",22,,,21,
1058,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Acide ; borique","Monde",3852,321,"kg",12,,,1,
1059,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Acide ; succinique","Monde",0,0,"kg",0,,,0,
1060,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Alcalis ; Potasse","Monde",23515,23515,"kg",1,,,63,
1061,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Alcalis ; Perlasse et cendre gravelées","Monde",0,0,"kg",0,,,0,
1062,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Alcalis ; Soude de toute sorte","Monde",376734,735409,"kg","0,5",,,808,
1063,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Alcalis ; Natrons","Monde",0,0,"kg",0,,,0,
1064,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,16,"Alcalis ; Cendres de bois vives","Monde",0,0,"kg",0,,,0,
1065,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; marin ; de marais ou de saline","Monde",0,0,"kg",0,,,0,
1066,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; marin ; gemme","Monde",19,395,"kg","0,05",,,191,
1067,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; ammoniac","Monde",8,2,"kg",4,,,7,
1068,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Nitrate de potasse brut","Monde",506239,1012479,"kg","0,5",,,807579,
1069,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Sulfates ; d’ammoniaque","Monde",0,0,"kg",0,,,0,
1070,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Sulfates ; de potasse (sel de duobus)","Monde",10044,16740,"kg","0,6",,,3748,
1071,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Sulfates ; de soude (sel de glauber)","Monde",2,8,"kg","0,25",,,2,
1072,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Sulfates ; de magnésie (sel d’épsum)","Monde",4640,2900,"kg","1,6",,,2229,
1073,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Sulfates ; d’alumine","Monde",50782,126955,"kg","0,4",,,36209,
1074,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Sulfates ; de fer (couperose verte)","Monde",1462,7313,"kg","0,2",,,3496,
1075,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Sulfates ; de cuivre (couperose bleue)","Monde",190,127,"kg","1,5",,,47,
1076,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Sulfates ; de plomb","Monde",193,643,"kg","0,3",,,39,
1077,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Sulfates ; de zinc (couperose blanche)","Monde",0,0,"kg",0,,,0,
1078,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Sulfates ; de quinine","Monde",0,0,"kg",0,,,0,
1079,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Oxalate, aide de potasse (sel d’oseille)","Monde",27926,2148,"kg",13,,,1796,
1080,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Muriate de potasse","Monde",0,0,"kg",0,,,0,
1081,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Tartriates ; acide de potasse ; très impur (île devin) ; liquide","Monde",0,0,"kg",0,,,0,
1082,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Tartriates ; acide de potasse ; très impur (île devin) ; desséché","Monde",5308,847,"kg","0,6",,,107,
1083,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,17,"Sels ; Tartriates ; acide de potasse ; impur (tartre brut)","Monde",168438,168438,"kg",1,,,1350,
