numerodeligne,dataentryby,source,SourceType,year,exports/imports,sheet,marchandises,Pays,value,Sous-total,Sous-tota 2l,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
3302,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Pomade,Russie,50,4129,,,,,,,,,,,,,,,,,,
3303,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Pomade,Savoye,166.5,4129,,,,,,,,,,,,,,,,,,
3304,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcs ; gras,Allemagne,182400,225425,232545,,,,,,,,,,,,,,,,,
3305,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcs ; gras,Angleterre,80,225425,232545,,,,,,,,,,,,,,,,,
3306,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcs ; gras,Espagne,28295,225425,232545,,,,,,,,,,,,,,,,,
3307,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcs ; gras,Flandre,1470,225425,232545,,,,,,,,,,,,,,,,,
3308,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcs ; gras,Suisse,13180,225425,232545,,,,,,,,,,,,,,,,,
3309,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcs ; porcelets,Allemagne,2110,7120,232545,,,,,,,,,,,,,,,,,
3310,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcs ; porcelets,Espagne,5000,7120,232545,,,,,,,,,,,,,,,,,
3311,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcs ; porcelets,Suisse,10,7120,232545,,,,,,,,,,,,,,,,,
3312,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcelaine ; ordinaire,Allemagne,2440,59520,59520,,,,,,,,,,,,,,,,,
3313,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcelaine ; ordinaire,Angleterre,480,59520,59520,,,,,,,,,,,,,,,,,
3314,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcelaine ; ordinaire,Espagne,50,59520,59520,,,,,,,,,,,,,,,,,
3315,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcelaine ; ordinaire,Flandre,2530,59520,59520,,,,,,,,,,,,,,,,,
3316,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcelaine ; ordinaire,Hollande,150,59520,59520,,,,,,,,,,,,,,,,,
3317,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcelaine ; ordinaire,Isles,39845,59520,59520,,,,,,,,,,,,,,,,,
3318,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcelaine ; ordinaire,Italie,12675,59520,59520,,,,,,,,,,,,,,,,,
3319,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcelaine ; ordinaire,Portugal,75,59520,59520,,,,,,,,,,,,,,,,,
3320,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,109,Porcelaine ; ordinaire,Suisse,1275,59520,59520,,,,,,,,,,,,,,,,,
3321,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Portraits de familles,Isles,1400,,,,,,,,,,,,,,,,,,,
3322,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de grez ; barbançons,Guinee,100,5616.5,47599.6015625,,,,,,,,,,,,,,,,,
3323,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de grez ; cannettes,Guinee,4156.5,5616.5,47599.6015625,,,,,,,,,,,,,,,,,
3324,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de grez ; cruches,Isles,1265,5616.5,47599.6015625,,,,,,,,,,,,,,,,,
3325,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de grez ; diverses,Guinee,95,5616.5,47599.6015625,,,,,,,,,,,,,,,,,
3326,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de terre ; cannettes,Guinee,868.6500244140625,18980.349609375,47599.6015625,,,,,,,,,,,,,,,,,
3327,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de terre ; diverses,Allemagne,350.1000061035156,9930.099609375,18980.349609375,47599.6015625,,,,,,,,,,,,,,,,
3328,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de terre ; diverses,Angleterre,4692,9930.099609375,18980.349609375,47599.6015625,,,,,,,,,,,,,,,,
3329,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de terre ; diverses,Flandre,150,9930.099609375,18980.349609375,47599.6015625,,,,,,,,,,,,,,,,
3330,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de terre ; diverses,Hollande,1170,9930.099609375,18980.349609375,47599.6015625,,,,,,,,,,,,,,,,
3331,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de terre ; diverses,Italie,1434,9930.099609375,18980.349609375,47599.6015625,,,,,,,,,,,,,,,,
3332,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de terre ; diverses,Savoye,2134,9930.099609375,18980.349609375,47599.6015625,,,,,,,,,,,,,,,,
3333,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; de terre ; formes à sucre,Isles,8181.60009765625,18980.349609375,47599.6015625,,,,,,,,,,,,,,,,,
3334,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; terraille,Angleterre,700,23002.75,47599.6015625,,,,,,,,,,,,,,,,,
3335,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; terraille,Espagne,1821,23002.75,47599.6015625,,,,,,,,,,,,,,,,,
3336,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; terraille,Italie,4070,23002.75,47599.6015625,,,,,,,,,,,,,,,,,
3337,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; terraille,Savoye,16394.94921875,23002.75,47599.6015625,,,,,,,,,,,,,,,,,
3338,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Potterie ; terraille,Suisse,16.79999923706055,23002.75,47599.6015625,,,,,,,,,,,,,,,,,
3339,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; d'Ailhant,Flandre,2235,2302.5,164246.203125,,,,,,,,,,,,,,,,,
3340,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; d'Ailhant,Nord,27.5,2302.5,164246.203125,,,,,,,,,,,,,,,,,
3341,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; d'Ailhant,Suisse,40,2302.5,164246.203125,,,,,,,,,,,,,,,,,
3342,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; à canon,Guinee,15900,150311,164246.203125,,,,,,,,,,,,,,,,,
3343,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; à canon,Isles,134411,150311,164246.203125,,,,,,,,,,,,,,,,,
3344,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; à poudrer,Allemagne,1231.650024414063,11632.7001953125,164246.203125,,,,,,,,,,,,,,,,,
3345,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; à poudrer,Angleterre,63,11632.7001953125,164246.203125,,,,,,,,,,,,,,,,,
3346,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; à poudrer,Danemark,30,11632.7001953125,164246.203125,,,,,,,,,,,,,,,,,
3347,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; à poudrer,Espagne,342,11632.7001953125,164246.203125,,,,,,,,,,,,,,,,,
3348,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; à poudrer,Flandre,86.69999694824219,11632.7001953125,164246.203125,,,,,,,,,,,,,,,,,
3349,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; à poudrer,Isles,9180,11632.7001953125,164246.203125,,,,,,,,,,,,,,,,,
3350,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; à poudrer,Russie,30,11632.7001953125,164246.203125,,,,,,,,,,,,,,,,,
3351,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poudre ; à poudrer,Suisse,669.3499755859375,11632.7001953125,164246.203125,,,,,,,,,,,,,,,,,
3352,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poulier,Isles,1113.75,1287.75,,,,,,,,,,,,,,,,,,
3353,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,110,Poulier,Levant,174,1287.75,,,,,,,,,,,,,,,,,,
3354,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Poutargues,Espagne,2000,2725,,,,,,,,,,,,,,,,,,
3355,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Poutargues,Italie,725,2725,,,,,,,,,,,,,,,,,,
3356,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Provisions de bouche,Allemagne,134327,246766,,,,,,,,,,,,,,,,,,
3357,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Provisions de bouche,Angleterre,900,246766,,,,,,,,,,,,,,,,,,
3358,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Provisions de bouche,Espagne,4233,246766,,,,,,,,,,,,,,,,,,
3359,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Provisions de bouche,Flandre,2771,246766,,,,,,,,,,,,,,,,,,
3360,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Provisions de bouche,Isles,5800,246766,,,,,,,,,,,,,,,,,,
3361,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Provisions de bouche,Italie,25179,246766,,,,,,,,,,,,,,,,,,
3362,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Provisions de bouche,Savoye,13770,246766,,,,,,,,,,,,,,,,,,
3363,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Provisions de bouche,Suisse,59786,246766,,,,,,,,,,,,,,,,,,
3364,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Allemagne,.75,908996.875,,,,,,,,,,,,,,,,,,
3365,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Angleterre,272.2999877929688,908996.875,,,,,,,,,,,,,,,,,,
3366,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Danemark,42800.1015625,908996.875,,,,,,,,,,,,,,,,,,
3367,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Espagne,4410.7998046875,908996.875,,,,,,,,,,,,,,,,,,
3368,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Flandre,664.2999877929688,908996.875,,,,,,,,,,,,,,,,,,
3369,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Guinee,37.5,908996.875,,,,,,,,,,,,,,,,,,
3370,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Hollande,552599.625,908996.875,,,,,,,,,,,,,,,,,,
3371,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Isles,3342.10009765625,908996.875,,,,,,,,,,,,,,,,,,
3372,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Italie,9097.2001953125,908996.875,,,,,,,,,,,,,,,,,,
3373,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Levant,6116.60009765625,908996.875,,,,,,,,,,,,,,,,,,
3374,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Nord,250624,908996.875,,,,,,,,,,,,,,,,,,
3375,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Russie,17635.5,908996.875,,,,,,,,,,,,,,,,,,
3376,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Savoye,3074,908996.875,,,,,,,,,,,,,,,,,,
3377,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Suede,17830,908996.875,,,,,,,,,,,,,,,,,,
3378,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,111,Pruneaux,Suisse,492.1000061035156,908996.875,,,,,,,,,,,,,,,,,,
3379,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de bois,Espagne,1923,504741,,,,,,,,,,,,,,,,,,
3380,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de cuivre,Flandre,520,86712,504741,,,,,,,,,,,,,,,,,
3381,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de cuivre,Isles,86192,86712,504741,,,,,,,,,,,,,,,,,
3382,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer,Allemagne,2283.75,77378,504741,,,,,,,,,,,,,,,,,
3383,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer,Angleterre,45.59999847412109,77378,504741,,,,,,,,,,,,,,,,,
3384,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer,Espagne,55614.3984375,77378,504741,,,,,,,,,,,,,,,,,
3385,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer,Flandre,3660,77378,504741,,,,,,,,,,,,,,,,,
3386,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer,Hollande,36,77378,504741,,,,,,,,,,,,,,,,,
3387,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer,Isles,13120,77378,504741,,,,,,,,,,,,,,,,,
3388,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer,Savoye,1178.25,77378,504741,,,,,,,,,,,,,,,,,
3389,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer,Suede,21,77378,504741,,,,,,,,,,,,,,,,,
3390,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer,Suisse,1419,77378,504741,,,,,,,,,,,,,,,,,
3391,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer et acier,Allemagne,435,338728,504741,,,,,,,,,,,,,,,,,
3392,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer et acier,Espagne,106909,338728,504741,,,,,,,,,,,,,,,,,
3393,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer et acier,Guinee,8700,338728,504741,,,,,,,,,,,,,,,,,
3394,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer et acier,Isles,118234,338728,504741,,,,,,,,,,,,,,,,,
3395,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer et acier,Italie,71593,338728,504741,,,,,,,,,,,,,,,,,
3396,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer et acier,Levant,25003,338728,504741,,,,,,,,,,,,,,,,,
3397,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer et acier,Portugal,4009,338728,504741,,,,,,,,,,,,,,,,,
3398,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer et acier,Savoye,5,338728,504741,,,,,,,,,,,,,,,,,
3399,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quincailles ; de fer et acier,Suisse,3840,338728,504741,,,,,,,,,,,,,,,,,
3400,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quinquina,Espagne,832,29676,,,,,,,,,,,,,,,,,,
3401,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quinquina,Guinee,24,29676,,,,,,,,,,,,,,,,,,
3402,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quinquina,Hollande,5980,29676,,,,,,,,,,,,,,,,,,
3403,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quinquina,Italie,20308,29676,,,,,,,,,,,,,,,,,,
3404,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Quinquina,Levant,2532,29676,,,,,,,,,,,,,,,,,,
3405,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; frais,Savoye,5302,305488.8125,,,,,,,,,,,,,,,,,,
3406,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; sec,Allemagne,101.4000015258789,300186.8125,305488.8125,,,,,,,,,,,,,,,,,
3407,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; sec,Angleterre,909,300186.8125,305488.8125,,,,,,,,,,,,,,,,,
3408,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; sec,Espagne,1006.799987792969,300186.8125,305488.8125,,,,,,,,,,,,,,,,,
3409,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; sec,Flandre,149.3000030517578,300186.8125,305488.8125,,,,,,,,,,,,,,,,,
3410,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; sec,Hollande,184151.90625,300186.8125,305488.8125,,,,,,,,,,,,,,,,,
3411,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; sec,Isles,440,300186.8125,305488.8125,,,,,,,,,,,,,,,,,
3412,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; sec,Italie,34930.19921875,300186.8125,305488.8125,,,,,,,,,,,,,,,,,
3413,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; sec,Nord,70209.203125,300186.8125,305488.8125,,,,,,,,,,,,,,,,,
3414,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; sec,Savoye,1487.199951171875,300186.8125,305488.8125,,,,,,,,,,,,,,,,,
3415,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; sec,Suede,34,300186.8125,305488.8125,,,,,,,,,,,,,,,,,
3416,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,112,Raisin ; sec,Suisse,6767.7998046875,300186.8125,305488.8125,,,,,,,,,,,,,,,,,
3417,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Raizeaux d'argent,Flandre,14,,,,,,,,,,,,,,,,,,,
3418,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Rassade,Guinee,18300.55078125,24760.55078125,,,,,,,,,,,,,,,,,,
3419,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Rassade,Isles,6460,24760.55078125,,,,,,,,,,,,,,,,,,
3420,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Ratafia,Angleterre,854,1042,,,,,,,,,,,,,,,,,,
3421,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Ratafia,Espagne,48,1042,,,,,,,,,,,,,,,,,,
3422,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Ratafia,Russie,104,1042,,,,,,,,,,,,,,,,,,
3423,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Ratafia,Suisse,36,1042,,,,,,,,,,,,,,,,,,
3424,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Ratine,Espagne,786.4000244140625,2196.39990234375,,,,,,,,,,,,,,,,,,
3425,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Ratine,Flandre,1410,2196.39990234375,,,,,,,,,,,,,,,,,,
3426,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Raves de morüe,Espagne,15631,,,,,,,,,,,,,,,,,,,
3427,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Regale d'antimoine,Espagne,4000,,,,,,,,,,,,,,,,,,,
3428,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Reglisse,Allemagne,80,20874.25,,,,,,,,,,,,,,,,,,
3429,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Reglisse,Angleterre,17,20874.25,,,,,,,,,,,,,,,,,,
3430,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Reglisse,Flandre,8835.25,20874.25,,,,,,,,,,,,,,,,,,
3431,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Reglisse,Hollande,10637.5,20874.25,,,,,,,,,,,,,,,,,,
3432,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Reglisse,Italie,131,20874.25,,,,,,,,,,,,,,,,,,
3433,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Reglisse,Nord,391,20874.25,,,,,,,,,,,,,,,,,,
3434,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Reglisse,Savoye,478.75,20874.25,,,,,,,,,,,,,,,,,,
3435,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Reglisse,Suisse,303.75,20874.25,,,,,,,,,,,,,,,,,,
3436,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Remedes,Isles,3200,,,,,,,,,,,,,,,,,,,
3437,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Rez à pêcher,Isles,384,,,,,,,,,,,,,,,,,,,
3438,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Rhubarbe,Espagne,6120,23940,,,,,,,,,,,,,,,,,,
3439,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Rhubarbe,Italie,14370,23940,,,,,,,,,,,,,,,,,,
3440,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,113,Rhubarbe,Levant,3450,23940,,,,,,,,,,,,,,,,,,
3441,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Ris,Allemagne,125,le total devrait être 325032/5,325232.25,,,,,,,,,,,,,,,,,
3442,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Ris,Angleterre,324,325232.25,,,,,,,,,,,,,,,,,,
3443,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Ris,Espagne,287199,325232.25,,,,,,,,,,,,,,,,,,
3444,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Ris,Flandre,17.5,325232.25,,,,,,,,,,,,,,,,,,
3445,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Ris,Guinee,26697,325232.25,,,,,,,,,,,,,,,,,,
3446,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Ris,Hollande,960,325232.25,,,,,,,,,,,,,,,,,,
3447,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Ris,Isles,3191.25,325232.25,,,,,,,,,,,,,,,,,,
3448,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Ris,Italie,2753,325232.25,,,,,,,,,,,,,,,,,,
3449,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Ris,Levant,137.5,325232.25,,,,,,,,,,,,,,,,,,
3450,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Ris,Nord,3599,325232.25,,,,,,,,,,,,,,,,,,
3451,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Ris,Suisse,29,325232.25,,,,,,,,,,,,,,,,,,
3452,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rocou,Allemagne,917.5999755859375,60766.19921875,,,,,,,,,,,,,,,,,,
3453,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rocou,Espagne,2983,60766.19921875,,,,,,,,,,,,,,,,,,
3454,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rocou,Flandre,2806.699951171875,60766.19921875,,,,,,,,,,,,,,,,,,
3455,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rocou,Hollande,3793.60009765625,60766.19921875,,,,,,,,,,,,,,,,,,
3456,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rocou,Italie,47167.3984375,60766.19921875,,,,,,,,,,,,,,,,,,
3457,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rocou,Nord,1530.400024414063,60766.19921875,,,,,,,,,,,,,,,,,,
3458,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rocou,Suisse,1567.5,60766.19921875,,,,,,,,,,,,,,,,,,
3459,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rognons de castor,Hollande,4576.5,6637.5,,,,,,,,,,,,,,,,,,
3460,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rognons de castor,Italie,2061,6637.5,,,,,,,,,,,,,,,,,,
3461,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rognures ; de cartes,Allemagne,25,48.09999847412109,,,,,,,,,,,,,,,,,,
3462,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rognures ; de parchemin,Hollande,22.5,48.09999847412109,,,,,,,,,,,,,,,,,,
3463,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rognures ; de peaux,Flandre,.6000000238418579,48.09999847412109,,,,,,,,,,,,,,,,,,
3464,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Rogues de stocfiche,Espagne,2640,,,,,,,,,,,,,,,,,,,
3465,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Roües,Angleterre,221,1001,,,,,,,,,,,,,,,,,,
3466,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Roües,Flandre,100,1001,,,,,,,,,,,,,,,,,,
3467,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Roües,Isles,680,1001,,,,,,,,,,,,,,,,,,
3468,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Roüets,Angleterre,16,640,,,,,,,,,,,,,,,,,,
3469,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,114,Roüets,Savoye,624,640,,,,,,,,,,,,,,,,,,
3470,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,115,Rozeaux,Flandre,770,821,,,,,,,,,,,,,,,,,,
3471,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,115,Rozeaux,Italie,51,821,,,,,,,,,,,,,,,,,,
3472,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,115,Rubans ; dorure ; d'argent,Angleterre,80,697.5,706953,2788945.25,,,,,,,,,,,,,,,,
3473,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,115,Rubans ; dorure ; d'argent,Flandre,590,697.5,706953,2788945.25,,,,,,,,,,,,,,,,
3474,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,115,Rubans ; dorure ; d'argent,Suisse,27.5,697.5,706953,2788945.25,,,,,,,,,,,,,,,,
3475,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,115,Rubans ; dorure ; d'or,Espagne,8568,706953,2788945.25,,,,,,,,,,,,,,,,,
3476,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,115,Rubans ; dorure ; or et argent,Allemagne,226207.5,697687.5,706953,2788945.25,,,,,,,,,,,,,,,,
3477,Saadia Mai,Montbret 155-1,Objet Général,1755,Exports,115,Rubans ; dorure ; or et argent,Angleterre,25200,697687.5,706953,2788945.25,,,,,,,,,,,,,,,,
