Nom opérateur/trice,Cote du document source,Année,N° de page du PDF,Exportations/Importations,Pays d'origine,Familles de marchandises,Nom de la marchandise,Quantités marchandises,Unité de compte/quantités,Prix unitaire,Unité de compte,Prix unitaire / unité de compte Lt,Prix unitaire / unité de compte Sous,Prix unitaire / unité de compte Deniers,Valeur en décimale de Lt,Unité de compte,Total ,Unité de compte,Remarques
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,117,Exportations,Genève,,Tapisserie ; de Rouen,,,,,4386,,,4386,,5822,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,117,Exportations,Suisse,,Tapisserie ; de Rouen,,,,,910,,,910,,5822,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,117,Exportations,Hollande,,Tapsel,,,,,880,,,880,,880,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,117,Exportations,Espagne,,Tartre,,,,,949,,,949,,"63390,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,117,Exportations,Gènes,,Tartre,,,,,100,,,100,,"63390,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,117,Exportations,Hollande,,Tartre,,,,,12447,4,,"12447,2",,"63390,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,117,Exportations,Italie,,Tartre,,,,,9623,,,9623,,"63390,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,117,Exportations,Levant,,Tartre,,,,,17296,,,17296,,"63390,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,117,Exportations,Nord,,Tartre,,,,,23703,,,23703,,"63390,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,117,Exportations,Savoye,,Tartre,,,,,320,,,320,,"63390,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,117,Exportations,Suède,,Tartre,,,,,3952,,,3952,,"63390,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Flandre,,Teintures,,,,,142,,,142,,142,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Allemagne,,Térébenthine,,,,,1439,10,,"1439,5",,8511,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Danemark,,Térébenthine,,,,,240,,,240,,8511,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Espagne,,Térébenthine,,,,,50,,,50,,8511,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Gènes,,Térébenthine,,,,,1426,,,1426,,8511,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Hollande,,Térébenthine,,,,,5036,,,5036,,8511,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Levant,,Térébenthine,,,,,75,,,75,,8511,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Nord,,Térébenthine,,,,,180,,,180,,8511,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Savoye,,Térébenthine,,,,,64,10,,"64,5",,8511,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Savoye,,Terre ; à foulon,,,,,520,,,520,,520,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Genève,,Terre ; à pottier,,,,,90,,,90,,1196,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Hollande,,Terre ; à pottier,,,,,567,,,567,,1196,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Nord,,Terre ; à pottier,,,,,96,,,96,,1196,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Russie,,Terre ; à pottier,,,,,45,,,45,,1196,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,suède,,Terre ; à pottier,,,,,398,,,398,,1196,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Nord,,Terre ; d'ombre,,,,,50,,,50,,110,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Savoye,,Terre ; d'ombre,,,,,60,,,60,,110,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Naples,,Terre ; de plomb,,,,,50,,,50,,50,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Flandre,,Terre ; de rocou,,,,,83,,,83,,83,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Savoye,,Terre ; glaise,,,,,62,,,62,,62,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Allemagne,,Terre ; grasse,,,,,805,,,805,,805,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Angleterre,,Thé,,,,,682094,,,682094,,"745503,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Espagne,,Thé,,,,,10805,5,,"10805,25",,"745503,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Flandre,,Thé,,,,,15768,,,15768,,"745503,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Hollande,,Thé,,,,,36566,10,,"36566,5",,"745503,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Italie,,Thé,,,,,60,,,60,,"745503,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,118,Exportations,Levant,,Thé,,,,,210,,,210,,"745503,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Nord,,Thé,,,,,13266,,,13266,,"758844,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Savoye,,Thé,,,,,75,,,75,,"758844,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Espagne,,Thériaque,,,,,300,,,300,,300,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Angleterre,,Thon ; mariné,,,,,250,,,250,,18585,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Espagne,,Thon ; mariné,,,,,13030,,,13030,,18585,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Gènes,,Thon ; mariné,,,,,929,,,929,,18585,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Hollande,,Thon ; mariné,,,,,77,,,77,,18585,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Levant,,Thon ; mariné,,,,,900,,,900,,18585,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Nord,,Thon ; mariné,,,,,117,,,117,,18585,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Savoye,,Thon ; mariné,,,,,3282,,,3282,,18585,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Espagne,,Toile ; à carreaux,,,,,77327,1,,"77327,05",,"92371,45",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; à carreaux,,,,,1044,8,,"1044,4",,"92371,45",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Portugal,,Toile ; à carreaux,,,,,14000,,,14000,,"92371,45",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,124,Exportations,Allemagne,,Toile ; à matelas,,,,,550,,,550,,19300,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,124,Exportations,Espagne,,Toile ; à matelas,,,,,4320,,,4320,,19300,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,124,Exportations,Flandre,,Toile ; à matelas,,,,,600,,,600,,19300,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,124,Exportations,Levant,,Toile ; à matelas,,,,,10590,,,10590,,19300,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,124,Exportations,Portugal,,Toile ; à matelas,,,,,2400,,,2400,,19300,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,124,Exportations,Suisse,,Toile ; à matelas,,,,,840,,,840,,19300,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,124,Exportations,Espagne,,Toile ; à sac,,,,,21,12,,"21,6",,"21,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,125,Exportations,Espagne,,Toile ; à voile,,,,,25537,8,,"25537,4",,"47623,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,125,Exportations,Gènes,,Toile ; à voile,,,,,6800,,,6800,,"47623,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,125,Exportations,Isles,,Toile ; à voile,,,,,12590,,,12590,,"47623,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,125,Exportations,Portugal,,Toile ; à voile,,,,,2436,10,,"2436,5",,"47623,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,125,Exportations,Savoye,,Toile ; à voile,,,,,260,,,260,,"47623,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Espagne,,Toile ; blancard,,,,,1145084,10,,"1145084,5",,1376557,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Hollande,,Toile ; blancard,,,,,231472,10,,"231472,5",,1376557,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Allemagne,,Toile ; cirée,,,,,21,,,21,,"87860,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Espagne,,Toile ; cirée,,,,,63610,,,63610,,"87860,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Flandre,,Toile ; cirée,,,,,1040,10,,"1040,5",,"87860,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Genève,,Toile ; cirée,,,,,7594,,,7594,,"87860,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; cirée,,,,,14760,,,14760,,"87860,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Italie,,Toile ; cirée,,,,,385,,,385,,"87860,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Naples,,Toile ; cirée,,,,,450,,,450,,"87860,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Allemagne,,Toile ; commune,,,,,280,16,,"280,8",,"294671,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Espagne,,Toile ; commune,,,,,161534,10,,"161534,5",,"294671,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Flandre,,Toile ; commune,,,,,37440,,,37440,,"294671,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; commune,,,,,3320,,,3320,,"294671,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Isles,,Toile ; commune,,,,,320,,,320,,"294671,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Italie,,Toile ; commune,,,,,6336,,,6336,,"294671,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Levant,,Toile ; commune,,,,,76864,,,76864,,"294671,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Savoye,,Toile ; commune,,,,,7552,,,7552,,"294671,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Suisse,,Toile ; commune,,,,,1024,,,1024,,"294671,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Espagne,,Toile ; crue,,,,,1105,,,1105,,1147,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Savoye,,Toile ; crue,,,,,42,,,42,,1147,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Espagne,,Toile ; d'aman,,,,,1500,,,1500,,6750,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Italie,,Toile ; d'aman,,,,,1350,,,1350,,6750,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Savoye,,Toile ; d'aman,,,,,3900,,,3900,,6750,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Espagne,,Toile ; d'Antioche,,,,,20490,,,20490,,22290,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,gènes,,Toile ; d'Antioche,,,,,1800,,,1800,,22290,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Espagne,,Toile ; d'emballage,,,,,5285,,,5285,,"7045,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Isles,,Toile ; d'emballage,,,,,652,10,,"652,5",,"7045,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Levant,,Toile ; d'emballage,,,,,1108,,,1108,,"7045,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Angleterre,,Toile ; d'étoupes,,,,,106,5,,"106,25",,"646,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Espagne,,Toile ; d'étoupes,,,,,540,12,,"540,6",,"646,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Angleterre,,Toile ; d'étoupes de lin,,,,,9189,,,9189,,28589,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Hollande,,Toile ; d'étoupes de lin,,,,,19400,,,19400,,28589,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Espagne,,Toile ; de Bretagne,,,,,942877,10,,"942877,5",,"1146629,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Hollande,,Toile ; de Bretagne,,,,,183048,5,,"183048,25",,"1146629,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Isles,,Toile ; de Bretagne,,,,,760,,,760,,"1146629,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Portugal,,Toile ; de Bretagne,,,,,2957,10,,"2957,5",,"1146629,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Suède,,Toile ; de Bretagne,,,,,16986,10,,"16986,5",,"1146629,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Espagne,,Toile ; de Bretagne ; crée large,,,,,572896,16,,"572896,8",,"645799,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Hollande,,Toile ; de Bretagne ; crée large,,,,,72500,8,,"72500,4",,"645799,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Portugal,,Toile ; de Bretagne ; crée large,,,,,"402,6",,,"402,6",,"645799,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Hollande,,Toile ; de Bretagne ; de Dinan,,,,,5000,,,5000,,5000,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; de Bretagne ; de fougère,,,,,1600,,,1600,,1600,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Espagne,,Toile ; de Bretagne ; de gracienne,,,,,3130466,6,,"3130466,3",,"3147418,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; de Bretagne ; de gracienne,,,,,15542,16,,"15542,8",,"3147418,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Portugal,,Toile ; de Bretagne ; de gracienne,,,,,1409,4,,"1409,2",,"3147418,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Espagne,,Toile ; de Bretagne ; de Halle,,,,,5068,10,,"5068,5",,"39319,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; de Bretagne ; de Halle,,,,,2985,,,2985,,"39319,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Isles,,Toile ; de Bretagne ; de Halle,,,,,5550,,,5550,,"39319,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Portugal,,Toile ; de Bretagne ; de Halle,,,,,25716,,,25716,,"39319,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; de Bretagne ; de Landerneaux,,,,,7590,,,7590,,7590,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; de Bretagne ; de St Georges,,,,,5253,,,5253,,5253,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,119,Exportations,Espagne,,Toile ; de Bretagne ; entre large ,,,,,14740,14,,"14740,7",,"14740,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Espagne,,Toile ; de Bretagne ; étroite,,,,,1185339,15,,"1185339,75",,1212972,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; de Bretagne ; étroite,,,,,14882,5,,"14882,25",,1212972,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Portugal,,Toile ; de Bretagne ; étroite,,,,,12750,,,12750,,1212972,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Espagne,,Toile ; de Bretagne ; large ,,,,,561134,10,,"561134,5",,577588,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; de Bretagne ; large ,,,,,6403,10,,"6403,5",,577588,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Portugal,,Toile ; de Bretagne ; large ,,,,,10050,,,10050,,577588,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Espagne,,Toile ; de Bretagne ; rosconne,,,,,67736,9,,"67736,45",,"81124,55",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; de Bretagne ; rosconne,,,,,13035,12,,"13035,6",,"81124,55",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Portugal,,Toile ; de Bretagne ; rosconne,,,,,352,10,,"352,5",,"81124,55",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Allemagne,,Toile ; de chanvre,,,,,15899,,,15899,,"478807,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Espagne,,Toile ; de chanvre,,,,,25120,,,25120,,"478807,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Hollande,,Toile ; de chanvre,,,,,396248,,,396248,,"478807,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Isles,,Toile ; de chanvre,,,,,36560,18,,"36560,9",,"478807,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Nord,,Toile ; de chanvre,,,,,800,,,800,,"478807,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Portugal,,Toile ; de chanvre,,,,,180,,,180,,"478807,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Allemagne,,Toile ; de chasse,,,,,112,,,112,,840,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,120,Exportations,Espagne,,Toile ; de chasse,,,,,728,,,728,,840,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Allemagne,,Toile ; de coton,,,,,26900,,,26900,,62064,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Angleterre,,Toile ; de coton,,,,,600,,,600,,62064,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Espagne,,Toile ; de coton,,,,,3740,,,3740,,62064,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Flandre,,Toile ; de coton,,,,,25990,,,25990,,62064,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Genève,,Toile ; de coton,,,,,60,,,60,,62064,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Hollande,,Toile ; de coton,,,,,560,,,560,,62064,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Portugal,,Toile ; de coton,,,,,125,,,125,,62064,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Savoye,,Toile ; de coton,,,,,316,,,316,,62064,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Suisse,,Toile ; de coton,,,,,3773,,,3773,,62064,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Allemagne,,Toile ; de crin,,,,,3590,,,3590,,11637,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Espagne,,Toile ; de crin,,,,,5152,,,5152,,11637,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Flandre,,Toile ; de crin,,,,,140,,,140,,11637,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Portugal,,Toile ; de crin,,,,,2505,,,2505,,11637,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,121,Exportations,Savoye,,Toile ; de crin,,,,,250,,,250,,11637,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Allemagne,,Toile ; de lin ; batiste,,,,,2046,,,2046,,92773,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Espagne,,Toile ; de lin ; batiste,,,,,42528,,,42528,,92773,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Flandre,,Toile ; de lin ; batiste,,,,,13764,,,13764,,92773,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Italie,,Toile ; de lin ; batiste,,,,,186,,,186,,92773,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Levant,,Toile ; de lin ; batiste,,,,,13206,,,13206,,92773,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Portugal,,Toile ; de lin ; batiste,,,,,18992,,,18992,,92773,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Suède,,Toile ; de lin ; batiste,,,,,36,,,36,,92773,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Suisse,,Toile ; de lin ; batiste,,,,,2015,,,2015,,92773,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Allemagne,,Toile ; de lin ; blanche,,,,,2823,,,2823,,"3707171,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Espagne,,Toile ; de lin ; blanche,,,,,1859954,5,,"1859954,25",,"3707171,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Gènes,,Toile ; de lin ; blanche,,,,,50998,,,50998,,"3707171,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Genève,,Toile ; de lin ; blanche,,,,,21310,,,21310,,"3707171,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Hollande,,Toile ; de lin ; blanche,,,,,6250,,,6250,,"3707171,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Italie,,Toile ; de lin ; blanche,,,,,1200128,,,1200128,,"3707171,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,122,Exportations,Levant,,Toile ; de lin ; blanche,,,,,150190,,,150190,,"3707171,25",,
