numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts,leurvaleursubtotal_1
769,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en dame jannes,St Domingue,2100,600,Bretagne,en nombre,,0,
770,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en dame jannes,St Domingue,22123,6321,Anjou,en nombre,,0,
771,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en dame jannes,La Martinique,1050,300,Anjou,en nombre,,0,2100
772,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en dame jannes,La Guadeloupe,700,200,Anjou,en nombre,,0,2100
773,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en dame jannes,Cayenne et Guyanne,350,100,Anjou,en nombre,,0,2100
774,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en dame jannes,Sénégal et Guinée,112,32,Anjou,en nombre,,0,
775,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Rassade ou verroterie,Sénégal et Guinée,34691,21682,Étranger,livres,,0,
776,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Rassade ou verroterie,Sénégal et Guinée,4800,3200,Provence,livres,,0,
777,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,St Domingue,1533,"63,3680555556",Aunis,muids,,0,
779,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,Sénégal et Guinée,861,"35,5902777778",Aunis,muids,,0,
781,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,St Domingue,63075,1888,Bretagne,muids,,0,70151
782,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,La Martinique,3596,"107,6388888889",Bretagne,muids,,0,70151
784,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,La Guadeloupe,2900,"86,4583333333",Bretagne,muids,,0,70151
786,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,Cayenne et Guyanne,580,"17,3611111111",Bretagne,muids,,0,70151
788,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,Sénégal et Guinée,36192,"1083,3333333333",Bretagne,muids,,0,70151
790,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc en bouteilles,St Domingue,3043,4058,Bretagne,bouteilles,,0,
791,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc en bouteilles,Sénégal et Guinée,735,980,Bretagne,bouteilles,,0,
792,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc en bouteilles,St Domingue,570,570,Anjou,bouteilles,,0,
793,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,St Domingue,46055,"533,0486111111",Bordeaux,muids,,0,54760
795,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,La Martinique,2925,"33,8541666667",Bordeaux,muids,,0,54760
797,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,La Guadeloupe,1205,"13,9513888889",Bordeaux,muids,,0,54760
799,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,Cayenne et Guyanne,4575,"52,9513888889",Bordeaux,muids,,0,54760
801,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,Sénégal et Guinée,50700,"586,8055555556",Bordeaux,muids,,0,
803,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc en bouteilles,St Domingue,14983,9989,Bordeaux,bouteilles,,0,16648
804,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc en bouteilles,La Martinique,900,600,Bordeaux,bouteilles,,0,16648
805,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc en bouteilles,Cayenne et Guyanne,765,510,Bordeaux,bouteilles,,0,16648
806,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc en bouteilles,Sénégal et Guinée,7753,5169,Bordeaux,bouteilles,,0,
807,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin rouge,St Domingue,6550,"113,7152777778",Guyenne,muids,,0,
809,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin rouge,Sénégal et Guinée,800,"13,8888888889",Guyenne,muids,,0,
811,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin rouge,Sénégal et Guinée,1440,"27,7777777778",Languedoc,muids,,0,
813,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin rouge,St Domingue,815,"6,0763888889",Touraine,muids,,1,
815,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin rouge,St Domingue,815,620,Touraine,bouteilles,,2,
816,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin blanc,St Domingue,1938,646,Champagne,bouteilles,,0,
817,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin rouge très gras,Sénégal et Guinée,2175,"50,3472222222",Étranger,muids,,0,
819,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin muscas,La Guadeloupe,396,220,Languedoc,bouteilles,,0,
820,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin rouge,St Domingue,408,"10,4166666667",Saintonge,muids,,0,
822,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin rouge,St Domingue,1360,1360,Dauphiné,bouteilles,,0,
823,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin rouge,St Domingue,594,396,Pays des Basques,bouteilles,,0,
824,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin de liqueur,St Domingue,1611,1074,Étranger,bouteilles,,0,2254
825,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin de liqueur,La Guadeloupe,427,385,Étranger,bouteilles,,0,2254
826,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin de liqueur,Cayenne et Guyanne,216,144,Étranger,bouteilles,,0,2254
827,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vin de liqueur,Sénégal et Guinée,2412,1608,Étranger,bouteilles,,0,
828,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vinaigre ordinaire,St Domingue,1466,"31,6458333333",Bretagne,muids,,0,1839
830,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vinaigre ordinaire,La Guadeloupe,373,"8,6388888889",Bretagne,muids,,0,1839
832,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Vinaigre ordinaire,Sénégal et Guinée,2676,62,Bretagne,muids,,0,
833,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Voitures,St Domingue,94800,,,,,0,97500
834,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Voitures,La Guadeloupe,2700,,,,,0,97500
835,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Ustencils de pêche,St Domingue,5248,,,,,0,8573
836,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Ustencils de pêche,La Guadeloupe,1316,,,,,0,8573
837,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Ustencils de pêche,Cayenne et Guyanne,2009,,,,,0,8573
838,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,27,Ustencils de pêche,Sénégal et Guinée,1504,,,,,0,
