numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts,leurvaleursubtotal_1
616,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Mouchoirs de soye,St Domingue,2880,960,Languedoc,en nombre,,0,
617,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Nogat or et argent monnoyé,St Domingue,2712,3616,Marseille,livres,,0,4229
618,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Nogat or et argent monnoyé,La Martinique,922,1229,Marseille,livres,,0,4229
619,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Nogat or et argent monnoyé,La Guadeloupe,256,342,Marseille,livres,,0,4229
620,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Nogat or et argent monnoyé,Cayenne et Guyanne,339,452,Marseille,livres,,0,4229
621,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Nogat en plastre forte,Sénégal et Guinée,32760,6240,Marseille,en nombre,,0,
622,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Orfevrerie en vaisselle d'argent,St Domingue,12772,206,Isle de France,marcs,,0,20392
623,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Orfevrerie en vaisselle d'argent,La Martinique,4466,72,Isle de France,marcs,,0,20392
624,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Orfevrerie en vaisselle d'argent,La Guadeloupe,2278,36,Isle de France,marcs,,0,20392
625,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Orfevrerie en vaisselle d'argent,La Guadeloupe,2278,6,Isle de France,onces,,0,20392
626,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Orfevrerie en vaisselle d'argent,Cayenne et Guyanne,876,14,Isle de France,marcs,,0,20392
627,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Orfevrerie en vaisselle d'argent,Cayenne et Guyanne,876,1,Isle de France,onces,,0,20392
628,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de boisselier en tamis de crin,St Domingue,470,,Marseille,,Pas de quantité indiquée,0,668
629,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de boisselier en tamis de crin,La Guadeloupe,198,,Marseille,,Pas de quantité indiquée,0,668
630,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour homme,St Domingue,310600,77650,Marseille,paires,,0,677864
631,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour homme,La Martinique,232164,58041,Marseille,paires,,0,677864
632,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour homme,La Guadeloupe,128612,32153,Marseille,paires,,0,677864
633,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour homme,Cayenne et Guyanne,6488,1622,Marseille,paires,,0,677864
634,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour homme,St Domingue,20256,5064,Provence,paires,,0,43772
635,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour homme,La Martinique,14544,3636,Provence,paires,,0,43772
636,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour homme,La Guadeloupe,8972,2243,Provence,paires,,0,43772
637,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour femme,St Domingue,64653,17241,Marseille,paires,,0,143218
638,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour femme,La Martinique,53643,14305,Marseille,paires,,0,143218
639,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour femme,La Guadeloupe,23797,6346,Marseille,paires,,0,143218
640,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour femme,Cayenne et Guyanne,1125,300,Marseille,paires,,0,143218
641,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de cordonnier en souliers pour femme,La Martinique,169,45,Lyonnais,paires,,0,
642,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages en dorure fine,St Domingue,15450,103,Lyonnais,livres,,0,17775
643,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages en dorure fine,La Martinique,675,"4,5",Lyonnais,livres,,0,17775
644,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages en dorure fine,La Guadeloupe,1650,11,Lyonnais,livres,,0,17775
645,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages en dorure fausse,St Domingue,720,60,Lyonnais,livres,,0,
646,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de mode,St Domingue,2240,,Marseille,,Pas de direction,0,5178
647,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de mode,La Martinique,2120,,Marseille,,Pas de direction,0,5178
648,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de mode,La Guadeloupe,108,,Marseille,,Pas de direction,0,5178
649,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de mode,Cayenne et Guyanne,710,,Marseille,,Pas de direction,0,5178
650,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de mode,Cayenne et Guyanne,750,,Lyonnais,,Pas de direction,0,
651,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages en fleurs artificielles,St Domingue,736,,Lyonnais,,Pas de direction,0,2226
652,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages en fleurs artificielles,La Martinique,1490,,Lyonnais,,Pas de direction,0,2226
653,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages en fleurs artificielles,St Domingue,120,,Marseille,,Pas de direction,0,420
654,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages en fleurs artificielles,La Martinique,300,,Marseille,,Pas de direction,0,420
655,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de passementerie en galons de fil,St Domingue,200,60,Lyonnais,livres,,0,
656,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de passementerie en galons de fil,St Domingue,115,223,Marseille,aunes,,0,565
657,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de passementerie en galons de fil,La Martinique,450,100,Marseille,livres,,0,565
658,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de passementerie de fil en filoselle,St Domingue,1642,,Marseille,,Pas de direction,0,2142
659,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de passementerie de fil en filoselle,La Martinique,350,,Marseille,,Pas de direction,0,2142
660,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de passementerie de fil en filoselle,La Guadeloupe,150,,Marseille,,Pas de direction,0,2142
661,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de soye en bourse à cheveux,St Domingue,3700,,Lyonnais,,Pas de direction,0,6778
662,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de soye en bourse à cheveux,La Martinique,3072,,Lyonnais,,Pas de direction,0,6778
663,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de sellerie,La Martinique,1731,,Marseille,,Pas de direction,0,
664,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de terre cuite en briques,St Domingue,17130,685200,Marseille,en nombre,,0,29818
665,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de terre cuite en briques,La Martinique,8313,332600,Marseille,en nombre,,0,29818
666,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de terre cuite en briques,La Guadeloupe,4375,175000,Marseille,en nombre,,0,29818
667,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de terre formes à sucre,St Domingue,1162,1550,Provence,en nombre,,0,1704
668,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de terre formes à sucre,La Martinique,542,310,Provence,en nombre,,0,1704
669,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de terre pipes,St Domingue,270,540,Marseille,livres,,0,14782
670,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de terre pipes,La Martinique,14512,29025,Marseille,livres,,0,14782
671,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de terre pipes,Sénégal et Guinée,1800,3600,Marseille,livres,,0,
672,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de terre tuiles,St Domingue,759,23000,Marseille,en nombre,,0,1142
673,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Ouvrages de terre tuiles,La Martinique,383,11600,Marseille,en nombre,,0,1142
674,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Parasols,St Domingue,18037,1506,Marseille,en nombre,,0,48541
675,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Parasols,La Martinique,21534,1920,Marseille,en nombre,,0,48541
676,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Parasols,La Guadeloupe,7970,680,Marseille,en nombre,,0,48541
677,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Parasols,Cayenne et Guyanne,1000,60,Marseille,en nombre,,0,48541
678,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Parasols,Sénégal et Guinée,500,50,Marseille,en nombre,,0,
679,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Parasols,St Domingue,41650,4198,Lyonnais,en nombre,,0,84580
680,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Parasols,La Martinique,34440,3507,Lyonnais,en nombre,,0,84580
681,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,45,Parasols,La Guadeloupe,8490,867,Lyonnais,en nombre,,0,84580
682,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Papier à écrire,St Domingue,26227,3497,Provence,rames,,0,55161
683,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Papier à écrire,La Martinique,24607,3281,Provence,rames,,0,55161
684,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Papier à écrire,La Guadeloupe,3960,528,Provence,rames,,0,55161
685,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Papier à écrire,Cayenne et Guyanne,367,49,Provence,rames,,0,55161
686,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Papier à écrire,St Domingue,42007,5601,Dauphiné,rames,,0,76814
687,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Papier à écrire,La Martinique,27720,3696,Dauphiné,rames,,0,76814
688,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Papier à écrire,La Guadeloupe,6562,875,Dauphiné,rames,,0,76814
689,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Papier à écrire,Cayenne et Guyanne,525,70,Dauphiné,rames,,0,76814
690,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Papier peint,St Domingue,1744,,Marseille,,Pas de direction,0,1990
691,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Papier peint,La Martinique,246,82,Marseille,rouleaux,,0,1990
692,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Papier de pliage,La Martinique,200,800,Provence,livres,,0,
693,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Parfumerie,St Domingue,3866,3866,Marseille,livres,,0,6882
694,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Parfumerie,La Martinique,2164,2164,Marseille,livres,,0,6882
695,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Parfumerie,La Guadeloupe,852,852,Marseille,livres,,0,6882
696,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Poudre à poudrer,St Domingue,15826,43962,Marseille,livres,,0,31348
697,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Poudre à poudrer,La Martinique,11339,31497,Marseille,livres,,0,31348
698,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Poudre à poudrer,La Guadeloupe,3571,9920,Marseille,livres,,0,31348
699,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Poudre à poudrer,Cayenne et Guyanne,612,1700,Marseille,livres,,0,31348
700,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Pommade,St Domingue,34532,13813,Marseille,livres,,0,63889
701,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Pommade,La Martinique,23385,9354,Marseille,livres,,0,63889
702,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Pommade,La Guadeloupe,5247,2099,Marseille,livres,,0,63889
703,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Pommade,Cayenne et Guyanne,725,290,Marseille,livres,,0,63889
704,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Savonnettes,St Domingue,539,449,Marseille,livres,,0,1201
705,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Savonnettes,La Martinique,350,292,Marseille,livres,,0,1201
706,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Savonnettes,La Guadeloupe,312,260,Marseille,livres,,0,1201
707,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Pate d'Italie en vermichel,St Domingue,13864,34660,Étranger,livres,,0,29285
708,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Pate d'Italie en vermichel,La Martinique,9952,24880,Étranger,livres,,0,29285
709,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Pate d'Italie en vermichel,La Guadeloupe,4982,12455,Étranger,livres,,0,29285
710,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Pate d'Italie en vermichel,Cayenne et Guyanne,487,1217,Étranger,livres,,0,29285
711,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Pate d'Italie en vermichel,St Domingue,778,1944,Provence,livres,,0,3225
712,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,46,Pate d'Italie en vermichel,La Martinique,2239,5598,Provence,livres,,0,3225
