numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
890,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Huile d'olive,St Domingue,1454,2908,Agen,livres,,0
891,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Huile d'olive,La Guadeloupe,400,800,Agen,livres,,0
892,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Huile d'olive,St Domingue,140303,165062,Provence,livres,,0
893,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Huile d'olive,La Martinique,42858,50421,Provence,livres,,0
894,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Huile d'olive,La Guadeloupe,98934,116393,Provence,livres,,0
895,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Huile d'olive,Cayenne et Guyanne,4218,4962,Provence,livres,,0
896,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Huile d'olive,Sénégal et Guinée,7658,9010,Provence,livres,,0
897,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Jays ou jays ouvré,St Domingue,1600,320,Langen,livres,,0
898,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Instruments divers,St Domingue,1297,,Bordeaux,,,0
899,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Instruments divers,Sénégal et Guinée,500,,Bordeaux,,,0
900,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Laine en rame,St Domingue,720,400,Bordeaux,livres,,0
901,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Laine en rame,La Martinique,180,100,Bordeaux,livres,,0
902,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Laine filée,Sénégal et Guinée,200,50,Bordeaux,livres,,0
903,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Légumes divers,St Domingue,57435,478625,Bordeaux,livres,,0
904,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Légumes divers,La Martinique,15900,132500,Bordeaux,livres,,0
905,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Légumes divers,La Guadeloupe,8190,68250,Bordeaux,livres,,0
906,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Légumes divers,Cayenne et Guyanne,2460,20500,Bordeaux,livres,,0
907,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Légumes divers,Sénégal et Guinée,194280,1619000,Bordeaux,livres,,0
908,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Champignons,St Domingue,4860,810,Bordeaux,livres,,0
909,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Champignons,La Martinique,30,5,Bordeaux,livres,,0
910,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Fèves,St Domingue,1290,11040,Bordeaux,livres,,0
911,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Fèves,La Guadeloupe,210,1610,Bordeaux,livres,,0
912,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Fèves,Cayenne et Guyanne,1800,13800,Bordeaux,livres,,0
913,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Fèves,Sénégal et Guinée,31110,238510,Bordeaux,livres,,0
914,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Librairie en brochures,St Domingue,10543,10543,Bordeaux,volumes,,0
915,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Librairie en brochures,La Martinique,1568,1568,Bordeaux,volumes,,0
916,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Librairie en brochures,La Guadeloupe,1760,1760,Bordeaux,volumes,,0
917,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Librairie en brochures,St Domingue,898,898,Paris,volumes,,0
918,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Liège en bouchons,St Domingue,59556,8508,Bordeaux,milliers,,0
919,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Liège en bouchons,La Martinique,5712,816,Bordeaux,milliers,,0
920,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Liège en bouchons,La Guadeloupe,4900,700,Bordeaux,milliers,,0
921,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Liège en bouchons,Cayenne et Guyanne,301,43,Bordeaux,milliers,,0
922,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Liège en bouchons,Sénégal et Guinée,875,125,Bordeaux,milliers,,0
923,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Liège en bouchons,St Domingue,420,60,Nantes,milliers,,0
924,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Lingerie en chemises garnies,St Domingue,11150,1115,Bordeaux,en nombre,,0
925,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,St Domingue,103740,10374,Lille,en nombre,,0
926,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,La Martinique,2000,200,Lille,en nombre,,0
927,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,St Domingue,480,48,Mayenne,en nombre,,0
928,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,St Domingue,151570,15157,Laval,en nombre,,0
929,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,La Martinique,7160,716,Laval,en nombre,,0
930,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,La Guadeloupe,9080,908,Laval,en nombre,,0
931,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,Cayenne et Guyanne,10660,1066,Laval,en nombre,,0
932,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,Sénégal et Guinée,1920,192,Laval,en nombre,,0
933,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,St Domingue,4150,415,St Malo,en nombre,,0
934,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,La Guadeloupe,240,24,St Malo,en nombre,,0
935,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,Cayenne et Guyanne,960,96,St Malo,en nombre,,0
936,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,St Domingue,11850,1185,Aulnay,en nombre,,0
937,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises garnies,St Domingue,720,72,Ruffec,en nombre,,0
938,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises unies,St Domingue,6882,1147,Bordeaux,en nombre,,0
939,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises unies,Sénégal et Guinée,4800,1200,Bordeaux,en nombre,,0
940,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises unies,St Domingue,30774,5129,Lille,en nombre,,0
941,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises unies,Sénégal et Guinée,900,15,Lille,en nombre,,0
942,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,11,Chemises unies,St Domingue,1352,369,Laval,en nombre,,0
943,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Chemises unies,St Domingue,510,85,Béarn,en nombre,,0
944,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Chemises unies communes,St Domingue,2859,953,Le Havre,en nombre,,0
945,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Chemises à nègres,St Domingue,672,224,Bordeaux,en nombre,,0
946,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Chemises à nègres,St Domingue,4437,493,Aulnay,en nombre,,0
947,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Chemises à nègres,St Domingue,1890,630,St Malo,en nombre,,0
948,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Chemises à nègres,Sénégal et Guinée,880,220,Langen,en nombre,,0
949,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Draps de lit,St Domingue,300,10,Bordeaux,paires,,0
950,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Draps de lit,Sénégal et Guinée,3660,122,Bordeaux,paires,,0
951,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Linge de table,St Domingue,90550,,Lille,,,0
952,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Linge de table,La Martinique,7928,,Lille,,,0
953,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Linge de table,La Guadeloupe,10336,,Lille,,,0
954,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Linge de table,Cayenne et Guyanne,1512,,Lille,,,0
955,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Linge de table,St Domingue,2172,,Bordeaux,,,0
956,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Linge de table,La Guadeloupe,36,,Bordeaux,,,0
957,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Serviette,St Domingue,2760,92,Bordeaux,douzaines,,0
958,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Serviette,St Domingue,7050,241,Bordeaux,douzaines,,0
959,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Serviette,La Guadeloupe,180,6,Lille,douzaines,,0
960,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Liqueurs diverses,St Domingue,112980,"326,3021",Bordeaux,muids,326 muids + 87 pintes,1
962,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Liqueurs diverses,St Domingue,112980,105,Bordeaux,bouteilles,,2
963,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Liqueurs diverses,La Martinique,9540,"27,6042",Bordeaux,muids,27 muids + 174 pintes,0
965,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Liqueurs diverses,La Guadeloupe,6135,"17,75",Bordeaux,muids,17 muids + 216 pintes,0
967,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Liqueurs diverses,Cayenne et Guyanne,618,"1,7882",Bordeaux,muids,1 muid + 227 pintes,0
969,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Liqueurs diverses,Sénégal et Guinée,10920,"31,5972",Bordeaux,muids,31 muids + 172 pintes,0
971,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Anisette,St Domingue,88826,"220,0278",Bordeaux,muids,220 muids + 8 pintes,0
973,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Anisette,La Martinique,20128,"47,2222",Bordeaux,muids,47 muids + 64 pintes,0
975,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Anisette,La Guadeloupe,8575,"21,2674",Bordeaux,muids,21 muids + 77 pintes,0
977,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Anisette,Cayenne et Guyanne,9065,"14,6875",Bordeaux,muids,14 muids + 198 pintes,0
979,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Anisette,Sénégal et Guinée,4913,"11,5278",Bordeaux,muids,11 muids + 152 pintes,0
981,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Ratafia,St Domingue,100,50,Granville,bouteilles,,0
982,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Marbre ouvré,St Domingue,800,,Provence,,Pas d'origine,0
983,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Marchandises à la valeur,St Domingue,11244,,,,Pas d'origine,0
984,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Marchandises à la valeur,La Martinique,1065,,,,Pas d'origine,0
985,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Marchandises à la valeur,La Guadeloupe,1164,,,,Pas d'origine,0
986,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Marchandises à la valeur,Cayenne et Guyanne,360,,,,Pas d'origine,0
987,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Marchandises à la valeur,Sénégal et Guinée,817,,,,Pas d'origine,0
988,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mèches à canon,St Domingue,3584,21080,Bordeaux,livres,,0
989,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mèches à canon,La Martinique,2856,16800,Bordeaux,livres,,0
990,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mèches à canon,La Guadeloupe,510,3000,Bordeaux,livres,,0
991,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mèches à canon,Cayenne et Guyanne,82,480,Bordeaux,livres,,0
992,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mèches à canon,Sénégal et Guinée,306,1800,Bordeaux,livres,,0
993,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,St Domingue,3410,2267,Bordeaux,livres,,0
994,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,St Domingue,34813,,Paris,,,0
995,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,La Martinique,1146,,Paris,,,0
996,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,La Guadeloupe,2780,,Paris,,,0
997,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,Cayenne et Guyanne,477,,Paris,,,0
998,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,Sénégal et Guinée,398,,Paris,,,0
999,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,St Domingue,9068,,Lyon,,,0
1000,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,La Martinique,1200,,Lyon,,,0
1001,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,La Guadeloupe,275,,Lyon,,,0
1002,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,Cayenne et Guyanne,30,,Lyon,,,0
1003,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,St Domingue,1313,,Nantes,,,0
1004,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,La Martinique,1290,,Nantes,,,0
1005,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,La Guadeloupe,75,,Nantes,,,0
1006,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,Sénégal et Guinée,303,,Nantes,,,0
1007,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,St Domingue,1605,,Rouen,,,0
1008,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,La Martinique,2724,,Rouen,,,0
1009,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,La Guadeloupe,504,,Rouen,,,0
1010,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,St Domingue,60,,Lille,,,0
1011,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie mêlée,Sénégal et Guinée,675,,Langen,,,0
1012,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie,Sénégal et Guinée,549,,Troyes,,,0
1013,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie,Sénégal et Guinée,8025,,Hambourg,,,0
1014,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie,La Guadeloupe,2640,,Hollande,,,0
1015,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie,Sénégal et Guinée,75,,Ostende,,,0
1016,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,12,Mercerie,Sénégal et Guinée,5157,,Marseille,,,0
