numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks,Droits totaux indiqués,doubleaccounts
1084,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Regrets d'orfévres,Monde,,55352,gramme,,,,634,
1085,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,"Minerai de fer, brut ou lavé",Monde,,451407,kg,,,,3064,
1086,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; Fonte ; brute ; en gueuses de 400 kg au moins,Monde,,7304246,kg,,,,174148,
1087,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; Fonte ; brute ; de toute autre espèce,Monde,,258602,kg,,,,8662,
1088,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; Fonte ; moulées ; pour projectiles de guerre,Monde,,0,kg,,,,0,
1089,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; Fonte ; moulées ; en quelque autre forme que ce soit,Monde,,7340,kg,,,,237,
1090,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; forgé en massiaux ou prismes,Monde,,0,kg,,,,0,
1091,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; étiré en barres ; plates ; de plus de 366 mm ou 72 lignes,Monde,,10007955,kg,,,,1690223,
1092,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; étiré en barres ; plates ; de 113 à 366 mm ou 42 à 72 lignes inclusivement,Monde,,160503,kg,,,,42179,
1093,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; étiré en barres ; plates ; de mois de 113 mm ou 42 lignes,Monde,,296579,kg,,,,133224,
1094,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; étiré en barres ; carrées ; de 22 mm et plus sur chaque face,Monde,,2176251,kg,,,,366232,
1095,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; étiré en barres ; carrées ; de 15 mm inclusivement à 22 exclusivement,Monde,,321823,kg,,,,8987,
1096,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; étiré en barres ; carrées ; de moins de 15 mm,Monde,,8490,kg,,,,3557,
1097,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; étiré en barres ; rondes ; de 15 mm ou 7 lignes et plus de diamètre,Monde,,834960,kg,,,,230529,
1098,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; étiré en barres ; rondes ; de moins de 15 mm ou 7 lignes de diamètre,Monde,,38163,kg,,,,16742,
1099,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; platiné ou laminé ; noir. - Tôle,Monde,,19785,kg,,,,154,
1100,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; platiné ou laminé ; étamé. - Fer-blanc,Monde,,323036,kg,,,,248725,
1101,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,"Fer ; de tréfilerie. - Fil de fer, même étamé",Monde,,390,kg,,,,61,
1102,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,"Fer ; ouvré. - Autres ouvrages en fer, tôle ou fer-blanc",Monde,,59092,kg,,,,5068,
1103,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,"Fer ; carburé (acier) ; forgé, de toute sorte",Monde,,557231,kg,,,,395074,
1104,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,"Fer ; carburé (acier) ; fondu, en tôle ou carreaux",Monde,,112048,kg,,,,123379,
1105,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; carburé (acier) ; filé,Monde,,2473,kg,,,,2067,
1106,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; carburé (acier) ; ouvré,Monde,,0,kg,,,,0,
1107,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Fer ; pailles et limailles,Monde,,1188,kg,,,,14,
1108,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Mâchefer,Monde,,192200,kg,,,,211,
1109,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Cuivre ; pur ; coulé ; en masses brutes,Monde,,4857428,kg,,,,162480,
1110,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Cuivre ; pur ; coulé ; en plaques ou barres régulières,Monde,,1427,kg,,,,1050,
1111,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Cuivre; pur ; battu ou laminé,Monde,,117125,kg,,,,102356,
1112,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,"Cuivre ; pur ; filé, non teint",Monde,,1570,kg,,,,1826,
1113,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Cuivre ; monnaies,Monde,,5386,kg,,,,12,
1114,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Cuivre ; allié ; de zinc (laiton) ; coulé ; en masses brutes,Monde,,18595,kg,,,,7911,
1115,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Cuivre ; allié ; de zinc (laiton) ; coulé ; en plaques ou barres régulières,Monde,,13208,kg,,,,6172,
1116,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Cuivre ; allié ; de zinc (laiton) ; battu ou laminé,Monde,,19693,kg,,,,13639,
1117,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,"Cuivre ; allié ; de zinc (laiton) ; filé ; poli, sauf ceux ci-après",Monde,,1170,kg,,,,1383,
1118,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,"Cuivre ; allié ; de zinc (laiton) ; filé ; non poli ou poli, cordes d'inst.",Monde,,1983,kg,,,,2345,
1119,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Cuivre ; allié ; d'argent (monnaies de billon),Monde,,164,kg,,,,2,
1120,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Cuivre ; allié ; d'étain,Monde,,154054,kg,,,,17021,
1121,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,"Cuivre ; doré, battu, tiré, laminé et filé",Monde,,12083,kg,,,,40250,
1122,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,"Cuivre ; argenté ; battu, tiré ou laminé",Monde,,22396,kg,,,,53384,
1123,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Cuivre ; argenté ; filé sur fil,Monde,,300,gramme,,,,1,
1124,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Cuivre ; ouvré (autrement qu'il n'est ci-dessus),Monde,5355,,francs,,,,589,
1125,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,14,Limailles,Monde,1738,,francs,,,,21,
1126,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Or ; brut en masses, lingots, barres, poudre, bijoux cassés",Monde,,4468247,gramme,,,,12288,
1127,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Or ; battu en feuilles,Monde,,397393,gramme,,,,175,
1128,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Or ; tiré ou laminé,Monde,,37000,gramme,,,,16,
1129,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Or ; filé sur soie,Monde,,73000,gramme,,,,32,
1130,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Argent ; brut en masses, lingots, ouvrages détruits",Monde,,4384150,gramme,,,,241,
1131,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Argent ; battu, tiré, laminé et filé",Monde,,134407,gramme,,,,592,
1132,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Regrets d'orfévres,Monde,,300,gramme,,,,2,
1133,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Minerai de fer, brut ou lavé",Monde,,0,gramme,,,,0,
1134,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; Fonte ; brute ; en gueuses de 400 kg au moins,Monde (Hors Colonies),,371529,kg,,,,4087,
1135,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; Fonte ; brute ; en gueuses de 400 kg au moins,Colonies,,11096,kg,,,,0,
1136,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; Fonte ; brute ; de toute autre espèce,Monde,,21892,kg,,,,241,
1137,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; Fonte ; moulées ; pour projectiles de guerre,Monde,,8269,kg,,,,91,
1138,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; Fonte ; moulées ; en quelque autre forme que ce soit,Monde (Hors Colonies),,977070,kg,,,,10748,
1139,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; Fonte ; moulées ; en quelque autre forme que ce soit,Colonies,,289907,kg,,,,0,
1140,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; forgé en massiaux ou prismes,Monde (Hors Colonies),,1453,kg,,,,16,
1141,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; forgé en massiaux ou prismes,Colonies,,4594,kg,,,,0,
1142,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; étiré en barres ; plates,Monde (Hors Colonies),,516589,kg,,,,2683,
1143,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; étiré en barres ; plates,Colonies,,24704,kg,,,,0,
1144,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; étiré en barres ; carrées,Monde (Hors Colonies),,111115,kg,,,,1212,
1145,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; étiré en barres ; carrées,Colonies,,17027,kg,,,,0,
1146,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; étiré en barres ; rondes,Monde (Hors Colonies),,250,kg,,,,3,
1147,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; étiré en barres ; rondes,Colonies,,496,kg,,,,0,
1148,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; platiné ou laminé ; noir. - Tôle,Monde (Hors Colonies),,17069,kg,,,,188,
1149,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; platiné ou laminé ; noir. - Tôle,Colonies,,4946,kg,,,,0,
1150,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; platiné ou laminé ; étamé. - Fer-blanc,Monde (Hors Colonies),,10397,kg,,,,114,
1151,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; platiné ou laminé ; étamé. - Fer-blanc,Colonies,,4201,kg,,,,0,
1152,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Fer ; de tréfilerie. - Fil de fer, même étamé",Monde (Hors Colonies),,171609,kg,,,,1888,
1153,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Fer ; de tréfilerie. - Fil de fer, même étamé",Colonies,,281,kg,,,,0,
1154,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Fer ; ouvré. - Autres ouvrages en fer, tôle ou fer-blanc",Monde (Hors Colonies),,533277,kg,,,,5866,
1155,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Fer ; ouvré. - Autres ouvrages en fer, tôle ou fer-blanc",Colonies,,733829,kg,,,,0,
1156,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Fer ; carburé (acier) ; forgé, de toute sorte",Monde,,11092,kg,,,,122,
1157,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Fer ; carburé (acier) ; forgé, de toute sorte",Monde,,4665,kg,,,,0,
1158,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Fer ; carburé (acier) ; fondu, en tôle ou carreaux",Monde,,100,kg,,,,1,
1159,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; carburé (acier) ; filé,Monde,,0,kg,,,,0,
1160,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; carburé (acier) ; ouvré,Monde,,4259,kg,,,,47,
1161,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Fer ; pailles et limailles,Monde,,0,kg,,,,0,
1162,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Mâchefer,Monde,,11050,kg,,,,12,
1163,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre ; pur ; coulé ; en masses brutes,Monde (Hors Colonies),,17817,kg,,,,392,
1164,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre ; pur ; coulé ; en masses brutes,Colonies,,775,kg,,,,0,
1165,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre ; pur ; coulé ; en plaques ou barres régulières,Monde,,0,kg,,,,0,
1166,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre; pur ; battu ou laminé,Monde (Hors Colonies),,17125,kg,,,,47,
1167,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre; pur ; battu ou laminé,Colonies,,9700,kg,,,,0,
1168,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Cuivre ; pur ; filé, non teint",Monde,,2203,kg,,,,24,
1169,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre ; monnaies,Monde,,0,kg,,,,0,
1170,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Cuivre ; allié ; de zinc (laiton) ; coulé , battu ou limé",Monde,,8272,kg,,,,91,
1171,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Cuivre ; allié ; de zinc (laiton) ; filé ; poli, sauf ceux ci-après",Monde,,1173,kg,,,,13,
1172,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre ; allié ; d'argent (monnaies de billon),Monde,,0,kg,,,,0,
1173,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre ; allié ; d'étain,Monde (Hors Colonies),,9326,kg,,,,206,
1174,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre ; allié ; d'étain,Colonies,,48,kg,,,,0,
1175,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Cuivre ; doré, battu, tiré, laminé et filé",Monde,,14762,kg,,,,236,
1176,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,"Cuivre ; argenté ; battu, tiré ou laminé",Monde,,645,kg,,,,28,
1177,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre ; argenté ; filé sur fil,Monde,,0,kg,,,,0,
1178,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre ; ouvré (autrement qu'il n'est ci-dessus),Monde (Hors Colonies),,91226,kg,,,,1013,
1178,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre ; ouvré (autrement qu'il n'est ci-dessus),Monde (Hors Colonies),3209,,,,,,1013,
1179,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Cuivre ; ouvré (autrement qu'il n'est ci-dessus),Colonies,,19233,kg,,,,0,
1180,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,14,Limailles,Monde,,0,kg,,,,0,
1181,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,15,"Plomb ; sulfuré, dit alquifoux",Monde,,1146654,kg,,,,65442,
1182,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,15,Plomb ; métal brut,Monde,,5462967,kg,,,,331813,
1183,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,15,Plomb ; battu ou laminé,Monde,,2066,kg,,,,559,
