numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
574,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Flandre,Etoffes serge,Sardaigne,218,Livres,5,1090,0,
575,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Normandie,Etoffes serge,Sardaigne,500,Livres,5,2500,0,
576,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Auvergne,Etoffes serge,Sardaigne,130,Livres,5,650,0,
577,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie,Etoffes de poil panne,Sardaigne,1135,Livres,9,10215,0,
578,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie,Etoffes de poil panne,Milanes Toscane et Lucques,430,Livres,9,3870,0,
579,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie,Etoffes de poil panne,Etat Ecclésiastique,355,Livres,9,3195,0,
580,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie,Etoffes de poil panne,Naples Sicile et Parme,405,Livres,9,3645,0,
581,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie ,Etoffes de poil panne,Venise,245,Livres,9,2205,0,
582,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,,Etoffes de soye diverses,Sardaigne,,,,425,,En valeur
583,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Lyon,Etoffes de soye,Sardaigne,"21961,5",Livres,50,1098075,0,
584,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes de soye,Sardaigne,"143,75",Livres,50,7188,"0,5",
585,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes de soye,Milanes Toscane et Lucques,"4,25",Livres,50,213,"0,5",
586,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes de soye,Etat Ecclésiastique,"36,5",Livres,50,1825,0,
587,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes de soye,Naples Sicile et Parme,"23,0625",Livres,50,1153,"-0,13",
588,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes de soye,Venise,"7,6875",Livres,50,385,"0,63",
589,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes de soye,Suisse ses alliés et Genève,"24,25",Livres,50,1213,"0,5",
590,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Lyon,Etoffes soye et dorure,Sardaigne,"2614,5",Livres,90,235305,0,
591,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes soye et dorure,Sardaigne,30,Livres,90,2700,0,
592,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fleuret,Sardaigne,142,Livres,15,2130,0,
593,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fleuret,Suisse ses alliés et Genève,"23,5625",Livres,15,354,"0,56",
594,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes de bourse de molton,Sardaigne,184,Livres,15,2760,0,
595,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes de bourse de molton,Milanes Toscane et Lucques,27,Livres,15,405,0,
596,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes de bourse de molton,Naples Sicile et Parme,150,Livres,15,2250,0,
597,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes de bourse de molton,Etats de l'empereur,129,Livres,15,1935,0,
598,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes de bourse de molton,Suisse ses alliés et Genève,12,Livres,15,180,0,
599,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes laine et fleuret,Sardaigne,99,Livres,10,990,0,
600,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes laine et fleuret,Naples Sicile et Parme,70,Livres,10,700,0,
601,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes coton et fleuret,Milanes Toscane et Lucques,"37,625",Livres,10,376,"-0,25",
602,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes coton et fleuret,Etats de l'empereur,46,Livres,10,460,0,
603,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Flandre,Etoffes fil et coton,Sardaigne,167,Livres,6,1002,0,
604,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Flandre,Etoffes fil et coton,Milanes Toscane et Lucques,45,Livres,6,270,0,
605,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Flandre,Etoffes fil et poil,Sardaigne,170,Livres,0,510,,Pas de prix unitaire
606,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie,Etoffes fil et laine,Sardaigne,255,Livres,0,765,,Pas de prix unitaire
607,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie,Etoffes fil et laine,Naples Sicile et Parme,50,Livres,0,150,,Pas de prix unitaire
608,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie,Etoffes coton et soye,Sardaigne,30,Livres,20,600,0,
609,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie,Etoffes coton et soye,Milanes Toscane et Lucques,70,Livres,20,1400,0,
610,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes coton et soye,Sardaigne,1698,Livres,20,33960,0,
611,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes coton et soye,Etat Ecclésiastique,29,Livres,20,580,0,
612,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Lyon,Etoffes coton et soye,Sardaigne,161,Livres,20,3220,0,
613,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fleuret et soye,Sardaigne,"209,375",Livres,20,4188,"0,5",
614,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fleuret et soye,Milanes Toscane et Lucques,15,Livres,20,300,0,
615,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fleuret et soye,Naples Sicile et Parme,"10,8125",Livres,20,216,"-0,25",
616,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fleuret et soye,Venise,15,Livres,20,300,0,
617,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fleuret et soye,Etats de l'empereur,10,Livres,20,200,0,
618,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fil et soye,Sardaigne,"113,25",Livres,20,2265,0,
619,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fil et soye,Milanes Toscane et Lucques,337,Livres,20,6740,0,
620,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fil et soye,Etat Ecclésiastique,"146,5",Livres,20,2930,0,
621,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fil et soye,Naples Sicile et Parme,6,Livres,20,120,0,
622,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes fil et soye,Venise,35,Livres,20,700,0,
623,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes soye fil et coton,Milanes Toscane et Lucques,"252,5",Livres,8,2020,0,
624,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Languedoc,Etoffes soye fil et coton,Naples Sicile et Parme,"23,375",Livres,8,187,0,
625,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Normandie,Etoffes au 6e de soye,Sardaigne,780,Livres,10,7800,0,
626,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Flandre,Etoffes soye et laine,Sardaigne,410,Livres,20,8200,0,
627,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Flandre,Etoffes soye et laine,Naples Sicile et Parme,30,Livres,20,600,0,
628,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Flandre,Etoffes fil et laine,Sardaigne,373,Livres,3,1119,0,
629,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie,Etoffes moquette,Sardaigne,1280,Livres,3,3840,0,
630,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie,Etoffes moquette,Milanes Toscane et Lucques,75,Livres,3,225,0,
631,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Picardie,Etoffes moquette,Naples Sicile et Parme,75,Livres,3,225,0,
632,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,,Mélangées diverses,Sardaigne,,,,3371,,En valeur
633,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Paris,Eventails,Sardaigne,,,,1826,,En valeur
634,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Paris,Eventails,Gènes,,,,1288,,En valeur
635,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Paris,Eventails,Milanes Toscane et Lucques,,,,1010,,En valeur
636,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Paris,Eventails,Etat Ecclésiastique,,,,220,,En valeur
637,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,,Fer divers,Sardaigne,,,,933,,En valeur
638,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,,Fils divers,Sardaigne,,,,458,,En valeur
639,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,16,1789,Grenoble,Beauvoisin,Lorraine,Fils blanc à coudre,Sardaigne,197,Livres,5,985,0,
