numerodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantity,quantity_unit,value,prix_unitaire,Remarques
3404,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,"Mouchoirs de fil, fil et coton",Rouen,Angleterre,30,livres,,4,
3405,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Savon,Rouen,Angleterre,325,livres,,"0,45",
3406,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Serge de laine,Rouen,Angleterre,200,livres,,3,
3407,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Siamoise,Rouen,Angleterre,180,livres,,4,
3408,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Thé,Rouen,Angleterre,440157,livres,,4,
3409,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Toile de gingas,Rouen,Angleterre,50,livres,,"3,5",
3410,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Toile de lin batiste,Rouen,Angleterre,180,livres,,32,
3411,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Toile de lin de Laval,Rouen,Angleterre,100,livres,,10,
3412,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Toile de lin de Saint Quentin,Rouen,Angleterre,130,livres,,28,
3413,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Vaudes,Rouen,Angleterre,20094,bottes,,"0,7",
3414,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Vin de Bourgogne,Rouen,Angleterre,976,bouteilles,,1,
3415,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Vin de Bourgogne,Rouen,Angleterre,812,pots,,3,
3416,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1770,Exports,Vin de Champagne,Rouen,Angleterre,1790,bouteilles,,"1,5",
3417,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Café,Rouen,Angleterre,20,livres,,1,
3418,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Chardons à drapier,Rouen,Angleterre,131,mannes,,20,
3419,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Confitures,Rouen,Angleterre,690,livres,,1,
3420,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Coton en laine,Rouen,Angleterre,9050,livres,,"1,25",
3421,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Eau de vie,Rouen,Angleterre,119,muids,,288,
3422,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Fayence,Rouen,Angleterre,7875,livres,,"0,55",
3423,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Fromage,Rouen,Angleterre,185,livres,,"0,4",
3424,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Fruits crus,Rouen,Angleterre,226,barils,,15,
3425,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Garance,Rouen,Angleterre,41000,livres,,"1,5",
3426,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Raisins secs,Rouen,Angleterre,3163,livres,,"0,15",
3427,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Savon,Rouen,Angleterre,50,livres,,"0,45",
3428,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Siamoise,Rouen,Angleterre,567,livres,,4,
3429,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Thé,Rouen,Angleterre,242040,livres,,4,
3430,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Toile de lin blanche,Rouen,Angleterre,100,livres,,10,
3431,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Vaudes,Rouen,Angleterre,1000,bottes,,"0,7",
3432,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Vin de Bourgogne,Rouen,Angleterre,11,muids,,300,
3433,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Vin de Champagne,Rouen,Angleterre,2.5,muids,,400,
3434,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Vin du Rhône,Rouen,Angleterre,3.25,muids,,200,
3435,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1772,Exports,Vin ordinaire,Rouen,Angleterre,32,muids,,144,
3436,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Confitures,Rouen,Angleterre,1067,livres,,1,
3437,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Eau de vie,Rouen,Angleterre,201.75,muids,,288,
3438,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Fayence,Rouen,Angleterre,558,livres,,"0,55",
3439,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Fromage,Rouen,Angleterre,4533,livres,,"0,4",
3440,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Fruits crus,Rouen,Angleterre,206,barils,,15,
3441,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Garance,Rouen,Angleterre,7270,livres,,"1,5",
3442,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Indigo,Rouen,Angleterre,14268,livres,,10,
3443,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Mercerie,Rouen,Angleterre,1936,livres,,4,
3444,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,"Mouchoirs de fil, fil et coton",Rouen,Angleterre,109,livres,,4,
3445,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Raisins secs,Rouen,Angleterre,1500,livres,,"0,15",
3446,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Siamoise,Rouen,Angleterre,173,livres,,4,
3447,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Thé,Rouen,Angleterre,242040,livres,,4,
3448,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Toile de fil et coton,Rouen,Angleterre,800,livres,,4,
3449,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Toile de lin blanche,Rouen,Angleterre,87,livres,,10,
3450,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Vaudes,Rouen,Angleterre,13506,bottes,,"0,7",
3451,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Vaudes,Rouen,Angleterre,1200,bottes,,"0,7",
3452,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Vin de bourgogne,Rouen,Angleterre,13.75,muids,,300,
3453,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Vin de champagne,Rouen,Angleterre,2.5,muids,,400,
3454,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Vin du Rhône,Rouen,Angleterre,91,muids,,200,
3455,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1773,Exports,Vin ordinaire,Rouen,Angleterre,40.75,muids,,144,
3456,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Confitures,Rouen,Angleterre,586,livres,,1,
3457,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Coton en laine,Rouen,Angleterre,230,livres,,"1,75",
3458,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Coton filé,Rouen,Angleterre,32430,livres,,5,
3459,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Eau de vie,Rouen,Angleterre,138,muids,,288,
3460,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Fayence,Rouen,Angleterre,230,livres,,"0,55",
3461,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Fromage,Rouen,Angleterre,625,livres,,"0,4",
3462,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Fruits crus ,Rouen,Angleterre,503,barils,,15,
3463,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Garance,Rouen,Angleterre,34999,livres,,"1,5",
3464,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Indigo,Rouen,Angleterre,22966,livres,,12,
3465,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Laine d'Espagne,Rouen,Angleterre,94045,livres,,"3,5",
3466,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Mercerie,Rouen,Angleterre,5145,livres,,4,
3467,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,"Mouchoirs de fil, fil et coton",Rouen,Angleterre,340,livres,,4,
3468,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Pruneaux,Rouen,Angleterre,3342,livres,,"0,2",
3469,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Siamoise,Rouen,Angleterre,1228,livres,,4,
3470,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Thé,Rouen,Angleterre,631368,livres,,4,
3471,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Toile de lin blanche,Rouen,Angleterre,50,livres,,10,
3472,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Vaudes,Rouen,Angleterre,9094,bottes,,"0,7",
3473,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Vin de Bourgogne,Rouen,Angleterre,44.25,muids,,300,
3474,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Vin de Champagne,Rouen,Angleterre,15.3,muids,,400,
3475,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,113,1775,Exports,Vin ordinaire,Rouen,Angleterre,39.5,muids,,150,
3476,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,114,1733,Exports,Confitures,Rouen,Danemark,925,livres,,"1,1",
3477,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,114,1733,Exports,Etoffe de soie au 1/4 à peu de soie,Rouen,Danemark,28,livres,,20,
3478,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,114,1733,Exports,Huile d'olive,Rouen,Danemark,450,livres,,"0,5",
3479,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,114,1733,Exports,Savon,Rouen,Danemark,65,livres,,"0,3",
3480,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,114,1733,Exports,Toile grosse de lin de Saint Quentin,Rouen,Danemark,,,6,2,
3481,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,114,1733,Exports,Vaudes,Rouen,Danemark,900,bottes,,1,
3482,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,114,1733,Exports,Vin de bourgogne,Rouen,Danemark,4160,bouteilles,,"1,25",
3483,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Café,Rouen,Danemark,3267,livres,,"1,1",
3484,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Confitures,Rouen,Danemark,360,livres,,"1,1",
3485,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Couvertures de laine,Rouen,Danemark,6,livres,,2,
3486,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Etoffe de soie au 1/4 à peu de soie,Rouen,Danemark,173,livres,,20,
3487,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Fromage commun,Rouen,Danemark,70,livres,,"0,4",
3488,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Fruits crus ,Rouen,Danemark,10,barils,,15,
3489,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Mercerie fine,Rouen,Danemark,3778,livres,,6,
3490,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Siamoises ,Rouen,Danemark,740,livres,,4,
3491,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Toile de lin de Laval,Rouen,Danemark,18,livres,,10,
3492,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Vaudes,Rouen,Danemark,1721,bottes,,"0,8",
3493,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Vin de Bourgogne,Rouen,Danemark,150,bouteilles,,"1,5",
3494,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Vin de champagne,Rouen,Danemark,28,pots,,6,
3495,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,115,1750,Exports,Vin de champagne,Rouen,Danemark,2.25,muids,,900,
3496,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Beurre,Rouen,Danemark,824,livres,,"0,6",
3497,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Café,Rouen,Danemark,5369,livres,,"1,1",
3498,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Chardons à drapier,Rouen,Danemark,8,livres,,"0,3",
3499,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Confitures,Rouen,Danemark,834,livres,,"1,1",
3500,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Draps d'Elbeuf,Rouen,Danemark,4,aunes,,14,
3501,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Etoffe de soie,Rouen,Danemark,387,livres,,12,
3502,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Etoffe de soie à peu de soie,Rouen,Danemark,329,livres,,10,
3503,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Etoffe de soie au 1/4 à peu de soie,Rouen,Danemark,85,livres,,20,
3504,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Fayence,Rouen,Danemark,990,livres,,"0,55",
3505,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Fromage commun,Rouen,Danemark,95,livres,,"0,4",
3506,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Fruits crus,Rouen,Danemark,46,barils,,25,
3507,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Huile d'olive,Rouen,Danemark,200,livres,,"0,5",
3508,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Mercerie,Rouen,Danemark,19208,livres,,4,
3509,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Pruneaux,Rouen,Danemark,180,livres,,"0,6",
3510,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Siamoise,Rouen,Danemark,1793,livres,,4,
3511,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Siamoise à fleurs,Rouen,Danemark,152,livres,,4,
3512,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Sucre brut,Rouen,Danemark,20237,livres,,"0,4",
3513,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Sucre terré,Rouen,Danemark,148423,livres,,"0,4",
3514,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Toile de lin de Rouen,Rouen,Danemark,555,livres,,10,
3515,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Toile de lin de Saint Quentin,Rouen,Danemark,135,livres,,28,
3516,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Toile diverse de chanvre,Rouen,Danemark,45,livres,,5,
3517,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Vaudes,Rouen,Danemark,2000,bottes,,"0,8",
3518,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Vin de bourgogne,Rouen,Danemark,1154,bouteilles,,"1,5",
3519,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Vin de bourgogne,Rouen,Danemark,62,pots,,3,
3520,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1755,Exports,Vin de champagne,Rouen,Danemark,1292,bouteilles,,3,
3521,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Beurre,Rouen,Danemark,6359,livres,,"0,5",
3522,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Café,Rouen,Danemark,450,livres,,"0,9",
3523,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Chataignes,Rouen,Danemark,275,livres,,"0,1",
3524,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Confitures,Rouen,Danemark,1418,livres,,1,
3525,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Couvertures en laine,Rouen,Danemark,134,livres,,2,
3526,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Draps d'Elbeuf,Rouen,Danemark,7,livres,,5,
3527,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Espangolette croisée,Rouen,Danemark,38,livres,,7,
3528,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Etoffe de soie au 1/4 de soye,Rouen,Danemark,170,livres,,20,
3529,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Etoffe de soye,Rouen,Danemark,468,livres,,40,
3530,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Etoffe de soye à peu de soye,Rouen,Danemark,4,livres,,15,
3531,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Fayence,Rouen,Danemark,3966,livres,,"0,55",
3532,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Fromage commun,Rouen,Danemark,162,livres,,"0,4",
3533,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Fromage de gruyère,Rouen,Danemark,325,livres,,"0,6",
3534,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Fruits crus,Rouen,Danemark,54,barils,,15,
3535,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Huile d'olive,Rouen,Danemark,1040,livres,,"0,6",
3536,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,huile lin ,Rouen,Danemark,50,livres,,"0,4",
3537,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Mouchoirs de coton,Rouen,Danemark,73,livres,,4,
3538,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Mouchoirs de fil ,Rouen,Danemark,40,livres,,"3,5",
3539,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Mouchoirs de fil et coton,Rouen,Danemark,1730,livres,,4,
3540,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Raisins secs,Rouen,Danemark,260,livres,,"0,15",
3541,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Savon,Rouen,Danemark,127,livres,,"0,45",
3542,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Serge imprimée,Rouen,Danemark,410,livres,,5,
3543,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Serges de laine,Rouen,Danemark,10,livres,,3,
3544,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,116,1763,Exports,Siamoise,Rouen,Danemark,131,livres,,4,
