numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks,doubleaccounts
1874,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,Poudre à tirer,"Côtes occidentales d'Afrique, Senegal, Guinée",,112,quintaux,150,,0
1875,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,Rassade ou verroterie,"Côtes occidentales d'Afrique, Senegal, Guinée",,"102,4",quintaux,"1,1",,0
1876,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,Riz,"Côtes occidentales d'Afrique, Senegal, Guinée",,"1045,2",quintaux,30,,0
1877,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,Savon,"Côtes occidentales d'Afrique, Senegal, Guinée",,154,quintaux,55,PU : 50-60,0
1878,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,Taffia,"Côtes occidentales d'Afrique, Senegal, Guinée",,1955,veltes,12,,0
1879,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,Toilerie nationales,"Côtes occidentales d'Afrique, Senegal, Guinée",547574,,,,,0
1880,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,"Toilerie des Indes, du commerce français","Côtes occidentales d'Afrique, Senegal, Guinée",805270,,,,,0
1881,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,"Toilerie des Indes, du commerce etranger","Côtes occidentales d'Afrique, Senegal, Guinée",163531,,,,,0
1882,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,Vins divers,"Côtes occidentales d'Afrique, Senegal, Guinée",,"793,6041666667",muids,85,PU 80-90,0
1883,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,Vins de Bordeaux,"Côtes occidentales d'Afrique, Senegal, Guinée",,"492,1875",muids,110,PU : 100-120,0
1884,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,Vins de Bordeaux,"Côtes occidentales d'Afrique, Senegal, Guinée",,225,bouteilles,"1,75",PU : 30-40 sous la bouteille,0
1885,Elisa Tirindelli,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,128,Objets divers dont le plus fort article n'excède pas 10000 liv.,"Côtes occidentales d'Afrique, Senegal, Guinée",177745,,,,,0
1,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Alun,Espagne,,"1449,7",quintaux,,,0
2,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Amandes,Espagne,,"305,65",quintaux,,,0
3,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Anchois,Espagne,,"1855,48",quintaux,,,0
4,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Argent monnoyé en piastres,Espagne,4110240,,,,,0
5,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Armes à feu,Espagne,21482,,,,,0
6,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Bestiaux divers,Espagne,5740,,,,,0
7,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Blé froment,Espagne,,44848,quintaux,,,0
8,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Blé maïs,Espagne,,9361,quintaux,,,0
9,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Bois des Indes de teinture et de marqueterie,Espagne,478426,,,,,0
10,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Cacao,Espagne,,"3340,64",quintaux,,,0
11,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Cendre soude,Espagne,,"122747,75",quintaux,,,0
12,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Colombine ou engrais de pigeons,Espagne,,2137,quintaux,,,0
13,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Coloquinte,Espagne,,499,quintaux,,,0
14,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Cochenille,Espagne,,401,quintaux,,,0
15,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Corail ouvré,Espagne,127500,,,,,0
16,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Coton en laine,Espagne,,"5088,47",quintaux,,,0
17,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Cuivre divers en poil,Espagne,,21411,en nombre,,,1
18,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Cuivre divers en poil,Espagne,,"1524,67",quintaux,,,2
19,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Cuivres divers,Espagne,,"7162,47",quintaux,,,0
20,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Eau-de-vie double,Espagne,,17,muids,,,1
21,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Eau-de-vie double,Espagne,,48,pintes,,,2
22,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Eau-de-vie simple,Espagne,,18236,muids,,,1
23,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Eau-de-vie simple,Espagne,,46,pintes,,,2
24,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Ecailles,Espagne,,"45,52",quintaux,,,0
25,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,40,Farine,Espagne,,3809,quintaux,,Manque l'unité. Quintaux ?,0
50,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Fers divers,Espagne,,"4873,27",quintaux,,,0
51,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Figues,Espagne,,"538,67",quintaux,,,0
52,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Girofle,Espagne,,80,quintaux,,,0
53,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Huile d'olive,Espagne,,"12916,65",quintaux,,,0
54,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Huile de poisson,Espagne,,438,quintaux,,,0
55,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Jalap,Espagne,,"140,43",quintaux,,,0
56,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Indigo,Espagne,,"2785,77",quintaux,,,0
57,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Joncs ou auffe,Espagne,,"2846,56",quintaux,,,0
58,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Ivoire,Espagne,,"16,63",quintaux,,,0
59,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Laines diverses,Espagne,,"3171,35",quintaux,,,0
60,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Laines fines,Espagne,,"2937,5",quintaux,,,0
61,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Liège en planches et en bouchons,Espagne,223377,,,,,0
62,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Morue par Bayonne,Espagne,,3122,quintaux,,,0
63,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Mouchoirs de soie,Espagne,33140,,,,,0
64,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Ouvrages,Espagne,94015,,,,,0
65,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Ouvrages d'auffe et de joncs,Espagne,78474,,,,,0
66,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Peaux diverses,Espagne,20037,,,,,0
67,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Perles en semence,Espagne,29670,,,,,0
68,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Poivre et piment,Espagne,,"868,9",quintaux,,,0
69,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Quinquina,Espagne,,"721,64",quintaux,,,0
70,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Raisin,Espagne,,"1167,27",quintaux,,,0
71,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Réglisse,Espagne,,"2100,26",quintaux,,,0
72,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Safran,Espagne,,"5,62",quintaux,,,0
73,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Salsepareille,Espagne,,"540,39",quintaux,,,0
74,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Sardines,Espagne,,2117,quintaux,,,0
75,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Soies diverses par Marseille,Espagne,,61,quintaux,,,0
76,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Sucre brut par Nantes,Espagne,,2456,quintaux,,,0
77,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Sucre terré par Bayonne Marseille et Nantes,Espagne,,"10001,8",quintaux,,,0
78,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Sumac,Espagne,,644,quintaux,,,0
79,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Tabac en feuilles,Espagne,,"917,7",quintaux,,,0
80,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Ustensiles de pêche par Marseille,Espagne,53774,,,,,0
81,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Vins ordinaires,Espagne,,1872,muids,,,1
82,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Vins ordinaires,Espagne,,16161,pintes,,,2
83,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Vins de liqueurs,Espagne,,610,muids,,,1
84,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,42,Vins de liqueurs,Espagne,,23,pintes,,,2
124,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,43,Marchandises diverses ; mêlées en une infinité d'articles,Espagne,364646,,,,,0
146,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Bois des Indes de teinture et de marqueterie,Portugal,67661,,,,,0
147,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Cacao,Portugal,,"1052,3",quintaux,,,0
148,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Citrons et oranges,Portugal,268147,,,,,0
149,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Coton en laine,Portugal,,"1822,4",quintaux,,,0
150,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Cuirs de bœuf en poil,Portugal,,110,quintaux,,,1
151,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Cuirs de bœuf en poil,Portugal,,14740,en nombre,,,2
152,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Figues,Portugal,,"1260,12",quintaux,,,0
153,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Indigo,Portugal,,"43,5",quintaux,,,0
154,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Laines fines,Portugal,,142,quintaux,,,0
155,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Peaux de maroquins,Portugal,55930,,,,,0
156,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Poivre,Portugal,,"1116,86",quintaux,,,0
157,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Tabac en carottes ; par Bayonne,Portugal,,721,quintaux,,,0
158,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Toiles de coton diverses,Portugal,17400,,,,,0
159,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,45,Marchandises diverses ; mêlées en une infinité d'articles,Portugal,38887,,,,,0
193,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Bestiaux et bêtes de sommes divers,Etats du Roi de Sardaigne,30834,,,,,0
194,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Bestiaux ; moutons,Etats du Roi de Sardaigne,,3937,en nombre,,,0
195,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Bestiaux ; mules et mulets,Etats du Roi de Sardaigne,,94,en nombre,,,0
196,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Blés froment,Etats du Roi de Sardaigne,,84555,quintaux,,,0
197,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Chanvre divers,Etats du Roi de Sardaigne,,1614,quintaux,,,0
198,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Châtaignes,Etats du Roi de Sardaigne,,2114,quintaux,,,0
199,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Citrons et oranges,Etats du Roi de Sardaigne,146569,,,,,0
200,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Cuirs de bœuf en poil,Etats du Roi de Sardaigne,,"520,4",quintaux,,,0
201,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Essences,Etats du Roi de Sardaigne,16376,,,,,0
202,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Farine,Etats du Roi de Sardaigne,,"906,86",quintaux,,,0
203,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Fil de lin et de chanvre,Etats du Roi de Sardaigne,,"225,92",quintaux,,,0
204,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Fromage,Etats du Roi de Sardaigne,,"2678,35",quintaux,,,0
205,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Gaze de soie,Etats du Roi de Sardaigne,,44,quintaux,,,0
206,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Huile d'olive,Etats du Roi de Sardaigne,,"20331,65",quintaux,,,0
207,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Légumes divers,Etats du Roi de Sardaigne,,"2300,37",quintaux,,,0
208,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Librairie,Etats du Roi de Sardaigne,101326,,,,,0
209,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Noix de galle,Etats du Roi de Sardaigne,,"333,1",quintaux,,,0
210,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Parfumerie diverse,Etats du Roi de Sardaigne,14178,,,,,0
211,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Peaux de chèvre en poil,Etats du Roi de Sardaigne,,"345,34",quintaux,,,0
212,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Pelleterie diverse,Etats du Roi de Sardaigne,92750,,,,,0
213,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Plumes d'autruche brutes,Etats du Roi de Sardaigne,,"12,15",quintaux,,,0
214,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Riz,Etats du Roi de Sardaigne,,20360,quintaux,,,0
215,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Sardines,Etats du Roi de Sardaigne,,586,quintaux,,,0
216,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Soies diverses,Etats du Roi de Sardaigne,,"42,18",quintaux,,,0
217,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,49,Soies ouvrées,Etats du Roi de Sardaigne,,"2104,97",quintaux,,,0
244,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,51,Sucres divers,Etats du Roi de Sardaigne,28740,,,,,0
245,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,51,Thon mariné,Etats du Roi de Sardaigne,,561,quintaux,,,0
246,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,51,Vermichel,Etats du Roi de Sardaigne,,"557,42",quintaux,,,0
247,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,51,Marchandises diverses ; mêlées en une infinité d'articles,Etats du Roi de Sardaigne,364212,,,,,0
305,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,54,Balais,République de Gênes,80012,,,,,0
