numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks,doubleaccounts
1285,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Jus de citron,Le Levant,1713,14275,Livres,.12,0,%,0
1286,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Laine de chevron,Le Levant,1520,760,Livres,2,0,,0
1287,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Laine pelade,Le Levant,"209676,25",599075,Livres,.35,0,,0
1288,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Laine de surge,Le Levant,838605,2795350,Livres,.3,0,,0
1289,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Opium,Le Levant,170,20,Livres,8.5,0,,0
1290,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Poil de chevre,Le Levant,5740,1640,Livres,3.5,0,,0
1291,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Ris,Le Levant,55488,462400,Livres,.12,0,%,0
1292,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Scamonée,Le Levant,780,60,Livres,13,0,,0
1293,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Semen contra,Le Levant,1200,300,Livres,4,0,,0
1294,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Sené,Le Levant,8125,3250,Livres,2.5,0,,0
1295,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Sel armoniac,Le Levant,60,40,Livres,1.5,0,,0
1296,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Safranon,Le Levant,"2306,25",15375,Livres,.15,0,,0
1297,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Imports,Montpellier,89,Tamarins,Le Levant,495,550,Livres,.9,0,,0
1298,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Anchois,La Hollande,612,2040,Livres,.3,0,,0
1299,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Amandes,La Hollande,"4792,5",15975,Livres,.3,0,%,0
1300,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Bas de soye,La Hollande,43560,1089,Livres,40,0,,0
1301,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Bas de fleuret,La Hollande,2032,127,Livres,16,0,,0
1302,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Capres,La Hollande,45,250,Livres,.18,0,%,0
1303,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Chataignes blanches,La Hollande,"686,25",9150,Livres,.075,0,%,0
1304,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Cristal de tartre,La Hollande,"232,5",775,Livres,.3,0,%,0
1305,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Drogues d'apotiquaires,La Hollande,100,50,Livres,2,0,,0
1306,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Esprit de vin,La Hollande,48400,88000,Livres,.55,0,%,0
1307,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Eau de vie,La Hollande,256926,128463,Verges,2,0,,0
1308,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Eau de la reyne d'hongrie,La Hollande,120,200,Livres,.6,0,,0
1309,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Eau de fleur d'orange,La Hollande,162,675,Livres,.24,0,%,0
1310,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Etoffe de soye,La Hollande,6640,166,Livres,40,0,,0
1311,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Fromage de Roquefort,La Hollande,"2137,5",4275,Livres,.5,0,%,0
1312,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Feuilles de Laurier,La Hollande,"3,75",75,Livres,.05,0,,0
1313,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Graine de jardin,La Hollande,4905,16350,Livres,.3,0,%,0
1314,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Huille d'olive,La Hollande,5180,14800,Livres,.35,0,,0
1315,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Huille de senteur,La Hollande,725,1450,Livres,.5,0,,0
1316,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Huille de laurier,La Hollande,144,300,Livres,.48,0,%,0
1317,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Liqueures a boire,La Hollande,22525,45050,Livres,.5,0,,0
1318,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Liege en planches,La Hollande,11155,55775,Livres,.2,0,%,0
1319,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Millet,La Hollande,"263,75",5275,Livres,.05,0,%,0
1320,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Miel,La Hollande,"746,25",4975,Livres,.15,0,%,0
1321,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,90,Marbre brut,La Hollande,4175,41750,Livres,.1,0,,0
1322,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Olives,La Hollande,"2162,5",8650,Livres,.25,0,%,0
1323,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Oüate de cotton,La Hollande,1170,1300,Livres,.9,0,,0
1324,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Ris,La Hollande,1380,11500,Livres,.12,0,%,0
1325,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Raisin sec,La Hollande,105,700,Livres,.15,0,%,0
1326,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Soye apretée,La Hollande,1400,70,Livres,20,0,,0
1327,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Soye crue,La Hollande,8905,685,Livres,13,0,,0
1328,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Savon,La Hollande,"70,2",260,Livres,.27,0,%,0
1329,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Soude,La Hollande,280,11200,Livres,.025,0,,0
1330,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Theriaque,La Hollande,1116,93,Livres,12,0,,0
1331,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Vermichel,La Hollande,"18,75",75,Livres,.25,0,%,0
1332,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Vin rouge et blanc,La Hollande,365600,4570,Muids,80,0,,0
1333,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Vin muscat,La Hollande,96,8,Barraux,12,0,,0
1334,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Verdet,La Hollande,84350,84350,Livres,1,0,,0
1335,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Amidon,L'Espagne,"15,75",75,Livres,.21,0,%,0
1336,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bled froment,L'Espagne,23744,2968,Quintaux,8,0,,0
1337,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bas de soye,L'Espagne,77240,1931,Livres,40,0,,0
1338,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bas de fleuret,L'Espagne,25040,1565,Livres,16,0,,0
1339,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bas d'estame,L'Espagne,141750,23625,Livres,6,0,,0
1340,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bonnets de laine,L'Espagne,552,92,Livres,6,0,,0
1341,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Babouches,L'Espagne,18,12,Paires,1.5,0,,0
1342,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bazin,L'Espagne,340,68,Livres,5,0,,0
1343,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bougie de cire blanche,L'Espagne,425,250,Livres,1.7,0,,0
1344,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bouteilles de verre,L'Espagne,800,4000,Nombre,.2,0,,0
1345,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bouteilles de verre,L'Espagne,2375,9500,Livres,.25,0,%,0
1346,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Chair salée,L'Espagne,210,700,Livres,.3,0,,0
1347,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Congre,L'Espagne,"7367,5",73675,Livres,.1,0,%,0
1348,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Confitures,L'Espagne,432,360,Livres,1.2,0,,0
1349,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Couvertures de laine,L'Espagne,120,100,Livres,1.2,0,,0
1350,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Crasse de cire,L'Espagne,198,660,Livres,.3,0,%,0
1351,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Chandelle,L'Espagne,120,300,Livres,.4,0,%,0
1352,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Dentelle du Puy,L'Espagne,372000,7440,Livres,50,0,,0
1353,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Draperie ordinaire de Languedoc,L'Espagne,124927,22714,Livres,5.5,0,,0
1354,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Draperie petite,L'Espagne,908826,302942,Livres,3,0,,0
1355,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Drogues d'apotiquaires,L'Espagne,1660,830,Livres,2,0,,0
1356,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Etoffe de soye,L'Espagne,49080,1227,Livres,40,0,,0
1357,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Fromage d'Auvergne,L'Espagne,3234,14700,Livres,.22,0,%,0
1358,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Fruit a l'eau de vie,L'Espagne,385,19254,Livres,.2,-34658,Erreur de calcul,0
1359,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Fil en masse,L'Espagne,4290,3432,Livres,1.25,0,,0
1360,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Fil de Laton,L'Espagne,"722,5",425,Livres,1.7,0,,0
1361,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Fer ouvré,L'Espagne,3180,5300,Livres,.6,0,,0
1362,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Fayence,L'Espagne,20,100,Livres,.2,0,,0
1363,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Mercerie,L'Espagne,165000,27500,Livres,6,0,,0
1364,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Orge,L'Espagne,16320,3264,Septiers,5,0,,0
1365,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Perruques,L'Espagne,180,6,Estimées,30,0,,0
1366,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Peaux de veau tannées,L'Espagne,6490,5900,Livres,1.1,0,,0
1367,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Plume a lit,L'Espagne,1288,1840,Livres,.7,0,%,0
1368,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Poudre a poudrer,L'Espagne,"87,5",350,Livres,.25,0,%,0
1369,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Peignes de buy,L'Espagne,705,940,Livres,.75,0,,0
1370,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Quincaille de fer et acier,L'Espagne,7190,7190,Livres,1,0,,0
1371,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Ruban de soye,L'Espagne,12780,213,Livres,60,0,,0
1372,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Sardines salées,L'Espagne,330,2200,Livres,.15,0,,0
1373,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Sempiterne,L'Espagne,25326,8442,Livres,3,0,,0
1374,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Souliers brodés,L'Espagne,52,13,Paires,4,0,,0
1375,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Souliers pour homme,L'Espagne,"165,75",51,Paires,3.25,0,,0
1376,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Tapisserie d'Auvergne,L'Espagne,"582,5",466,Livres,1.25,0,,0
1377,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Toille blanche,L'Espagne,53180,21272,Livres,2.5,0,,0
1378,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Toille grise,L'Espagne,19375,15500,Livres,1.25,0,,0
1379,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Talons de bois,L'Espagne,879,1456,Grosses,.6,54,,0
1380,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Terraille,L'Espagne,420,14,Charges,30,0,,0
1381,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Vin,L'Espagne,400,5,Muids,80,0,,0
1382,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Vermillon,L'Espagne,200,50,Livres,4,0,,0
1383,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Anguilles salées,L'Italie,"142,5",950,Livres,.15,0,%,0
1384,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Amandes cassées,L'Italie,1110,3700,Livres,.3,0,%,0
1385,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bled froment,L'Italie,62608,7826,Septiers,8,0,,0
1386,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bled froment,L'Italie,11312,1414,Quinteaux,8,0,,0
1387,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bas de soye,L'Italie,16820,420.5,Livres,40,0,,0
1388,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,91,Bas de fleuret,L'Italie,4048,253,Livres,16,0,,0
1389,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Bas d'estame,L'Italie,100668,16778,Livres,6,0,,0
1390,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Bouteilles de verre,L'Italie,"831,25",3325,Livres,.25,0,%,0
1391,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Bouchons de liege,L'Italie,600,200,Livres,3,0,,0
1392,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Chair salée,L'Italie,2445,8150,Livres,.3,0,,0
1393,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Cuisses d'oye,L'Italie,"127,5",425,Livres,.3,0,,0
1394,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Chapeaux de poil,L'Italie,672,14,Grosses,48,0,,0
1395,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Chapeaux de poil et laine,L'Italie,50,20,Nombre,2.5,0,,0
1396,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Cuirs forts tannés,L'Italie,88900,3556,Nombre,25,0,,0
1397,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Chandelles,L'Italie,320,800,Livres,.4,0,%,0
1398,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Corail de jardin,L'Italie,"2032,5",13550,Livres,.15,0,%,0
1399,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Cuivre rouge en planches,L'Italie,8175,5450,Livres,1.5,0,,0
1400,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Cardes vieilles,L'Italie,"14,4",12,Grosses,1.2,0,,0
1401,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Cardes vieilles,L'Italie,1665,8325,Livres,.2,0,,0
1402,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Chaises de bois,L'Italie,27,3,Grosses,9,0,,0
1403,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Colombine,L'Italie,"13135,5",656775,Livres,.02,0,,0
1404,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Camelot,L'Italie,861,246,Livres,3.5,0,,0
1405,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Dentelle du Puy,L'Italie,305050,6101,Livres,50,0,,0
1406,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Draperie ? De Languedoc,L'Italie,232551,42282,Livres,5.5,0,,0
1407,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Draperie petite,L'Italie,366558,122186,Livres,3,0,,0
1408,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Eau de vie,L'Italie,35400,17700,Verges,2,0,,0
1409,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Etoffe de soye,L'Italie,1350,45,Livres,30,0,,0
1410,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Etoffe my soye,L'Italie,7712,482,Livres,16,0,,0
1411,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Eau forte,L'Italie,4114,4114,Livres,1,0,,0
1412,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Feves,L'Italie,3150,630,Septiers,5,0,,0
1413,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Fromage de Roquefort,L'Italie,"537,5",1075,Livres,.5,0,%,0
1414,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Fromage d'Auvergne,L'Italie,308,1400,Livres,.22,0,%,0
1415,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Fruit a l'eau de vie,L'Italie,240,1200,Livres,.2,0,,0
1416,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Fil en masse,L'Italie,"1137,5",910,Livres,1.25,0,,0
1417,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Feu argenté,L'Italie,40,1,Estimé,40,0,,0
1418,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Fer en barres,L'Italie,"2872,5",19150,Livres,.15,0,%,0
1419,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Fer vieux,L'Italie,1524,25400,Livres,.06,0,%,0
1420,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Jambon de bayonne,L'Italie,"212,5",425,Livres,.5,0,%,0
1421,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Jayet,L'Italie,90,500,Livres,.18,0,%,0
1422,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Liqueures a boire,L'Italie,2700,5400,Livres,.5,0,,0
1423,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Liege,L'Italie,2040,10200,Livres,.2,0,%,0
1424,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Morue,L'Italie,1218,10150,Livres,.12,0,%,0
1425,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Mercerie,L'Italie,65100,10850,Livres,6,0,,0
1426,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Meules affiloires,L'Italie,5400,9000,Nombre,.6,0,,0
1427,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Orge,L'Italie,2110,422,Septiers,5,0,,0
1428,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1737,Exports,Montpellier,92,Orseille,L'Italie,215,1075,Livres,.2,0,%,0
