numrodeligne,sourcepath,exportsimports,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,marchandises_simplification,year,u_conv,q_conv,marchandises_et_quantités,prix_predit,prix_calculé
424,National/Divers - in/Détail des I et X_1792.csv,Exports,34,Olives,Europe,16254,livres,,olives,1792,kg,.48949999,oliveslivres,.29999998,
1550,National/Divers - in/Résultats du CE 1792.csv,Exports,109,Olives,Russie et Courlande,162.54,quintaux,,olives,1792,kg,48.949999,olivesquintaux,,29.999998
405,National/Divers - in/Détail des I et X_1792.csv,Imports,33,Opium,Europe,1753,livres,,opium,1792,kg,.48949999,opiumlivres,,
1679,National/Divers - in/Résultats du CE 1792.csv,Imports,116,Opium,Etats Unis,12.85,quintaux,,opium,1792,kg,48.949999,opiumquintaux,,
252,National/Divers - in/Détail des I et X_1792.csv,Exports,28,Fers ouvrés,Amérique,492356,livres,,ouvrages de fer,1792,kg,.48949999,ouvrages de ferlivres,.38609385,
255,National/Divers - in/Détail des I et X_1792.csv,Exports,28,Fers de fonte ouvre,Amérique,1009297,livres,,ouvrages de fonte,1792,kg,.48949999,ouvrages de fontelivres,,
267,National/Divers - in/Détail des I et X_1792.csv,Imports,29,Fourrage en paille de foin,Europe,118898,livres,,paille de foin,1792,kg,.48949999,paille de foinlivres,,
459,National/Divers - in/Détail des I et X_1792.csv,Exports,36,"Pains de navette, de colzat et de lin",Europe,6512045,livres,,pain de colza et de lin et de navette,1792,kg,.48949999,pain de colza et de lin et de navettelivres,,
460,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Papier divers à écrire,Europe,689935,livres,,papier à écrire,1792,kg,.48949999,papier à écrirelivres,,
432,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Papiers divers à écrire,Europe,118064,livres,,papier à écrire,1792,kg,.48949999,papier à écrirelivres,,
1224,National/Divers - in/Résultats du CE 1792.csv,Exports,91,Papier à écrire,Allemagne et Pologne,413.5,quintaux,,papier à écrire,1792,kg,48.949999,papier à écrirequintaux,,
779,National/Divers - in/Résultats du CE 1792.csv,Exports,74,Papiers divers à écrire,Angleterre y compris l'Ecosse et l'Irlande,228.6,quintaux,,papier à écrire,1792,kg,48.949999,papier à écrirequintaux,,
109,National/Divers - in/Résultats du CE 1792.csv,Exports,42,Papier à écrire,Espagne,891.65,quintaux,,papier à écrire,1792,kg,48.949999,papier à écrirequintaux,,
926,National/Divers - in/Résultats du CE 1792.csv,Exports,79,Papier à écrire,République de Hollande,55.45,quintaux,,papier à écrire,1792,kg,48.949999,papier à écrirequintaux,,
265,National/Divers - in/Résultats du CE 1792.csv,Exports,51,Papier à écrire,Etats du Roi de Sardaigne,8.27,quintaux,,papier à écrire,1792,kg,48.949999,papier à écrirequintaux,,
1420,National/Divers - in/Résultats du CE 1792.csv,Exports,98,Papier à écrire,Danemarck et Norvège,8.5,quintaux,,papier à écrire,1792,kg,48.949999,papier à écrirequintaux,,
178,National/Divers - in/Résultats du CE 1792.csv,Exports,46,Papiers à écrire,Portugal,1268.67,quintaux,,papier à écrire,1792,kg,48.949999,papier à écrirequintaux,,
1349,National/Divers - in/Résultats du CE 1792.csv,Exports,95,Papier à écrire,"Suisse, ses alliés et Genève",859.22,quintaux,,papier à écrire,1792,kg,48.949999,papier à écrirequintaux,,
1712,National/Divers - in/Résultats du CE 1792.csv,Exports,117,Papier à écrire,Etats Unis,70,quintaux,,papier à écrire,1792,kg,48.949999,papier à écrirequintaux,,
1711,National/Divers - in/Résultats du CE 1792.csv,Exports,117,Papier à écrire,Etats Unis,118,quintaux,,papier à écrire,1792,kg,48.949999,papier à écrirequintaux,,
897,National/Divers - in/Résultats du CE 1792.csv,Imports,79,Papiers divers à écrire,République de Hollande,736.24,quintaux,,papier à écrire,1792,kg,48.949999,papier à écrirequintaux,,
778,National/Divers - in/Résultats du CE 1792.csv,Exports,74,Papiers divers à écrire,Angleterre y compris l'Ecosse et l'Irlande,2698,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
108,National/Divers - in/Résultats du CE 1792.csv,Exports,42,Papier à écrire,Espagne,2576,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
461,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Papiers divers à écrire,Europe,188945,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
925,National/Divers - in/Résultats du CE 1792.csv,Exports,79,Papier à écrire,République de Hollande,12257,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
264,National/Divers - in/Résultats du CE 1792.csv,Exports,51,Papier à écrire,Etats du Roi de Sardaigne,1021,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
657,National/Divers - in/Résultats du CE 1792.csv,Exports,69,Papier à écrire,Etats de l'évêque de Rome et la république de Venise,191,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
511,National/Divers - in/Résultats du CE 1792.csv,Exports,61,Papier à écrire,Milanez et Toscane,2882,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
1419,National/Divers - in/Résultats du CE 1792.csv,Exports,98,Papier à écrire,Danemarck et Norvège,2438,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
1500,National/Divers - in/Résultats du CE 1792.csv,Exports,105,Papier à écrire,Prusse,1255,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
1465,National/Divers - in/Résultats du CE 1792.csv,Exports,102,Papier à écrire,Suède,412,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
179,National/Divers - in/Résultats du CE 1792.csv,Exports,46,Papiers à écrire,Portugal,7136,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
1551,National/Divers - in/Résultats du CE 1792.csv,Exports,109,Papier à écrire,Russie et Courlande,2809,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
1710,National/Divers - in/Résultats du CE 1792.csv,Exports,117,Papier à écrire,Etats Unis,13297,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
433,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Papiers divers à écrire,Europe,206,rames,,papier à écrire,1792,pièces,500,papier à écrirerames,8.0991087,
1608,National/Divers - in/Résultats du CE 1792.csv,Exports,113,Parasols,Etats Unis,6600,en nombre,,parasols,1792,pièces,1,parasolsen nombre,12.129058,
467,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Parasols,Asie,1490,nombre,,parasols,1792,pièces,1,parasolsnombre,,12.129058
465,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Parasols,Europe,14295,nombre,,parasols,1792,pièces,1,parasolsnombre,,12.129058
466,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Parasols,Amérique,11640,nombre,,parasols,1792,pièces,1,parasolsnombre,,12.129058
437,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Peaux de chèvres en poil,Europe,110550,livres,,peaux crues de chèvre en poil,1792,kg,.48949999,peaux crues de chèvre en poillivres,,
438,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Peaux de chèvres en poil,Europe,3660,nombre,,peaux crues de chèvre en poil,1792,pièces,1,peaux crues de chèvre en poilnombre,,
211,National/Divers - in/Résultats du CE 1792.csv,Imports,49,Peaux de chèvre en poil,Etats du Roi de Sardaigne,345.34,quintaux,,peaux crues de chèvre en poil,1792,kg,48.949999,peaux crues de chèvre en poilquintaux,,
565,National/Divers - in/Résultats du CE 1792.csv,Imports,64,Peaux de chèvre en poil,Royaume de Naples et de Sicile et Duché de Parmes,248.3,quintaux,,peaux crues de chèvre en poil,1792,kg,48.949999,peaux crues de chèvre en poilquintaux,,
1681,National/Divers - in/Résultats du CE 1792.csv,Imports,116,"Peaux de boucs et chèvre, en poil",Etats Unis,215.8,livres,,peaux de bouc et de chèvre en poil,1792,kg,.48949999,peaux de bouc et de chèvre en poillivres,,
436,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Peaux de buffles,Europe,10292,livres,,peaux de buffle,1792,kg,.48949999,peaux de bufflelivres,,
439,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Peaux de moutons en laine,Europe,401681,livres,,peaux de mouton en laine,1792,kg,.48949999,peaux de mouton en lainelivres,,
440,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Peaux de moutons en laine,Europe,10680,nombre,,peaux de mouton en laine,1792,pièces,1,peaux de mouton en lainenombre,,
471,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Peaux de moutons,Amérique,12192,nombre,,peaux de mouton,1792,pièces,1,peaux de moutonnombre,,
441,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Peaux de veau en poil,Europe,172128,livres,,peaux de veau en poil,1792,kg,.48949999,peaux de veau en poillivres,,
442,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Peaux de veau en poil,Europe,22373,nombre,,peaux de veau en poil,1792,pièces,1,peaux de veau en poilnombre,,
1684,National/Divers - in/Résultats du CE 1792.csv,Imports,116,Peaux de veau en poil,Etats Unis,300.5,quintaux,,peaux de veau en poil,1792,kg,48.949999,peaux de veau en poilquintaux,,
472,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Peaux de veaux,Amérique,36600,nombre,,peaux de veau,1792,pièces,1,peaux de veaunombre,,
475,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Pierres à aiguiser,Europe,97370,livres,,pierres à aiguiser,1792,kg,.48949999,pierres à aiguiserlivres,,
385,National/Divers - in/Résultats du CE 1792.csv,Exports,56,Pierre à aiguiser,République de Gênes,973.7,quintaux,,pierres à aiguiser,1792,kg,48.949999,pierres à aiguiserquintaux,,
505,National/Divers - in/Détail des I et X_1792.csv,Exports,38,Poivres et piment,Europe,559870,livres,,piment et poivre,1792,kg,.48949999,piment et poivrelivres,,
485,National/Divers - in/Détail des I et X_1792.csv,Imports,37,Poivres et piment,Asie,1458454,livres,,piment et poivre,1792,kg,.48949999,piment et poivrelivres,,
484,National/Divers - in/Détail des I et X_1792.csv,Imports,37,Poivres et piment,Europe,793570,livres,,piment et poivre,1792,kg,.48949999,piment et poivrelivres,,
752,National/Divers - in/Résultats du CE 1792.csv,Imports,74,Poivre et piment,Angleterre y compris l'Ecosse et l'Irlande,1378.53,quintaux,,piment et poivre,1792,kg,48.949999,piment et poivrequintaux,,
68,National/Divers - in/Résultats du CE 1792.csv,Imports,42,Poivre et piment,Espagne,868.9,quintaux,,piment et poivre,1792,kg,48.949999,piment et poivrequintaux,,
899,National/Divers - in/Résultats du CE 1792.csv,Imports,79,Poivre et piment,République de Hollande,1580.25,quintaux,,piment et poivre,1792,kg,48.949999,piment et poivrequintaux,,
476,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Pistaches,Europe,15950,livres,,pistaches,1792,kg,.48949999,pistacheslivres,,
619,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Toiles dite platille,Europe,35400,livres,,platille,1792,kg,.48949999,platillelivres,,
618,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Toiles dite platille,Europe,13824,nombre,,platille,1792,pièces,1,platillenombre,,
479,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Plomb,Afrique,57555,livres,,plomb,1792,kg,.48949999,plomblivres,.32508346,
480,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Plomb,Asie,399065,livres,,plomb,1792,kg,.48949999,plomblivres,.32508346,
477,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Plomb,Europe,1703673,livres,,plomb,1792,kg,.48949999,plomblivres,.32508346,
478,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Plomb,Amérique,226181,livres,,plomb,1792,kg,.48949999,plomblivres,.32508346,
449,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Plomb,Europe,2020086,livres,,plomb,1792,kg,.48949999,plomblivres,.32508346,
113,National/Divers - in/Résultats du CE 1792.csv,Exports,42,Plomb,Espagne,879,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
928,National/Divers - in/Résultats du CE 1792.csv,Exports,79,Plomb,République de Hollande,230.6,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
514,National/Divers - in/Résultats du CE 1792.csv,Exports,61,Plomb,Milanez et Toscane,728,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
386,National/Divers - in/Résultats du CE 1792.csv,Exports,56,Plomb,République de Gênes,9220.32,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
606,National/Divers - in/Résultats du CE 1792.csv,Exports,66,Plomb,Royaume de Naples et de Sicile et Duché de Parmes,224.2,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
658,National/Divers - in/Résultats du CE 1792.csv,Exports,69,Plomb,Etats de l'évêque de Rome et la république de Venise,485,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
1554,National/Divers - in/Résultats du CE 1792.csv,Exports,109,Plomb,Russie et Courlande,554,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
1714,National/Divers - in/Résultats du CE 1792.csv,Exports,117,Plomb,Etats Unis,604,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
1210,National/Divers - in/Résultats du CE 1792.csv,Imports,91,Plomb,Allemagne et Pologne,222.11,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
751,National/Divers - in/Résultats du CE 1792.csv,Imports,74,Plomb,Angleterre y compris l'Ecosse et l'Irlande,2172.43,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
898,National/Divers - in/Résultats du CE 1792.csv,Imports,79,Plomb,République de Hollande,2075,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
479,National/Divers - in/Résultats du CE 1792.csv,Imports,61,Plomb,Milanez et Toscane,803.3099999999999,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
1454,National/Divers - in/Résultats du CE 1792.csv,Imports,101,Plomb,Suède,79.8,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
1000,National/Divers - in/Résultats du CE 1792.csv,Imports,82,Plomb,"Villes Anséatiques d'Hambourg, Brême, Lubeck et Dantzick",3027.1,quintaux,,plomb,1792,kg,48.949999,plombquintaux,,32.508346
453,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Plumes à lit,Europe,4693,livres,,plumes à lit,1792,kg,.48949999,plumes à litlivres,1.6251591,
451,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Plumes d'autruches brut,Europe,3578,livres,,plumes d'autruche brutes,1792,kg,.48949999,plumes d'autruche bruteslivres,,
213,National/Divers - in/Résultats du CE 1792.csv,Imports,49,Plumes d'autruche brutes,Etats du Roi de Sardaigne,12.15,quintaux,,plumes d'autruche brutes,1792,kg,48.949999,plumes d'autruche brutesquintaux,,
452,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Plumes d'édredon,Europe,560,livres,,plumes d'édredon,1792,kg,.48949999,plumes d'édredonlivres,,
454,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Poil de chèvre filé,Europe,87232,livres,,poil de chèvre filé,1792,kg,.48949999,poil de chèvre filélivres,4.5590143,
1687,National/Divers - in/Résultats du CE 1792.csv,Imports,116,Poil de chèvre filé,Etats Unis,872.3200000000001,quintaux,,poil de chèvre filé,1792,kg,48.949999,poil de chèvre filéquintaux,,455.90143
455,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Poil de chèvre non filé,Europe,69217,livres,,poil de chèvre non filé,1792,kg,.48949999,poil de chèvre non filélivres,,
1688,National/Divers - in/Résultats du CE 1792.csv,Imports,116,Poil de chèvre non filé,Etats Unis,418.47,quintaux,,poil de chèvre non filé,1792,kg,48.949999,poil de chèvre non filéquintaux,,
456,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Poil de lièvre et lapin,Europe,6846,livres,,poil de lapin et de lièvre,1792,kg,.48949999,poil de lapin et de lièvrelivres,,
1211,National/Divers - in/Résultats du CE 1792.csv,Imports,91,Poil de lièvres et de lapins,Allemagne et Pologne,38.39,quintaux,,poil de lapin et de lièvre,1792,kg,48.949999,poil de lapin et de lièvrequintaux,,
481,National/Divers - in/Détail des I et X_1792.csv,Exports,36,Poil de porc et sanglier,Europe,61002,livres,,poil de porc et poil de sanglier,1792,kg,.48949999,poil de porc et poil de sanglierlivres,,
457,National/Divers - in/Détail des I et X_1792.csv,Imports,35,Poil de porc et sanglier,Europe,63653,livres,,poil de porc et poil de sanglier,1792,kg,.48949999,poil de porc et poil de sanglierlivres,,
1212,National/Divers - in/Résultats du CE 1792.csv,Imports,91,Poil de porcs et de angliers,Allemagne et Pologne,88.97,quintaux,,poil de porc et poil de sanglier,1792,kg,48.949999,poil de porc et poil de sanglierquintaux,,
783,National/Divers - in/Résultats du CE 1792.csv,Exports,74,Poil de sanglier,Angleterre y compris l'Ecosse et l'Irlande,461.46,quintaux,,poil de sanglier,1792,kg,48.949999,poil de sanglierquintaux,,
729,National/Divers - in/Détail des I et X_1792.csv,Exports,45,Marchandises provenantes du commerce français dans l'Inde : Poivre,Europe,149789,livres,,poivre des Indes,1792,kg,.48949999,poivre des Indeslivres,,
784,National/Divers - in/Résultats du CE 1792.csv,Exports,74,Poivre,Angleterre y compris l'Ecosse et l'Irlande,208.6,quintaux,,poivre,1792,kg,48.949999,poivrequintaux,,
114,National/Divers - in/Résultats du CE 1792.csv,Exports,42,Poivre,Espagne,61.42,quintaux,,poivre,1792,kg,48.949999,poivrequintaux,,
332,National/Divers - in/Résultats du CE 1792.csv,Exports,54,Poivre,France,203.48,quintaux,,poivre,1792,kg,48.949999,poivrequintaux,,
929,National/Divers - in/Résultats du CE 1792.csv,Exports,79,Poivre,République de Hollande,17.82,quintaux,,poivre,1792,kg,48.949999,poivrequintaux,,
270,National/Divers - in/Résultats du CE 1792.csv,Exports,51,Poivre,Etats du Roi de Sardaigne,134.23,quintaux,,poivre,1792,kg,48.949999,poivrequintaux,,
515,National/Divers - in/Résultats du CE 1792.csv,Exports,61,Poivre,Milanez et Toscane,162.1,quintaux,,poivre,1792,kg,48.949999,poivrequintaux,,
387,National/Divers - in/Résultats du CE 1792.csv,Exports,56,Poivre,République de Gênes,500,quintaux,,poivre,1792,kg,48.949999,poivrequintaux,,
607,National/Divers - in/Résultats du CE 1792.csv,Exports,66,Poivre,Royaume de Naples et de Sicile et Duché de Parmes,79.25,quintaux,,poivre,1792,kg,48.949999,poivrequintaux,,
