numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,pays,marchandises,value
312,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,"Brai, goudron et résine",3480
313,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Bois divers,7625
314,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Cires jaune et blanche,36312
315,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Cuirs apprêtés,57390
316,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Graines de trèfle,4085
317,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Graines diverses,4500
318,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Huile de graine,1098
319,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Tabacs,51583
320,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Articles réunis,84664
321,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Cochenille,15600
322,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Garance,25000
323,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Verdet,107115
324,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Drogues réunies,8935
325,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Eaux-de-vie,183491
326,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Vins divers,128213
327,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Vins de Bordeaux,134770
328,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Huile d'olive,11209
329,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Chairs salées,1312
330,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Fromages,435
331,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Fruits divers,33675
332,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Poissons de toute sorte,254
333,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Provisions de bouche réunies,996
334,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Vinaigre,9040
335,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Cires jaune et blanche,1155
336,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Tabacs,2088
337,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Verdet,11390
338,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Drogues réunies,300
339,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Eaux-de-vie,193260
340,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Vins divers,216693
341,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Vins de liqueurs,8856
342,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Fromages,2472
343,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Fruits divers,33675
344,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Poissons de toute sorte,1325
345,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Miel,3250
346,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Provisions de bouche réunies,855
347,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Café,7125
348,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Epiceries,340
349,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Girofle,8000
350,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Fil,2970
351,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Laine,17820
352,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Bois divers,7760
353,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Cires jaune et blanche,14250
354,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Tabacs,26374
355,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Indigo,2210
356,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Rocou,5600
357,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Verdet,2500
358,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Drogues réunies,3415
359,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Eaux-de-vie,8820
360,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Vins divers,25412
361,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Huile d'olive,280
362,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Chairs salées,31696
363,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Fromages,3300
364,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Fruits divers,3556
365,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Provisions de bouche réunies,600
366,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Liqueurs,2757
367,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Sirops,1050
368,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Café,28132
369,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Sucre,3275
370,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Epiceries,7800
371,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Cannelle,876
372,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Girofle,8000
373,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Coton,480
374,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Fil,2010
375,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Bois divers,3591
376,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Cuirs apprêtés,202
377,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Tabacs,576
378,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Articles réunis,3636
379,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Alun,3942
380,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Cochenille,10992
381,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Verdet,685
382,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Naples,Provisions de bouche réunies,144
383,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Naples,Epiceries,1400
384,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Eaux-de-vie,8624
385,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Vins divers,72948
386,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Huile d'olive,187502
387,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",155915
388,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Chairs salées,4970
389,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Fromages,393784
390,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Légumes,423
391,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Fruits divers,10036
392,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Poissons de toute sorte,4137
393,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Miel,5775
394,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Sel,6440
395,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Provisions de bouche réunies,6860
396,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Beurre,48471
397,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Liqueurs,1016
398,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Sirops,200
399,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Cacao,250
400,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Café,840
401,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Sucre,1935
402,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Epiceries,3925
403,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Fil,3446
404,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Laine,1250
405,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Bois divers,550
406,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Cires jaune et blanche,10722
407,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Cuirs apprêtés,124176
408,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Huile de graine,106
409,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Tabacs,1537
410,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Articles réunis,710
411,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Garance,1400
412,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Indigo,240
413,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Rocou,200
414,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Verdet,300
415,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Drogues réunies,741
416,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Eaux-de-vie,793
417,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Fruits divers,725
418,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Provisions de bouche réunies,125
419,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Thé,6487
420,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Bois divers,1600
421,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Articles réunis,3112
422,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Alun,3480
423,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Rocou,7400
424,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Verdet,3000
425,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire de Russie,Vins divers,288
426,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Eaux-de-vie,5740
427,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Vins de Bordeaux,300
428,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Farine,3022
429,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Provisions de bouche réunies,135
430,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Beurre,41524
431,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Liqueurs,500
432,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Bois divers,2541
433,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Cires jaune et blanche,800
434,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Cuirs apprêtés,148446
435,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Tabacs,7796
436,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats de Rome,Eaux-de-vie,422
437,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats de Rome,Liqueurs,1280
438,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats de Rome,Sirops,955
439,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Blé,1200
440,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Fruits divers,63933
441,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Provisions de bouche réunies,9632
442,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Laine,32272
443,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Huile de graine,159331
444,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Articles réunis,19560
445,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Eaux-de-vie,674789
446,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Vins divers,5648691
447,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Vins de liqueurs,5616
448,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Huile d'olive,30392
449,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",1280
450,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Blé,163200
451,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Farine,30380
452,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Chairs salées,2432
453,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Fromages,146635
454,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Légumes,1394
455,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Fruits divers,126519
456,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Poissons de toute sorte,9476
457,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Miel,15686
458,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Provisions de bouche réunies,10844
459,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Chocolat,162
460,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Liqueurs,54563
461,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Sirops,56640
462,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Thé,24700
463,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Cacao,20568
464,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Café,1201262
