numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,pays,marchandises,value
2076,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Ouvrages de tabletterie,116500
2077,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,"Ouvrages en terre cuite, briques, tuiles, carreaux, pipes",1633200
2078,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Papiers à écrire,27000
2079,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Papiers peints,212000
2080,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Parasols et parapluies,41100
2081,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Parfumerie diverse,141900
2082,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Parfumerie eaux de senteur,20300
2083,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Parfumerie huiles et essences,126500
2084,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Peaux brutes et apprêtées,182200
2085,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Peaux pelleteries ouvrées,14600
2086,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Pierres à fusils,12500
2087,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,"Pierres en grès taillés, meules",17300
2088,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Plumes d'autruche et autres de parure,14500
2089,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Plumes à écrire et à lit,9800
2090,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Porcelaine,540600
2091,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Quincaillerie diverse,37300
2092,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Quincaillerie clous de fer,3700
2093,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Quincaillerie cardes à carder,60600
2094,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Quincaillerie fil de fer,52700
2095,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Savons,301300
2096,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,"Verrerie, cristaux",42900
2097,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Verrerie ordinaire,132900
2098,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,"Verrerie bouteilles pleines, vides, et dames-jeannes",61500
2099,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Voitures,5800
2100,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Royaume des Pays-Bas et ses colonies,Articles réunis,33600
2101,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Amidon,5500
2102,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Argenterie et orfévrerie en vermeil,90600
2103,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Armes,3400
2104,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Bijouterie en perles et pierres fines montées et non montées,1162400
2105,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Bouchons de liège,78900
2106,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Bougie,3900
2107,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Caractères d'imprimerie,9800
2108,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Carton ouvré et en feuilles,44100
2109,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Chandelle,33200
2110,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Cordages de chanvre,7400
2111,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Faïence,68000
2112,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Faïence poterie de grès et de terre,41500
2113,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Glaces et miroirs,12200
2114,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,"Habillemens, lingerie et effets militaires",162500
2115,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Horlogerie,300900
2116,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Instrumens pour les sciences et les arts,26900
2117,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Instrumens de musique,33800
2118,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Librairie,258600
2119,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Mercerie commune,236800
2120,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Mercerie Bimbeloterie,18000
2121,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Mercerie fine,299400
2122,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Meubles,88700
2123,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,"Objets d'arts, histoire naturelle, peinture et gravure",167400
2124,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Ouvrages de boissellerie,12000
2125,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,"Ouvrages de vannerie, de bois et d'osier",2800
2126,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Ouvrages de coutellerie,15600
2127,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Ouvrages de cuir et cordonnerie,103900
2128,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Ouvrages en harnois et sellerie,10200
2129,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,"Ouvrages en cuivre doré, argenté, plaqué",952100
2130,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Ouvrages de modes,538400
2131,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Ouvrages de modes fleurs artificielles,137400
2132,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Ouvrages de passementerie ordinaire,25300
2133,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Ouvrages de peaux gants,354700
2134,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Ouvrages de sparterie en tissus divers,11500
2135,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Ouvrages de tabletterie,283000
2136,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,"Ouvrages en terre cuite, briques, tuiles, carreaux, pipes",1800
2137,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Papiers à écrire,289300
2138,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Papiers peints,296900
2139,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Parasols et parapluies,34900
2140,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Parfumerie diverse,170200
2141,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Parfumerie eaux de senteur,13600
2142,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Parfumerie huiles et essences,205400
2143,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Peaux brutes et apprêtées,53800
2144,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Peaux pelleteries ouvrées,271800
2145,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Pierres à fusils,33000
2146,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,"Pierres en grès taillés, meules",700
2147,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Plumes d'autruche et autres de parure,142900
2148,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Plumes à écrire et à lit,4300
2149,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Porcelaine,1442700
2150,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Quincaillerie diverse,16900
2151,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Quincaillerie clous de fer,10700
2152,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Quincaillerie fil de fer,19800
2153,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Savons,38300
2154,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,"Verrerie, cristaux",37400
2155,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Verrerie ordinaire,142100
2156,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,"Verrerie bouteilles pleines, vides, et dames-jeannes",91500
2157,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Voitures,11100
2158,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Etats de l'Allemagne,Articles réunis,10200
2159,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Amidon,33600
2160,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Argenterie et orfévrerie en vermeil,46300
2161,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Armes,20100
2162,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Bijouterie en perles et pierres fines montées et non montées,462500
2163,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Bouchons de liège,39500
2164,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Bougie,77400
2165,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Caractères d'imprimerie,14400
2166,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Carton ouvré et en feuilles,4500
2167,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Chandelle,209200
2168,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Cordages de chanvre,21100
2169,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Faïence,13300
2170,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Faïence poterie de grès et de terre,16400
2171,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Glaces et miroirs,20800
2172,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,"Habillemens, lingerie et effets militaires",218000
2173,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Horlogerie,250200
2174,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Instrumens pour les sciences et les arts,30500
2175,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Instrumens de musique,20300
2176,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Librairie,138300
2177,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Mercerie commune,314600
2178,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Mercerie Bimbeloterie,10200
2179,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Mercerie fine,63200
2180,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Meubles,62000
2181,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,"Objets d'arts, histoire naturelle, peinture et gravure",53100
2182,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages de bois simple et doré,3300
2183,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages de boissellerie,5800
2184,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,"Ouvrages de vannerie, de bois et d'osier",22300
2185,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages de coutellerie,49100
2186,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages de cuir et cordonnerie,2400
2187,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages en harnois et sellerie,11100
2188,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,"Ouvrages en cuivre doré, argenté, plaqué",155200
2189,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages de modes,71800
2190,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages de modes fleurs artificielles,10800
2191,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages de passementerie ordinaire,23600
2192,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages de peaux diverses,38700
2193,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages de peaux gants,67800
2194,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages de sparterie en tissus divers,1200
2195,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Ouvrages de tabletterie,30400
2196,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,"Ouvrages en terre cuite, briques, tuiles, carreaux, pipes",2400
2197,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Papiers à écrire,37000
2198,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Papiers peints,82800
2199,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Parasols et parapluies,62800
2200,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Parfumerie diverse,20400
2201,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Parfumerie eaux de senteur,46600
2202,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Parfumerie huiles et essences,21600
2203,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Peaux brutes et apprêtées,126300
2204,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Peaux pelleteries ouvrées,74300
2205,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Exportations,Suisse,Pierres à fusils,17400
