numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
3649,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabac ; de la ferme,Levant,35,1256541.6,8983,,,0
3650,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabac ; de la ferme,Nord,72,1256541.6,8983,,,0
3651,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabac ; en feuilles,Espagne,160240.5,1256541.6,989204.125,,,0
3652,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabac ; en feuilles,Flandre,12036.3,1256541.6,989204.125,,,0
3653,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabac ; en feuilles,Hollande,558420.9,1256541.6,989204.125,,,0
3654,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabac ; en feuilles,Nord,258506.4,1256541.6,989204.125,,,0
3655,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabac ; à fumer,Hollande,32,1256541.6,,,,0
3656,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabac ; des prises,Espagne,61777.5,1256541.6,258322.5,,,0
3657,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabac ; des prises,Hollande,196545,1256541.6,258322.5,,,0
3658,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; d'argent,Flandre,88,44039.5,118,,,0
3659,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; d'argent,Hollande,30,44039.5,118,,,0
3660,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de bois,Espagne,660,44039.5,1128,,,0
3661,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de bois,Naples,450,44039.5,1128,,,0
3662,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de bois,Savoye,18,44039.5,1128,,,0
3663,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de carton,Allemagne,199,44039.5,31903,,,0
3664,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de carton,Angleterre,120,44039.5,31903,,,0
3665,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de carton,Danemark,416,44039.5,31903,,,0
3666,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de carton,Flandre,21470,44039.5,31903,,,0
3667,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de carton,Hollande,1320,44039.5,31903,,,0
3668,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de carton,Nord,630,44039.5,31903,,,0
3669,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de carton,Portugal,4428,44039.5,31903,,,0
3670,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de carton,Savoye,120,44039.5,31903,,,0
3671,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de carton,Suisse,3200,44039.5,31903,,,0
3672,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de corne,Allemagne,960,44039.5,4855,,,0
3673,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de corne,Flandre,440,44039.5,4855,,,0
3674,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de corne,Hollande,3335,44039.5,4855,,,0
3675,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,124,Tabatieres ; de corne,Nord,120,44039.5,4855,,,0
3676,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tabatieres ; d'ecaille,Allemagne,31.5,44039.5,1743.5,,,0
3677,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tabatieres ; d'ecaille,Flandre,1300,44039.5,1743.5,,,0
3678,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tabatieres ; d'ecaille,Hollande,152,44039.5,1743.5,,,0
3679,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tabatieres ; d'ecaille,Portugal,260,44039.5,1743.5,,,0
3680,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tabatieres ; enrichies,Espagne,4030,44039.5,4260,,,0
3681,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tabatieres ; enrichies,Hollande,230,44039.5,4260,,,0
3682,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tabatieres ; de fer blanc,Allemagne,12,44039.5,32,,,0
3683,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tabatieres ; de fer blanc,Hollande,20,44039.5,32,,,0
3684,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tableaux,Allemagne,300,1510,,,,0
3685,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tableaux,Flandre,440,1510,,,,0
3686,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tableaux,Hollande,146,1510,,,,0
3687,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tableaux,Genes,600,1510,,,,0
3688,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tableaux,Nord,24,1510,,,,0
3689,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Taffia,Danemark,60,21963,,,,0
3690,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Taffia,Espagne,1325,21963,,,,0
3691,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Taffia,Hollande,20578,21963,,,,0
3692,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tamarin,Geneve,542.5,812.5,,,,0
3693,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tamarin,Savoye,270,812.5,,,,0
3694,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tamis,Espagne,36,0,,,,0
3695,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapis,Hollande,612,5972,,,,0
3696,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapis,Italie,5360,5972,,,,0
3697,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; d'Aubusson,Allemagne,20825,161446,39680,,,0
3698,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; d'Aubusson,Savoye,1000,161446,39680,,,0
3699,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; d'Aubusson,Suisse,17855,161446,39680,,,0
3700,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; d'Auvergne,Allemagne,2752,161446,25987,,,0
3701,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; d'Auvergne,Espagne,12350,161446,25987,,,0
3702,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; d'Auvergne,Geneve,2735,161446,25987,,,0
3703,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; d'Auvergne,Genes,3150,161446,25987,,,0
3704,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; d'Auvergne,Portugal,5000,161446,25987,,,0
3705,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; de bergame,Espagne,372,161446,,,,0
3706,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; commune,Geneve,255,161446,7200,,,0
3707,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; commune,Isles,800,161446,7200,,,0
3708,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,125,Tapisserie ; commune,Italie,6145,161446,7200,,,0
3709,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tapisserie ; des Gobelins,Allemagne,26480,161446,47730,,,0
3710,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tapisserie ; des Gobelins,Russie,21250,161446,47730,,,0
3711,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tapisserie ; de laine et fil,Allemagne,440,161446,,,,0
3712,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tapisserie ; de Rouen,Allemagne,1924.5,161446,39701,,,0
3713,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tapisserie ; de Rouen,Espagne,4510,161446,39701,,,0
3714,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tapisserie ; de Rouen,Geneve,1570,161446,39701,,,0
3715,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tapisserie ; de Rouen,Portugal,30744,161446,39701,,,0
3716,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tapisserie ; de Rouen,Suisse,952.5,161446,39701,,,0
3717,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tapisserie ; verdure,Flandre,336,161446,,,,0
3718,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tartre,Espagne,692,60604.6,,,,0
3719,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tartre,Hollande,15412.6,60604.6,,,,0
3720,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tartre,Italie,23437,60604.6,,,,0
3721,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tartre,Naples,388,60604.6,,,,0
3722,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tartre,Genes,1368,60604.6,,,,0
3723,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tartre,Levant,5159,60604.6,,,,0
3724,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tartre,Nord,8602,60604.6,,,,0
3725,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tartre,Savoye,1466,60604.6,,,,0
3726,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tartre,Suede,4080,60604.6,,,,0
3727,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tentes,Flandre,18900,0,,,,0
3728,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Tercq,Allemagne,66,0,,,,0
3729,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Terebenthine,Allemagne,30,81074.10000000001,,,,0
3730,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Terebenthine,Espagne,220,81074.10000000001,,,,0
3731,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Terebenthine,Flandre,70,81074.10000000001,,,,0
3732,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Terebenthine,Hollande,79714.10000000001,81074.10000000001,,,,0
3733,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Terebenthine,Italie,80,81074.10000000001,,,,0
3734,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Terebenthine,Nord,960,81074.10000000001,,,,0
3735,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,126,Terra merita,Naples,3690,0,,,,0
3736,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Terre ; à fayance,Flandre,48,3222.9,,,,0
3737,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Terre ; à foulon,Savoye,49,3222.9,,,,0
3738,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Terre ; grasse,Allemagne,444,3222.9,534,,,0
3739,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Terre ; grasse,Savoye,90,3222.9,534,,,0
3740,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Terre ; d'ombre,Geneve,302.4,3222.9,,,,0
3741,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Terre ; de plomb,Naples,170,3222.9,,,,0
3742,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Terre ; à pottier,Geneve,12.5,3222.9,1970.80004883,,,0
3743,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Terre ; à pottier,Hollande,1064.3,3222.9,1970.80004883,,,0
3744,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Terre ; à pottier,Nord,526.5,3222.9,1970.80004883,,,0
3745,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Terre ; à pottier,Suede,367.5,3222.9,1970.80004883,,,0
3746,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Terre ; de rocou,Flandre,148.8,3222.9,,,,0
3747,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Thé,Angleterre,109320,259399.5,,,,0
3748,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Thé,Espagne,1362,259399.5,,,,0
3749,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,127,Thé,Flandre,100470,259399.5,,,,0
