numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,remarks,doubleaccounts
50,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,4,Amandes,Portugal,10666.3,130321.6,,,0,,0
51,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,4,Amandes,Savoye,4,130321.6,,,0,,0
52,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Ambre ; carabé,Hollande,9222.5,9382.5,,,0,,0
53,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Ambre ; gris,Hollande,160,9382.5,,,0,,0
54,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Amidon,Allemagne,988,17436,,,0,,0
55,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Amidon,Espagne,1359,17436,,,0,,0
56,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Amidon,Flandre,1188,17436,,,0,,0
57,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Amidon,Hollande,12123,17436,,,0,,0
58,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Amidon,Italie,38,17436,,,0,,0
59,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Amidon,Nord,1642,17436,,,0,,0
60,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Amidon,Savoye,98,17436,,,0,,0
61,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Anchois,Espagne,50711.1,84914.5,,,0,,0
62,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Anchois,Flandre,15,84914.5,,,0,,0
63,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Anchois,Hollande,103.5,84914.5,,,0,,0
64,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Anchois,Italie,1422.5,84914.5,,,0,,0
65,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Anchois,Nord,31.5,84914.5,,,0,,0
66,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Anchois,Savoye,32631,84914.5,,,0,,0
67,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Ancres de fer,Angleterre,80,67104.39999999999,,,0,,0
68,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Ancres de fer,Danemark,104,67104.39999999999,,,0,,0
69,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Ancres de fer,Espagne,22031.4,67104.39999999999,,,0,,0
70,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Ancres de fer,Hollande,43041.4,67104.39999999999,,,0,,0
71,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Ancres de fer,Italie,1000,67104.39999999999,,,0,,0
72,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Ancres de fer,Suede,847.7,67104.39999999999,,,0,,0
73,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Angelique,Hollande,33,0,,,0,,0
74,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Anguilles,Isles,20,0,,,0,,0
75,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Anis,Espagne,26188.5,30359.2,,,0,,0
76,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Anis,Flandre,189.2,30359.2,,,0,,0
77,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Anis,Italie,818.5,30359.2,,,0,,0
78,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,5,Anis,Levant,3163,30359.2,,,0,,0
79,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Anspects,Danemark,374.6,3131.6,,,0,,0
80,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Anspects,Russie,2538,3131.6,,,0,,0
81,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Anspects,Suede,219,3131.6,,,0,,0
82,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Antimoine,Hollande,13586.7,14258.7,,,0,,0
83,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Antimoine,Italie,672,14258.7,,,0,,0
84,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Arbres à planter,Espagne,9000,9015,,,0,,0
85,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Arbres à planter,Geneve,15,9015,,,0,,0
86,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Arcenic,Hollande,4524.5,8478.6,,,0,,0
87,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Arcenic,Nord,3954.1,8478.6,,,0,,0
88,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Ardoises,Allemagne,30792.5,35377.5,,,0,,0
89,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Ardoises,Flandre,3175,35377.5,,,0,,0
90,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Ardoises,Savoye,1410,35377.5,,,0,,0
91,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Argent faux,Nord,1608.8,0,,,0,,0
92,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Argent vif,Hollande,26423.5,112943.5,,,0,,0
93,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Argent vif,Italie,86520,112943.5,,,0,,0
94,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Argenterie ; diverse,Allemagne,36,40748,40736,,0,,0
95,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Argenterie ; diverse,Flandre,556,40748,40736,,0,,0
96,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Argenterie ; diverse,Savoye,40144,40748,40736,,0,,0
97,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Argenterie ; boucles,Suisse,12,40748,,,0,,0
98,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,6,Aristoloche,Savoye,312,0,,,0,,0
99,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Armes ; blanches ; diverses,Allemagne,56747.8,218979.8,57197.8007812,,0,,0
100,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Armes ; blanches ; sabres,Allemagne,450,218979.8,57197.8007812,,0,,0
101,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Armes ; à feu ; diverses,Allemagne,156165,218979.8,156325,161782,0,,0
102,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Armes ; à feu ; diverses,Angleterre,160,218979.8,156325,161782,0,,0
103,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Armes ; à feu ; fusils,Espagne,3072,218979.8,5322,161782,0,,0
104,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Armes ; à feu ; fusils,Italie,2250,218979.8,5322,161782,0,,0
105,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Armes ; à feu ; pistolets,Allemagne,15,218979.8,135,161782,0,,0
106,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Armes ; à feu ; pistolets,Espagne,120,218979.8,135,161782,0,,0
107,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Arquifou,Espagne,83221.10000000001,100610.9,,,0,,0
108,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Arquifou,Hollande,1272,100610.9,,,0,,0
109,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Arquifou,Italie,13200,100610.9,,,0,,0
110,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Arquifou,Savoye,2917.8,100610.9,,,0,,0
111,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Asnes,Espagne,100,1960,,,0,,0
112,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Asnes,Savoye,1860,1960,,,0,,0
113,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Asperges,Savoye,10,0,,,0,,0
114,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Assafetida,Allemagne,100,512,,,0,,0
115,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Assafetida,Hollande,112,512,,,0,,0
116,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Assafetida,Levant,300,512,,,0,,0
117,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Attelles de collier,Allemagne,2820,0,,,0,,0
118,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Avelines,Allemagne,60,0,,,0,,0
119,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Auf,Espagne,625,0,,,0,,0
120,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Avirons,Allemagne,180,13960,,,0,,0
121,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Avirons,Danemark,2866.5,13960,,,0,,0
122,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,7,Avirons,Espagne,5619,13960,,,0,,0
123,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Avirons,Hollande,1200,13960,,,0,,0
124,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Avirons,Italie,3902,13960,,,0,,0
125,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Avirons,Suede,192.5,13960,,,0,,0
126,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Avoine,Allemagne,5.3,0,,,0,,0
127,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Azur,Allemagne,3552.5,218247.7,,,0,,0
128,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Azur,Flandre,8606,218247.7,,,0,,0
129,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Azur,Hollande,139950.2,218247.7,,,0,,0
130,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Azur,Italie,400,218247.7,,,0,,0
131,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Azur,Nord,65319,218247.7,,,0,,0
132,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Azur,Suisse,420,218247.7,,,0,,0
133,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Babouches,Geneve,5,0,,,0,,0
134,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Balais ; de bois,Allemagne,71,28907.2,,,0,,0
135,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Balais ; de brayere,Espagne,208,28907.2,5230.39990234,,0,,0
136,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Balais ; de brayere,Flandre,5022.4,28907.2,5230.39990234,,0,,0
137,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Balais ; de crin,Hollande,15,28907.2,,,0,,0
138,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Balais ; de jongs,Savoye,15,28907.2,,,0,,0
139,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Balais ; de palmes,Espagne,20273.2,28907.2,23572.8007812,,0,,0
140,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Balais ; de palmes,Italie,2285.6,28907.2,23572.8007812,,0,,0
141,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Balais ; de palmes,Levant,900,28907.2,23572.8007812,,0,,0
142,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Balais ; de palmes,Savoye,114,28907.2,23572.8007812,,0,,0
143,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Balais ; de ris,Savoye,3,28907.2,,,0,,0
144,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Baleine ; coupée,Flandre,2750.3,1305465.4,853244.1875,,0,,0
145,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Baleine ; coupée,Hollande,834873.9,1305465.4,853244.1875,,0,,0
146,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Baleine ; coupée,Nord,300,1305465.4,853244.1875,,0,,0
147,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,8,Baleine ; coupée,Portugal,15320,1305465.4,853244.1875,,0,,0
148,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,9,Baleine ; en fanon,Hollande,254672.5,1305465.4,452221.3125,,0,,0
149,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,9,Baleine ; en fanon,Isles,9000,1305465.4,452221.3125,,0,,0
150,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,9,Baleine ; en fanon,Nord,69923.8,1305465.4,452221.3125,,0,,0
151,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,9,Baleine ; en fanon,Portugal,118625,1305465.4,452221.3125,,0,,0
152,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,9,Barbes de baleine,Isles,2000,0,,,0,,0
153,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,9,Barils de vindes,Danemark,18,357,,,0,,0
154,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,9,Barils de vindes,Savoye,321,357,,,0,,0
155,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,9,Barils de vindes,Suede,18,357,,,0,,0
