Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantités,Leur Valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Total,Remarks
Annick Davis,Montbret 849,1772,80,Toile ; des Indes,Nord,46 136,355 185,3 332 682,,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; des Indes,Suède,128,4 096,3 332 682,,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; des Indes,Indes,117 470,1 882 458,3 332 682,,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; de Levant,Levant,285 197,2 418 183,,,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; de lin ; blanche,Espagne,4 065,20 325,460 107,462 957,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; de lin ; blanche,Flandre,16 554,69 762,460 107,462 957,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; de lin ; blanche,Hollande,11 925,59 625,460 107,462 957,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; de lin ; blanche,Italie,6 154,30 770,460 107,462 957,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; de lin ; blanche,Naples,3 400,17 000,460 107,462 957,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; de lin ; blanche,Genes,18 000,90 000,460 107,462 957,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; de lin ; blanche,Levant,490,2 450,460 107,462 957,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; de lin ; blanche,Nord,11 280,56 400,460 107,462 957,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; de lin ; blanche,Russie,530,2 650,460 107,462 957,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; de lin ; blanche,Savoye,22 225,111 125,460 107,462 957,16 539 227,
Annick Davis,Montbret 849,1772,81,Toile ; de lin ; d'Hollande,Hollande,19,2 850,,462 957,16 539 227,
Annick Davis,Montbret 849,1772,81,Toile ; linge de table,Flandre,4 662,2 927,,,16 539 227,
Annick Davis,Montbret 849,1772,81,Toile ; de menage,Flandre,400,16 000,351 465,,16 539 227,
Annick Davis,Montbret 849,1772,81,Toile ; de menage,Nord,752,,351 465,,16 539 227,Two quantities given for Nord
Annick Davis,Montbret 849,1772,81,Toile ; de menage,Nord,91 550,335 465,351 465,,16 539 227,Two quantities given for Nord
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Espagne,3 005,18 030,864 158,,16 539 227,
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Flandre,1 365,5 522,864 158,,16 539 227,
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Hollande,3 529,,864 158,,16 539 227,Two quantities given for Hollande
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Hollande,20 670,278 472,864 158,,16 539 227,Two quantities given for Hollande
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Levant,12 604,151 256,864 158,,16 539 227,
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Genes,200,1 000,864 158,,16 539 227,
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Nord,3 039,,864 158,,16 539 227,Two quantities given for Nord
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Nord,4 125,109 942,864 158,,16 539 227,Two quantities given for Nord
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Savoye,420,,864 158,,16 539 227,Two quantities given for Savoye
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Savoye,28 435,65 770,864 158,,16 539 227,Two quantities given for Savoye
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Suisse,16 797,58 791,864 158,,16 539 227,
Annick Davis,Montbret 849,1772,82,Toile ; peinte,Indes,7 015,175 375,864 158,,16 539 227,
Annick Davis,Montbret 849,1772,82,Toile ; de Suisse,Suisse,549 836,1 786 967,,,16 539 227,
Annick Davis,Montbret 849,1772,82,Toile ; teinte,Nord,2 000,6 000,,,16 539 227,
Annick Davis,Montbret 849,1772,82,Toile ; à voile,Hollande,6 081,28 120,146 288,,16 539 227,
Annick Davis,Montbret 849,1772,82,Toile ; à voile,Levant,334 160,33 416,146 288,,16 539 227,
Annick Davis,Montbret 849,1772,82,Toile ; à voile,Russie,423,84 752,146 288,,16 539 227,
Annick Davis,Montbret 849,1772,82,Tours à filer,Allemagne,920,,,,3 680,
Annick Davis,Montbret 849,1772,82,Tournesol,Flandre,22 827,10 256,,,22 898,
Annick Davis,Montbret 849,1772,82,Tournesol,Hollande,17 777,12 642,,,22 898,
Annick Davis,Montbret 849,1772,83,Tuiles,Allemagne,112 525,2 515,,,10 115,
Annick Davis,Montbret 849,1772,83,Tuiles,Flandre,76 075,7 600,,,10 115,
Annick Davis,Montbret 849,1772,83,Vaches,Allemagne,594,30 998,,,185 911,
Annick Davis,Montbret 849,1772,83,Vaches,Flandre,278,40 050,,,185 911,
Annick Davis,Montbret 849,1772,83,Vaches,Genève,46,3 680,,,185 911,
Annick Davis,Montbret 849,1772,83,Vaches,Savoye,1 390,101 660,,,185 911,
Annick Davis,Montbret 849,1772,83,Vaches,Suisse,223,9 523,,,185 911,
Annick Davis,Montbret 849,1772,83,Vanille,Hollande,65,2 620,,,22 120,
Annick Davis,Montbret 849,1772,83,Vanille,Genes,140,7 000,,,22 120,
Annick Davis,Montbret 849,1772,83,Vanille,Levant,250,12 500,,,22 120,
Annick Davis,Montbret 849,1772,83,Veaux,Savoye,309,,,,4 635,
Annick Davis,Montbret 849,1772,83,Verdet,Hollande,3 932,,,,5 853,
Annick Davis,Montbret 849,1772,83,Vermichel,Italie,16 694,3 857,,,124 149,
Annick Davis,Montbret 849,1772,83,Vermichel,Naples,61 225,12 245,,,124 149,
Annick Davis,Montbret 849,1772,83,Vermichel,Genes,104 667,31 400,,,124 149,
Annick Davis,Montbret 849,1772,83,Vermichel,Savoye,191 618,76 647,,,124 149,
Annick Davis,Montbret 849,1772,83,Vermillon,Espagne,28 160,140 800,,,348 223,
Annick Davis,Montbret 849,1772,83,Vermillon,Hollande,35 083,153 743,,,348 223,
Annick Davis,Montbret 849,1772,83,Vermillon,Italie,2 150,10 750,,,348 223,
Annick Davis,Montbret 849,1772,83,Vermillon,Levant,5 394,26 970,,,348 223,
Annick Davis,Montbret 849,1772,83,Vermillon,Portugal,3 192,15 960,,,348 223,
Annick Davis,Montbret 849,1772,83,Vernis,Hollande,950,,,,2 850,
Annick Davis,Montbret 849,1772,84,Verres ; assortis,Allemagne,48 151,47 795,,,299 950,
Annick Davis,Montbret 849,1772,84,Verres ; blancs,Allemagne,25 588,35 467,,,299 950,
Annick Davis,Montbret 849,1772,84,Verres ;  de Boheme,Allemagne,89 747,141 941,,,299 950,
Annick Davis,Montbret 849,1772,84,Verres ; communs,Allemagne,51,2 545,4 204,,299 950,
Annick Davis,Montbret 849,1772,84,Verres ; communs,Nord,2 074,1 659,4 204,,299 950,
Annick Davis,Montbret 849,1772,84,Verres ; de cristal,Flandre,625,1 250,,,299 950,
Annick Davis,Montbret 849,1772,84,Verres ; de montres,Angleterre,395,1 185,,,299 950,
Annick Davis,Montbret 849,1772,84,Verres ; en tables,Allemagne,12 723,50 892,,,299 950,
Annick Davis,Montbret 849,1772,84,Verres ; à vitres,Allemagne,34 432,17 216,,,299 950,
Annick Davis,Montbret 849,1772,84,Vin ; de Barrois,Allemagne,234,34 190,,,,
Annick Davis,Montbret 849,1772,85,Vin ; de Chipres,Levant,80,5 600,,,,
Annick Davis,Montbret 849,1772,86,Vin ; d'Espagne,Espagne,2 028,,304 552,491 128,,Two quantities given for Espagne
Annick Davis,Montbret 849,1772,86,Vin ; d'Espagne,Espagne,713,301 939,304 552,491 128,,Two quantities given for Espagne
Annick Davis,Montbret 849,1772,86,Vin ; d'Espagne,Flandre,1 742,2 613,304 552,491 128,,
Annick Davis,Montbret 849,1772,86,Vin ; de Malaga,Espagne,2 620,,,491 128,,Two quantities given for Espagne
Annick Davis,Montbret 849,1772,86,Vin ; de Malaga,Espagne,9 684,182 256,186 576,491 128,,Two quantities given for Espagne
Annick Davis,Montbret 849,1772,86,Vin ; de Malaga,Italie,22,1 320,186 576,491 128,,
Annick Davis,Montbret 849,1772,86,Vin ; de Malaga,Levant,20,1 200,186 576,491 128,,
Annick Davis,Montbret 849,1772,86,Vin ; de Malaga,Portugal,30,1 800,186 576,491 128,,
Annick Davis,Montbret 849,1772,86,Vin ; d'Hongrie,Allemagne,800,2 400,,,,
Annick Davis,Montbret 849,1772,86,Vin ; de liqueur,Angleterre,620,1 240,207 568,,,
Annick Davis,Montbret 849,1772,86,Vin ; de liqueur,Espagne,29,,207 568,,,Two quantities given for Espagne
Annick Davis,Montbret 849,1772,86,Vin ; de liqueur,Espagne,546,162 684,207 568,,,Two quantities given for Espagne
Annick Davis,Montbret 849,1772,86,Vin ; de liqueur,Flandre,9 638,28 914,207 568,,,
Annick Davis,Montbret 849,1772,86,Vin ; de liqueur,Hollande,1 029,2 058,207 568,,,
Annick Davis,Montbret 849,1772,86,Vin ; de liqueur,Portugal,44,12 672,207 568,,,
Annick Davis,Montbret 849,1772,86,Vin ; muscat,Espagne,36,1 440,15 620,,,
Annick Davis,Montbret 849,1772,86,Vin ; muscat,Italie,61,2 440,15 620,,,
Annick Davis,Montbret 849,1772,86,Vin ; muscat,Naples,105,4 460,15 620,,,
Annick Davis,Montbret 849,1772,86,Vin ; muscat,Genes,57,2 280,15 620,,,
Annick Davis,Montbret 849,1772,86,Vin ; muscat,Portugal,70,2 800,15 620,,,
Annick Davis,Montbret 849,1772,86,Vin ; muscat,Savoye,55,2 200,15 620,,,
Annick Davis,Montbret 849,1772,87,Vin ; ordinaire,Espagne,2 355,235 575,,,1 030 320,
Annick Davis,Montbret 849,1772,87,Vin ; de Portugal,Portugal,151,15 129,,,1 030 320,
Annick Davis,Montbret 849,1772,87,Vin ; du Rhin,Flandre,11,1 575,,,1 030 320,
Annick Davis,Montbret 849,1772,87,Vin ; rouge,Espagne,1 196,21 535,,,1 030 320,
Annick Davis,Montbret 849,1772,87,Vinaigre,Espagne,371,,,,6 690,
Annick Davis,Montbret 849,1772,87,Vitriol,Hollande,4 392,2 267,,,4 147,
Annick Davis,Montbret 849,1772,87,Vitriol,Nord,3 760,1 880,,,4 147,
Annick Davis,Montbret 849,1772,88,Volailles,Savoye,2 337,,,,1 168,
Annick Davis,Montbret 849,1772,88,Zain,Hollande,4 416,,,,3 973,
