Nom opérateur/trice,Cote du document source,Année,N° de page du PDF,Exportations/Importations,Pays d'origine,Familles de marchandises,Nom de la marchandise,Quantités marchandises,Unité de compte/quantités,Prix unitaire,Unité de compte,Prix unitaire / unité de compte Lt,Prix unitaire / unité de compte Sous,Prix unitaire / unité de compte Deniers,Valeur en décimale de Lt,Unité de compte,Total ,Unité de compte,Remarques
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Angleterre,,Mercerie,,,,,"163 989,00",,,163989,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Danemark,,Mercerie,,,,,"2 067,00",10,,"2067,5",,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Espagne,,Mercerie,,,,,"2 562 164,00",,,2562164,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Flandre,,Mercerie,,,,,"938 201,00",,,938201,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Genève,,Mercerie,,,,,"124 148,00",,,124148,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Hollande,,Mercerie,,,,,"289 336,00",,,289336,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Isles,,Mercerie,,,,,"50 059,00",10,,"50059,5",,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Italie,,Mercerie,,,,,"382 953,00",,,382953,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Naples,,Mercerie,,,,,"2 222,00",,,2222,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Savoye,,Mercerie,,,,,"10 941,00",,,10941,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Suisse,,Mercerie,,,,,"7 151,00",,,7151,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Hollande,,Mercure,,,,,"147,00",,,147,,"231,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Savoye,,Mercure,,,,,"84,00",,,84,,"231,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Savoye,,Merluche,,,,,"444,00",,,444,,"444,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Allemagne,,Métal ; de cloche,,,,,"1 620,00",,,1620,,"1735,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Flandre,,Métal ; de cloche,,,,,"115,00",,,115,,"1735,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Allemagne,,Meubles,,,,,"2 416,00",10,,"2416,5",,"10289,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Espagne,,Meubles,,,,,"450,00",,,450,,"10289,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Flandre,,Meubles,,,,,"7 423,00",,,7423,,"10289,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Espagne,,Meules ; à éguiser,,,,,"2 124,00",,,2124,,"2124,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Espagne,,Meules ; à favre,,,,,"1 298,00",,,1298,,"1298,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Espagne,,Meules ; à moulin,,,,,"200,00",,,200,,"1160,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Savoye,,Meules ; à moulin,,,,,"960,00",,,960,,"1160,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Allemagne,,Meules ; à taillandiers,,,,,"258,00",,,258,,"8970,60",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Espagne,,Meules ; à taillandiers,,,,,"1 167,00",12,,"1167,6",,"8970,60",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Importations,Hollande,,Meules ; à taillandiers,,,,,"7 545,00",,,7545,,"8970,60",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Gènes,,Mercerie,,,,,"25 686,00",,,25686,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Levant,,Mercerie,,,,,"124 684,00",,,124684,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Nord,,Mercerie,,,,,"8 713,00",,,8713,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Portugal,,Mercerie,,,,,"126 895,00",,,126895,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Savoye,,Mercerie,,,,,"125 291,00",,,125291,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Suisse,,Mercerie,,,,,"304 732,00",10,,"304732,5",,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Levant,,Mervillons,,,,,"135,00",,,135,,"135,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Genève,,Merluches,,,,,"9,00",,,9,,"16,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Savoye,,Merluches,,,,,"7,00",,,7,,"16,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Flandre,,Métier ; à faire bas,,,,,"420,00",,,420,,"420,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Allemagne,,Meubles,,,,,"7 753,00",10,,"7753,5",,"14903,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Flandre,,Meubles,,,,,"7 150,00",,,7150,,"14903,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Flandre,,Meules ; à éguiser,,,,,"128,00",,,128,,"128,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Allemagne,,Meules ; à moulin,,,,,"9 060,00",,,9060,,"10980,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Espagne,,Meules ; à moulin,,,,,"300,00",,,300,,"10980,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Flandre,,Meules ; à moulin,,,,,"1 120,00",,,1120,,"10980,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Genève,,Meules ; à moulin,,,,,"300,00",,,300,,"10980,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Gènes,,Meules ; à moulin,,,,,"150,00",,,150,,"10980,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Savoye,,Meules ; à moulin,,,,,"50,00",,,50,,"10980,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Allemagne,,Meules ; à taillandiers,,,,,"52,00",,,52,,"192,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Portugal,,Meules ; à taillandiers,,,,,"140,00",,,140,,"192,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Allemagne,,Miel,,,,,"5 224,00",15,,"5224,75",,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Angleterre,,Miel,,,,,"85,00",1,,"85,05",,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Espagne,,Miel,,,,,"2 976,00",,,2976,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Flandre,,Miel,,,,,"5 613,00",5,,"5613,25",,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Hollande,,Miel,,,,,"183 763,00",4,,"183763,2",,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Italie,,Miel,,,,,"468,00",,,468,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Naples,,Miel,,,,,"9 719,00",,,9719,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Gènes,,Miel,,,,,"996,00",,,996,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Allemagne,,Miel,,,,,"80,00",,,80,,"1493,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Espagne,,Miel,,,,,"1 208,00",,,1208,,"1493,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Flandre,,Miel,,,,,"2,00",,,2,,"1493,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Genève,,Miel,,,,,"14,00",,,14,,"1493,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Savoye,,Miel,,,,,"189,00",,,189,,"1493,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Allemagne,,Mine ; de plomb,,,,,"1 271,00",5,,"1271,25",,"83466,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Angleterre,,Mine ; de plomb,,,,,"1 068,00",15,,"1068,75",,"83466,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Flandre,,Mine ; de plomb,,,,,"762,00",10,,"762,5",,"83466,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Hollande,,Mine ; de plomb,,,,,"70 838,00",15,,"70838,75",,"83466,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Nord,,Mine ; de plomb,,,,,"9 525,00",,,9525,,"83466,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Hollande,,Miny,,,,,"4 500,00",,,4500,,"4500,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Italie,,Mirobolans,,,,,"750,00",,,750,,"937,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Levant,,Mirobolans,,,,,"187,00",,,187,,"937,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Hollande,,Mirrhe,,,,,"1 960,00",,,1960,,"1960,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Importations,Hollande,,Mongette,,,,,"531,00",,,531,,"531,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Levant,,Miel,,,,,"1 806,00",,,1806,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Nord,,Miel,,,,,"4 995,00",18,,"4995,9",,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Savoye,,Miel,,,,,"3 397,00",,,3397,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Suisse,,Miel,,,,,"4 764,00",,,4764,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Espagne,,Mignonnette,,,,,"424,00",,,424,,"1408,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Portugal,,Mignonnette,,,,,"480,00",,,480,,"1408,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Suisse,,Mignonnette,,,,,"504,00",,,504,,"1408,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Savoye,,Migon,,,,,"50,00",,,50,,"50,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Hollande,,Mine ; de cuivre,,,,,"18 160,00",,,18160,,"18300,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Savoye,,Mine ; de cuivre,,,,,"140,00",,,140,,"18300,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Levant,,Miny,,,,,"1 051,00",,,1051,,"1175,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Savoye,,Miny,,,,,"124,00",,,124,,"1175,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Espagne,,Miroirs,,,,,"3 000,00",,,3000,,"64457,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Flandre,,Miroirs,,,,,"1 377,00",,,1377,,"64457,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Gènes,,Miroirs,,,,,"36 000,00",,,36000,,"64457,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Nord,,Miroirs,,,,,"18 000,00",,,18000,,"64457,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Savoye,,Miroirs,,,,,"6 080,00",,,6080,,"64457,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Allemagne,,Molton,,,,,"180,00",,,180,,"18638,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Espagne,,Molton,,,,,"12 689,00",,,12689,,"18638,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Flandre,,Molton,,,,,"626,00",,,626,,"18638,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Italie,,Molton,,,,,"1 880,00",,,1880,,"18638,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Suisse,,Molton,,,,,"3 263,00",,,3263,,"18638,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Allemagne,,Moquette,,,,,"4 585,00",,,4585,,"17836,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Espagne,,Moquette,,,,,"4 571,00",,,4571,,"17836,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Flandre,,Moquette,,,,,"1 347,00",10,,"1347,5",,"17836,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Hollande,,Moquette,,,,,"1 470,00",,,1470,,"17836,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Portugal,,Moquette,,,,,"5 862,00",10,,"5862,5",,"17836,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Italie,,Mortiers ; de marbre,,,,,"7,00",10,,"7,5",,"2897,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Naples,,Mortiers ; de marbre,,,,,"375,00",,,375,,"2897,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Gènes,,Mortiers ; de marbre,,,,,"2 515,00",,,2515,,"2897,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Angleterre,,Morue ; sèche,,,,,"32 800,00",,,32800,,"473796,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Danemark,,Morue ; sèche,,,,,"37 561,00",15,,"37561,75",,"473796,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Espagne,,Morue ; sèche,,,,,"266 585,00",8,,"266585,4",,"473796,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Hollande,,Morue ; sèche,,,,,"28 614,00",1,,"28614,05",,"473796,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Italie,,Morue ; sèche,,,,,"72 000,00",,,72000,,"473796,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Naples,,Morue ; sèche,,,,,"4 000,00",,,4000,,"473796,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Gènes,,Morue ; sèche,,,,,"1 360,00",,,1360,,"473796,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Nord,,Morue ; sèche,,,,,"21 525,00",,,21525,,"473796,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Portugal,,Morue ; sèche,,,,,"600,00",,,600,,"473796,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Savoye,,Morue ; sèche,,,,,"8 750,00",,,8750,,"473796,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Allemagne,,Morue ; verte,,,,,"6 981,00",3,,"6981,15",,"1538229,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Danemark,,Morue ; verte,,,,,"27 202,00",4,,"27202,2",,"1538229,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Flandre,,Morue ; verte,,,,,"103 888,00",,,103888,,"1538229,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Genève,,Morue ; verte,,,,,"6,00",,,6,,"1538229,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Hollande,,Morue ; verte,,,,,"1 067 222,00",,,1067222,,"1538229,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Nord,,Morue ; verte,,,,,"332 930,00",,,332930,,"1538229,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Flandre,,Mouches ; à miel,,,,,"100,00",,,100,,"100,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Levant,,Mouchoirs ; de coton,,,,,"23 296,00",,,23296,,"24796,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Savoye,,Mouchoirs ; de coton,,,,,"1 500,00",,,1500,,"24796,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Importations,Espagne,,Mouchoirs ; de fil,,,,,"108,00",,,108,,"108,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Espagne,,Morue ; sèche,,,,,"51 797,00",6,,"51797,3",,"51933,30",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Hollande,,Morue ; sèche,,,,,"108,00",,,108,,"51933,30",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Gènes,,Morue ; sèche,,,,,"28,00",,,28,,"51933,30",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Genève,,Morue ; verte,,,,,"7 500,00",,,7500,,"14334,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Savoye,,Morue ; verte,,,,,"84,00",,,84,,"14334,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Suisse,,Morue ; verte,,,,,"6 750,00",,,6750,,"14334,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Allemagne,,Mouches ; de soye,,,,,"28 475,00",,,28475,,"80850,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Espagne,,Mouches ; de soye,,,,,"2 350,00",,,2350,,"80850,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Flandre,,Mouches ; de soye,,,,,"28 525,00",,,28525,,"80850,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Hollande,,Mouches ; de soye,,,,,"21 500,00",,,21500,,"80850,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Hollande,,Mouchoirs ; brodés,,,,,"24,00",,,24,,"24,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Hollande,,Mouchoirs ; de Champafaris,,,,,"7 866,00",,,7866,,"7866,00",,"Pas trouvé de quelle ville ou quelle région il s'agit, probablement d'Inde."
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Espagne,,Mouchoirs ; de Cholet,,,,,"4 596,00",,,4596,,"16342,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Isles,,Mouchoirs ; de Cholet,,,,,"11 746,00",,,11746,,"16342,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Hollande,,Mouchoirs ; communs,,,,,"39 260,00",,,39260,,"39260,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Allemagne,,Mouchoirs ; de coton,,,,,"1 996,00",,,1996,,"62474,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Espagne,,Mouchoirs ; de coton,,,,,"4 788,00",,,4788,,"62474,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Flandre,,Mouchoirs ; de coton,,,,,"37 361,00",10,,"37361,5",,"62474,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Genève,,Mouchoirs ; de coton,,,,,"87,00",,,87,,"62474,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Hollande,,Mouchoirs ; de coton,,,,,"11 260,00",,,11260,,"62474,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Portugal,,Mouchoirs ; de coton,,,,,"4 800,00",,,4800,,"62474,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Savoye,,Mouchoirs ; de coton,,,,,"2 092,00",,,2092,,"62474,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Suède,,Mouchoirs ; de coton,,,,,"90,00",,,90,,"62474,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Allemagne,,Mouchoirs ; de fil,,,,,"64,00",,,64,,"70606,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Danemark,,Mouchoirs ; de fil,,,,,"760,00",,,760,,"70606,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Espagne,,Mouchoirs ; de fil,,,,,"28 280,00",,,28280,,"70606,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Isles,,Mouchoirs ; de fil,,,,,"6 138,00",,,6138,,"70606,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Portugal,,Mouchoirs ; de fil,,,,,"35 184,00",,,35184,,"70606,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,84,Exportations,Suède,,Mouchoirs ; de fil,,,,,"180,00",,,180,,"70606,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,85,Importations,Italie,,Mouchoirs ; de fil et coton,,,,,"1 600,00",,,1600,,"29725,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,85,Importations,Levant,,Mouchoirs ; de fil et coton,,,,,"28 125,00",,,28125,,"29725,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,85,Importations,Levant,,Mouchoirs ; de mousseline ,,,,,"63 880,00",,,63880,,"63880,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,85,Importations,Espagne,,Mouchoirs ; de soye,,,,,"136 724,00",,,136724,,"137211,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,85,Importations,Levant,,Mouchoirs ; de soye,,,,,"400,00",,,400,,"137211,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,85,Importations,Savoye,,Mouchoirs ; de soye,,,,,"87,00",10,,"87,5",,"137211,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,85,Importations,Genève,,Moules ; de bouton,,,,,"15,00",,,15,,"15,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,85,Importations,Flandre,,Moulin ; à caffé ,,,,,"125,00",,,125,,"3697,50",,
